gen, roulette_scalar1_uniform_best, roulette_scalar1_uniform_ave
3954,   0.6719, 0.453511
3955,   0.6719, 0.448056
3956,   0.6719, 0.450911
3957,   0.6719, 0.446656
3958,   0.6719, 0.451379
3959,   0.6719, 0.455844
3960,   0.6719, 0.460355
3961,   0.6719, 0.459747
3962,   0.6719,  0.45221
3963,   0.6719, 0.458396
3964,   0.6719, 0.467153
3965,   0.6719, 0.463606
3966,   0.6719, 0.464224
3967,   0.6719, 0.460396
3968,   0.6719, 0.466982
3969,   0.6719, 0.467555
3970,   0.6719, 0.469699
3971,   0.6719, 0.465573
3972,   0.6719, 0.466697
3973,   0.6719, 0.466392
3974,   0.6719, 0.463608
3975,   0.6719, 0.465947
3976,   0.6719, 0.462426
3977,   0.6719, 0.458555
3978,   0.6719, 0.457884
3979,   0.6719, 0.456872
3980,   0.6719, 0.451547
3981,   0.6719, 0.446228
3982,   0.6719, 0.448727
3983,   0.6719, 0.454306
3984,   0.6719, 0.459548
3985,   0.6719,   0.4622
3986,   0.6719, 0.460851
3987,   0.6719, 0.457101
3988,   0.6719, 0.462195
3989,   0.6719,  0.45868
3990,   0.6719, 0.463368
3991,   0.6719, 0.466702
3992,   0.6719, 0.468191
3993,   0.6719, 0.463717
3994,   0.6719, 0.456415
3995,   0.6719, 0.449799
3996,   0.6719, 0.454538
3997,   0.6719, 0.447303
3998,   0.6719, 0.451854
3999,   0.6719, 0.457915
4000,   0.6719, 0.454308
