gen, roulette_scalar3_uniform_best, roulette_scalar3_uniform_ave
1868,   0.7226, 0.499848
1869,   0.7226, 0.503959
1870,   0.7226, 0.494484
1871,   0.7226, 0.500128
1872,   0.7226, 0.501975
1873,   0.7226, 0.498251
1874,   0.7226, 0.493972
1875,   0.7226, 0.496996
1876,   0.7226, 0.495533
1877,   0.7226, 0.505763
1878,   0.7226, 0.506125
1879,   0.7226, 0.492866
1880,   0.7226, 0.495973
1881,   0.7226,  0.49352
1882,   0.7226, 0.493143
1883,   0.7226, 0.498713
1884,   0.7226, 0.502565
1885,   0.7291, 0.502753
1886,   0.7291, 0.498124
1887,   0.7291, 0.491879
1888,   0.7291, 0.489227
1889,   0.7291, 0.493515
1890,   0.7291,  0.49932
1891,   0.7291,  0.49974
1892,   0.7291, 0.502451
1893,   0.7291, 0.500464
1894,   0.7291, 0.500198
1895,   0.7291, 0.493032
1896,   0.7291, 0.494304
1897,   0.7291, 0.500182
1898,   0.7291, 0.499361
1899,   0.7291, 0.501312
1900,   0.7291, 0.495145
1901,   0.7291, 0.498736
1902,   0.7291, 0.493928
1903,   0.7291,  0.49853
1904,   0.7291, 0.498534
1905,   0.7291, 0.496865
1906,   0.7291, 0.493267
1907,   0.7291, 0.490373
1908,   0.7291, 0.492345
1909,   0.7291, 0.495405
1910,   0.7291, 0.495137
1911,   0.7291, 0.489181
1912,   0.7291, 0.490348
1913,   0.7291, 0.489418
1914,   0.7291, 0.493665
1915,   0.7291,    0.493
1916,   0.7291, 0.488373
1917,   0.7291, 0.491105
1918,   0.7291, 0.495008
1919,   0.7291, 0.498693
1920,   0.7291, 0.494336
1921,   0.7291, 0.498464
1922,   0.7291, 0.497293
1923,   0.7291, 0.496771
1924,   0.7291, 0.498182
1925,   0.7291,  0.49551
1926,   0.7291, 0.494473
1927,   0.7291, 0.499747
1928,   0.7291,  0.48676
1929,   0.7291, 0.494501
1930,   0.7291, 0.497066
1931,   0.7291,  0.49357
1932,   0.7291, 0.499059
1933,   0.7291, 0.490667
1934,   0.7291, 0.497049
1935,   0.7291, 0.493786
1936,   0.7291, 0.494467
1937,   0.7291, 0.499485
1938,   0.7291, 0.498042
1939,   0.7291, 0.494286
1940,   0.7291, 0.491674
1941,   0.7291, 0.500293
1942,   0.7291, 0.501901
1943,   0.7291, 0.493144
1944,   0.7291, 0.493926
1945,   0.7291, 0.486944
1946,   0.7291, 0.493789
1947,   0.7291,  0.49498
1948,   0.7291, 0.493084
1949,   0.7291, 0.491341
1950,   0.7291, 0.493396
1951,   0.7291,  0.49169
1952,   0.7291, 0.494944
1953,   0.7291, 0.496821
1954,   0.7291, 0.493394
1955,   0.7291, 0.495391
1956,   0.7291, 0.499169
1957,   0.7291, 0.497725
1958,   0.7291, 0.494094
1959,   0.7291, 0.491077
1960,   0.7291, 0.500071
1961,   0.7291, 0.503205
1962,   0.7291, 0.506781
1963,   0.7291, 0.505099
1964,   0.7291, 0.504111
1965,   0.7291, 0.499383
1966,   0.7291, 0.498984
1967,   0.7291, 0.495053
1968,   0.7291, 0.501812
1969,   0.7291, 0.499791
1970,   0.7291, 0.504967
1971,   0.7291, 0.499716
1972,   0.7291, 0.508317
1973,   0.7291, 0.508761
1974,   0.7291, 0.502512
1975,   0.7291, 0.499779
1976,   0.7291, 0.507599
1977,   0.7291, 0.507299
1978,   0.7291, 0.514857
1979,   0.7291, 0.504015
1980,   0.7291, 0.505013
1981,   0.7291, 0.500685
1982,   0.7291, 0.502701
1983,   0.7291, 0.495493
1984,   0.7291, 0.491536
1985,   0.7291, 0.490847
1986,   0.7291, 0.489853
1987,   0.7291, 0.488559
1988,   0.7291, 0.489291
1989,   0.7291, 0.496287
1990,   0.7291, 0.498592
1991,   0.7291, 0.496636
1992,   0.7291, 0.504321
1993,   0.7291, 0.500426
1994,   0.7291, 0.494701
1995,   0.7291, 0.493762
1996,   0.7291, 0.499635
1997,   0.7291, 0.496765
1998,   0.7291, 0.495943
1999,   0.7291, 0.496233
2000,   0.7291, 0.491445
2001,   0.7291, 0.492568
2002,   0.7291, 0.495723
2003,   0.7291, 0.489473
2004,   0.7291, 0.489346
2005,   0.7291, 0.492957
2006,   0.7291, 0.491973
2007,   0.7291, 0.486263
2008,   0.7291,  0.48553
2009,   0.7291, 0.491477
2010,   0.7291, 0.493044
2011,   0.7291, 0.501831
2012,   0.7291, 0.491363
2013,   0.7291, 0.496953
2014,   0.7291, 0.494637
2015,   0.7291, 0.500136
2016,   0.7291, 0.495075
2017,   0.7291, 0.500219
2018,   0.7291, 0.506799
2019,   0.7291, 0.506006
2020,   0.7291, 0.506984
2021,   0.7291, 0.503719
2022,   0.7291, 0.490635
2023,   0.7291, 0.491755
2024,   0.7291, 0.503883
2025,   0.7291, 0.500933
2026,   0.7291, 0.498203
2027,   0.7291, 0.497871
2028,   0.7291, 0.490297
2029,   0.7291, 0.488966
2030,   0.7291, 0.490333
2031,   0.7291,  0.48709
2032,   0.7291, 0.490771
2033,   0.7291, 0.493542
2034,   0.7291, 0.494134
2035,   0.7291, 0.499752
2036,   0.7291,  0.49503
2037,   0.7291, 0.493145
2038,   0.7291, 0.498718
2039,   0.7291, 0.500614
2040,   0.7291, 0.501056
2041,   0.7291, 0.499701
2042,   0.7291, 0.491257
2043,   0.7291, 0.498783
2044,   0.7291, 0.499729
2045,   0.7291, 0.498105
2046,    0.728, 0.504343
2047,    0.728, 0.507441
2048,    0.728, 0.503401
2049,    0.728, 0.501717
2050,    0.728, 0.492965
2051,    0.728, 0.502459
2052,    0.728,  0.49634
2053,    0.728, 0.500623
2054,    0.728, 0.498871
2055,    0.728, 0.499368
2056,    0.728, 0.499653
2057,    0.728, 0.500974
2058,    0.728, 0.499692
2059,    0.728, 0.511106
2060,    0.728, 0.506047
2061,    0.728, 0.502971
2062,    0.728, 0.502666
2063,    0.728, 0.499191
2064,    0.728, 0.496543
2065,    0.728, 0.494644
2066,    0.728, 0.503051
2067,    0.728, 0.495495
2068,    0.728, 0.505961
2069,    0.728, 0.502697
2070,    0.728, 0.495346
2071,    0.728, 0.496283
2072,    0.728, 0.495416
2073,    0.728, 0.491884
2074,    0.728, 0.492397
2075,    0.728, 0.491428
2076,    0.728, 0.495445
2077,    0.728, 0.494643
2078,    0.728, 0.501254
2079,    0.728, 0.498317
2080,    0.728, 0.502221
2081,    0.728, 0.499557
2082,    0.728, 0.496082
2083,    0.728, 0.495578
2084,    0.728, 0.491457
2085,    0.728, 0.499569
2086,    0.728, 0.495709
2087,    0.728, 0.497613
2088,    0.728, 0.486674
2089,    0.728, 0.497736
2090,    0.728, 0.492135
2091,    0.728, 0.492864
2092,    0.728, 0.500513
2093,    0.728, 0.496759
2094,    0.728, 0.501588
2095,    0.728, 0.496433
2096,    0.728,  0.50944
2097,    0.728, 0.510385
2098,    0.728, 0.507163
2099,    0.728,  0.50695
2100,    0.728,  0.51388
2101,    0.728,   0.5034
2102,    0.728, 0.496606
2103,    0.728, 0.490722
2104,    0.728, 0.491437
2105,    0.728, 0.496404
2106,    0.728, 0.505418
2107,    0.728, 0.503079
2108,    0.728, 0.505302
2109,   0.7299,  0.50049
2110,   0.7299, 0.498677
2111,   0.7299, 0.509961
2112,   0.7299,  0.51068
2113,   0.7299, 0.511907
2114,   0.7299, 0.512505
2115,   0.7299, 0.507267
2116,   0.7299, 0.502724
2117,   0.7299, 0.499628
2118,   0.7299, 0.491435
2119,   0.7299, 0.491264
2120,   0.7299,  0.49698
2121,   0.7299, 0.491399
2122,   0.7299, 0.494964
2123,   0.7299, 0.504161
2124,   0.7299,  0.50839
2125,   0.7299, 0.496798
2126,   0.7299, 0.501439
2127,   0.7299, 0.501667
2128,   0.7299, 0.509016
2129,   0.7299, 0.511509
2130,   0.7299, 0.505991
2131,   0.7299, 0.505765
2132,   0.7299,  0.50425
2133,   0.7299, 0.497501
2134,   0.7299, 0.498375
2135,   0.7299, 0.502743
2136,   0.7299, 0.501148
2137,   0.7299, 0.499395
2138,   0.7299, 0.495308
2139,   0.7299, 0.498297
2140,   0.7299, 0.497554
2141,   0.7299, 0.498538
2142,   0.7299, 0.503525
2143,   0.7299, 0.504817
2144,   0.7299, 0.503235
2145,   0.7299, 0.504017
2146,   0.7299, 0.498566
2147,   0.7299, 0.496995
2148,   0.7299,  0.49942
2149,   0.7299,  0.50158
2150,   0.7299, 0.499952
2151,   0.7299, 0.492371
2152,   0.7299, 0.492902
2153,   0.7299, 0.491764
2154,   0.7299, 0.496575
2155,   0.7299, 0.487812
2156,   0.7299, 0.488032
2157,   0.7299, 0.496752
2158,   0.7299, 0.495185
2159,   0.7299, 0.501643
2160,   0.7299, 0.507123
2161,   0.7299, 0.512708
2162,   0.7299, 0.505372
2163,   0.7299,  0.49884
2164,   0.7299, 0.505185
2165,   0.7299, 0.513503
2166,   0.7299, 0.506184
2167,   0.7299,  0.50283
2168,   0.7299, 0.505067
2169,   0.7299, 0.506578
2170,   0.7299,  0.49874
2171,   0.7299, 0.496601
2172,   0.7299, 0.502737
2173,   0.7299, 0.500975
2174,   0.7299, 0.501894
2175,   0.7299, 0.510069
2176,   0.7299, 0.510958
2177,   0.7299, 0.510818
2178,   0.7299, 0.514167
2179,   0.7299, 0.507184
2180,   0.7299, 0.512739
2181,   0.7299, 0.504638
2182,   0.7299, 0.508171
2183,   0.7299, 0.505263
2184,   0.7299, 0.499114
2185,   0.7299, 0.495744
2186,   0.7299, 0.498811
2187,   0.7299, 0.501983
2188,   0.7299,  0.50785
2189,   0.7299, 0.503265
2190,   0.7299, 0.496457
2191,   0.7299,  0.49434
2192,   0.7299, 0.497772
2193,   0.7299, 0.497485
2194,   0.7299, 0.497298
2195,   0.7299, 0.496419
2196,   0.7299, 0.494362
2197,   0.7299, 0.488287
2198,   0.7299, 0.499165
2199,   0.7299, 0.500491
2200,   0.7299,  0.48767
2201,   0.7299, 0.485615
2202,   0.7299, 0.499178
2203,   0.7299, 0.495995
2204,   0.7299,  0.50611
2205,   0.7299,  0.49915
2206,   0.7299, 0.496057
2207,   0.7299, 0.497956
2208,   0.7299, 0.505119
2209,   0.7299, 0.491493
2210,   0.7299, 0.492458
2211,   0.7299, 0.482459
2212,   0.7299, 0.485225
2213,   0.7299, 0.482448
2214,   0.7299, 0.485078
2215,   0.7299, 0.489705
2216,   0.7299, 0.483368
2217,   0.7299, 0.483514
2218,   0.7299, 0.491684
2219,   0.7299, 0.498549
2220,   0.7299, 0.506939
2221,   0.7299,  0.49865
2222,   0.7338, 0.495855
2223,   0.7338, 0.497303
2224,   0.7338,  0.49576
2225,   0.7338, 0.494181
2226,   0.7338,  0.49457
2227,   0.7338, 0.496358
2228,   0.7338, 0.496965
2229,   0.7338, 0.500051
2230,   0.7338,  0.50119
2231,   0.7338, 0.501973
2232,   0.7338, 0.502929
2233,   0.7338,  0.50243
2234,   0.7338, 0.497651
2235,   0.7338, 0.504178
2236,   0.7338, 0.500088
2237,   0.7338, 0.506368
2238,   0.7338, 0.506454
2239,   0.7338, 0.503175
2240,   0.7338, 0.503224
2241,   0.7338, 0.503115
2242,   0.7338, 0.499604
2243,   0.7338, 0.498968
2244,   0.7338, 0.504568
2245,   0.7338, 0.505334
2246,   0.7338, 0.502757
2247,   0.7338, 0.500095
2248,   0.7338, 0.502485
2249,   0.7338, 0.506287
2250,   0.7338, 0.513419
2251,   0.7338, 0.513653
2252,   0.7338, 0.509543
2253,   0.7338,  0.50601
2254,   0.7338, 0.499824
2255,   0.7338, 0.501338
2256,   0.7338, 0.501244
2257,   0.7338, 0.513019
2258,   0.7338, 0.509821
2259,   0.7338, 0.506158
2260,   0.7338, 0.510835
2261,   0.7338, 0.508539
2262,   0.7338, 0.498801
2263,   0.7338, 0.502712
2264,   0.7338, 0.502172
2265,   0.7338, 0.496819
2266,   0.7338, 0.499368
2267,   0.7338, 0.507716
2268,   0.7338, 0.505613
2269,   0.7338, 0.504509
2270,   0.7338, 0.509265
2271,   0.7338, 0.501693
2272,   0.7338, 0.500192
2273,   0.7338, 0.496192
2274,   0.7338, 0.502005
2275,   0.7338, 0.505087
2276,   0.7338, 0.502246
2277,   0.7338, 0.505299
2278,   0.7331, 0.505907
2279,   0.7331,  0.50073
2280,   0.7331, 0.500108
2281,   0.7331, 0.491963
2282,   0.7331, 0.497692
2283,   0.7331, 0.498743
2284,   0.7331, 0.495987
2285,   0.7331, 0.489742
2286,   0.7331, 0.499543
2287,   0.7331, 0.496317
2288,   0.7331, 0.497372
2289,   0.7331, 0.494856
2290,   0.7331, 0.492847
2291,   0.7331, 0.501947
2292,   0.7331, 0.501272
2293,   0.7331,  0.49599
2294,   0.7331, 0.498827
2295,   0.7331, 0.490517
2296,   0.7331, 0.486553
2297,   0.7331, 0.494752
2298,   0.7331, 0.504978
2299,   0.7331, 0.497959
2300,   0.7331, 0.499545
2301,   0.7331, 0.499698
2302,   0.7331, 0.495563
2303,   0.7331, 0.498896
2304,   0.7398, 0.499302
2305,   0.7398, 0.498811
2306,   0.7398, 0.502322
2307,   0.7398, 0.503969
2308,   0.7398, 0.506646
2309,   0.7398, 0.509811
2310,   0.7398, 0.505327
2311,   0.7398, 0.506925
2312,   0.7398, 0.508919
2313,   0.7398, 0.502284
2314,   0.7398, 0.507151
2315,   0.7398, 0.514239
2316,   0.7398, 0.525632
2317,   0.7398, 0.519738
2318,   0.7398, 0.514579
2319,   0.7398, 0.514908
2320,   0.7398, 0.509045
2321,   0.7398, 0.506098
2322,   0.7398,  0.50138
2323,   0.7398, 0.502206
2324,   0.7398, 0.499014
2325,   0.7398, 0.499935
2326,   0.7398, 0.500494
2327,   0.7398, 0.495739
2328,   0.7398, 0.497874
2329,   0.7398, 0.492907
2330,   0.7398, 0.498528
2331,   0.7398, 0.499285
2332,   0.7398, 0.495869
2333,   0.7398, 0.507386
2334,   0.7398, 0.506302
2335,   0.7398, 0.510507
2336,   0.7398, 0.515208
2337,   0.7398, 0.511231
2338,   0.7398, 0.504761
2339,   0.7398, 0.507097
2340,   0.7398, 0.500373
2341,   0.7398, 0.505553
2342,   0.7398, 0.497544
2343,   0.7398, 0.493272
2344,   0.7398, 0.491358
2345,   0.7398, 0.492305
2346,   0.7398, 0.492715
2347,   0.7398, 0.489069
2348,   0.7398,  0.48646
2349,   0.7398, 0.488369
2350,   0.7398, 0.488935
2351,   0.7398, 0.490817
2352,   0.7398, 0.493342
2353,   0.7398, 0.487009
2354,   0.7398, 0.491387
2355,   0.7398, 0.479679
2356,   0.7375, 0.489115
2357,   0.7375, 0.497693
2358,   0.7375, 0.496278
2359,   0.7375, 0.504484
2360,   0.7375,  0.49941
2361,   0.7375, 0.500046
2362,   0.7375, 0.500947
2363,   0.7375, 0.504646
2364,   0.7375, 0.499932
2365,   0.7375, 0.499612
2366,   0.7375, 0.501655
2367,   0.7375, 0.509777
2368,   0.7375, 0.507152
2369,   0.7375, 0.507947
2370,   0.7375, 0.505357
2371,   0.7375, 0.507653
2372,   0.7375, 0.508338
2373,   0.7375,  0.50268
2374,   0.7375, 0.510373
2375,   0.7375,   0.5213
2376,   0.7375,  0.51436
2377,   0.7375, 0.505431
2378,   0.7375, 0.508784
2379,   0.7375, 0.512197
2380,   0.7375, 0.515617
2381,   0.7375, 0.511439
2382,   0.7375, 0.503192
2383,   0.7375,  0.50751
2384,   0.7375,  0.51279
2385,   0.7375, 0.512867
2386,   0.7375, 0.509549
2387,   0.7375, 0.515479
2388,   0.7375, 0.509513
2389,   0.7375, 0.506745
2390,   0.7375, 0.507834
2391,   0.7375, 0.510771
2392,   0.7375, 0.509152
2393,   0.7375, 0.504527
2394,   0.7375, 0.502086
2395,   0.7375, 0.501006
2396,   0.7375, 0.496211
2397,   0.7375, 0.496221
2398,   0.7375,    0.498
2399,   0.7375, 0.500578
2400,   0.7375, 0.502985
2401,   0.7375, 0.506197
2402,   0.7375, 0.505093
2403,   0.7375, 0.500696
2404,   0.7375, 0.506426
2405,   0.7375, 0.503255
2406,   0.7375, 0.500649
2407,   0.7375, 0.507341
2408,   0.7403, 0.502889
2409,   0.7403, 0.504881
2410,   0.7403, 0.500136
2411,   0.7403, 0.512057
2412,   0.7403, 0.504703
2413,   0.7403, 0.504233
2414,   0.7403,  0.50372
2415,   0.7403, 0.503809
2416,   0.7403, 0.501343
2417,   0.7403, 0.504587
2418,   0.7403, 0.505196
2419,   0.7403, 0.501719
2420,   0.7403, 0.499296
2421,   0.7403,  0.49732
2422,   0.7403, 0.504714
2423,   0.7403, 0.501342
2424,   0.7403, 0.497555
2425,   0.7403, 0.499827
2426,   0.7403, 0.497184
2427,   0.7403, 0.493641
2428,   0.7403, 0.502421
2429,   0.7403, 0.501124
2430,   0.7403, 0.499739
2431,   0.7403, 0.499961
2432,   0.7403, 0.503455
2433,   0.7403, 0.497837
2434,   0.7403,  0.49456
2435,   0.7403, 0.497052
2436,   0.7403, 0.493133
2437,   0.7403, 0.496805
2438,   0.7403, 0.501307
2439,   0.7403, 0.506683
2440,   0.7403, 0.498905
2441,   0.7403, 0.505767
2442,   0.7403, 0.506441
2443,   0.7403, 0.501608
2444,   0.7403, 0.501405
2445,   0.7403, 0.508305
2446,   0.7403, 0.501379
2447,   0.7403, 0.495324
2448,   0.7403, 0.501205
2449,   0.7403, 0.500954
2450,   0.7403, 0.498556
2451,   0.7403, 0.487752
2452,   0.7403, 0.487528
2453,   0.7403, 0.488663
2454,   0.7403, 0.486989
2455,   0.7403, 0.496041
2456,   0.7403, 0.498809
2457,   0.7403, 0.499096
2458,   0.7403, 0.495256
2459,   0.7403, 0.489695
2460,   0.7403, 0.503619
2461,   0.7403, 0.497471
2462,   0.7403, 0.507755
2463,   0.7403, 0.501421
2464,   0.7403, 0.505939
2465,   0.7403, 0.505821
2466,   0.7403, 0.501987
2467,   0.7403, 0.496139
2468,   0.7403, 0.504389
2469,   0.7403, 0.505868
2470,   0.7403, 0.508212
2471,   0.7403, 0.508904
2472,   0.7403, 0.506923
2473,   0.7403, 0.509223
2474,   0.7403,  0.50839
2475,   0.7403, 0.502068
2476,   0.7403, 0.497212
2477,   0.7403, 0.489143
2478,   0.7403,   0.4963
2479,   0.7403, 0.506305
2480,   0.7403, 0.510364
2481,   0.7403, 0.505379
2482,   0.7403, 0.507029
2483,   0.7403, 0.510138
2484,   0.7403, 0.514179
2485,   0.7403, 0.515526
2486,   0.7403, 0.518268
2487,   0.7403, 0.511038
2488,   0.7403, 0.511608
2489,   0.7403, 0.516712
2490,   0.7403, 0.509157
2491,   0.7403, 0.510177
2492,   0.7403, 0.505156
2493,   0.7403, 0.511387
2494,   0.7403, 0.501126
2495,   0.7403, 0.494812
2496,   0.7403, 0.506751
2497,   0.7403, 0.499149
2498,   0.7403,  0.50084
2499,   0.7403, 0.502697
2500,   0.7403,  0.50881
2501,   0.7403,  0.50088
2502,   0.7403, 0.507804
2503,   0.7403, 0.508146
2504,   0.7403, 0.508304
2505,   0.7403, 0.503374
2506,   0.7403, 0.509364
2507,   0.7453, 0.514085
2508,   0.7453, 0.510937
2509,   0.7453, 0.509454
2510,   0.7453,  0.50236
2511,   0.7453, 0.506547
2512,   0.7453, 0.503173
2513,   0.7453, 0.498165
2514,   0.7453, 0.501171
2515,   0.7453, 0.508399
2516,   0.7453, 0.506008
2517,   0.7453, 0.511311
2518,   0.7453, 0.506467
2519,   0.7453, 0.511245
2520,   0.7453, 0.505986
2521,   0.7453, 0.505712
2522,   0.7453, 0.508215
2523,   0.7453, 0.506812
2524,   0.7453, 0.505149
2525,   0.7453, 0.507326
2526,   0.7453, 0.501723
2527,   0.7453, 0.506219
2528,   0.7453, 0.507701
2529,   0.7453, 0.508325
2530,   0.7453, 0.500598
2531,   0.7453, 0.506856
2532,   0.7453, 0.504085
2533,   0.7454, 0.505904
2534,   0.7454, 0.505391
2535,   0.7454, 0.501438
2536,   0.7454, 0.497332
2537,   0.7454, 0.502887
2538,   0.7454, 0.503757
2539,   0.7454, 0.502023
2540,   0.7454, 0.514121
2541,   0.7454,  0.51074
2542,   0.7454,  0.50791
2543,   0.7454, 0.507668
2544,   0.7454, 0.503353
2545,   0.7454, 0.497868
2546,   0.7454, 0.497958
2547,   0.7454, 0.503347
2548,   0.7452, 0.497469
2549,   0.7452, 0.503059
2550,   0.7452, 0.503623
2551,   0.7452, 0.499309
2552,   0.7452, 0.509772
2553,   0.7452, 0.507775
2554,   0.7452,  0.51574
2555,   0.7452, 0.510705
2556,   0.7452, 0.502958
2557,   0.7452, 0.507221
2558,   0.7452, 0.506477
2559,   0.7452, 0.505395
2560,   0.7452, 0.501352
2561,   0.7452, 0.510807
2562,   0.7452, 0.508881
2563,   0.7452, 0.513258
2564,   0.7452, 0.514899
2565,   0.7452, 0.507177
2566,   0.7452, 0.505503
2567,   0.7452, 0.506521
2568,   0.7452, 0.505236
2569,   0.7452,  0.50659
2570,   0.7452, 0.507126
2571,   0.7452, 0.508822
2572,   0.7452, 0.504403
2573,   0.7452, 0.510614
2574,   0.7452, 0.513238
2575,   0.7452, 0.507156
2576,   0.7452, 0.503951
2577,   0.7452, 0.496035
2578,   0.7452, 0.505891
2579,   0.7452, 0.499151
2580,   0.7452, 0.504456
2581,   0.7452,  0.50144
2582,   0.7452,  0.49356
2583,   0.7452, 0.491198
2584,   0.7452, 0.491218
2585,   0.7452, 0.494207
2586,   0.7452, 0.493659
2587,   0.7452, 0.497647
2588,   0.7452,  0.49525
2589,   0.7452, 0.500019
2590,   0.7452, 0.498036
2591,   0.7452, 0.496715
2592,   0.7452, 0.499029
2593,   0.7452, 0.494399
2594,   0.7524, 0.500065
2595,   0.7524, 0.507316
2596,   0.7524,  0.51682
2597,   0.7524, 0.507745
2598,   0.7524, 0.503856
2599,   0.7524, 0.504075
2600,   0.7524, 0.502396
2601,   0.7524, 0.503218
2602,   0.7524, 0.503089
2603,   0.7524, 0.510469
2604,   0.7524, 0.514631
2605,   0.7524, 0.513564
2606,   0.7524, 0.515638
2607,   0.7524, 0.512686
2608,   0.7524, 0.521188
2609,   0.7524, 0.510696
2610,   0.7524, 0.512868
2611,   0.7524, 0.508944
2612,   0.7524, 0.503079
2613,   0.7524, 0.514343
2614,   0.7524, 0.517955
2615,   0.7524, 0.516498
2616,   0.7524, 0.510932
2617,   0.7524, 0.504229
2618,   0.7524, 0.499718
2619,   0.7524, 0.505123
2620,   0.7524, 0.506906
2621,   0.7524, 0.508301
2622,   0.7524, 0.509572
2623,   0.7524, 0.503116
2624,   0.7524, 0.495521
2625,   0.7524, 0.497438
2626,   0.7524, 0.495576
2627,   0.7524, 0.497685
2628,   0.7524, 0.495639
2629,   0.7524, 0.493886
2630,   0.7524, 0.496986
2631,   0.7524, 0.499595
2632,   0.7524, 0.498394
2633,   0.7524, 0.503133
2634,   0.7524,  0.50375
2635,   0.7524, 0.495775
2636,   0.7524, 0.493623
2637,   0.7524, 0.495232
2638,   0.7524, 0.482031
2639,   0.7524, 0.487536
2640,   0.7524, 0.504091
2641,   0.7524, 0.505024
2642,   0.7524, 0.504686
2643,   0.7524, 0.508138
2644,   0.7524,  0.51067
2645,   0.7524,  0.50698
2646,   0.7524, 0.502976
2647,   0.7524, 0.499451
2648,   0.7524, 0.496319
2649,   0.7524, 0.491191
2650,   0.7524, 0.496931
2651,   0.7524, 0.500758
2652,   0.7524, 0.501325
2653,   0.7524, 0.504205
2654,   0.7524, 0.501363
2655,   0.7524, 0.502475
2656,   0.7524,  0.50302
2657,   0.7524, 0.502998
2658,   0.7524, 0.502377
2659,   0.7524,  0.50089
2660,   0.7524, 0.501733
2661,   0.7524,  0.50419
2662,   0.7524, 0.501594
2663,   0.7524,  0.49574
2664,   0.7524, 0.494374
2665,   0.7524, 0.490819
2666,   0.7524, 0.494317
2667,   0.7524,  0.49852
2668,   0.7524, 0.502056
2669,   0.7524, 0.498594
2670,   0.7524, 0.493578
2671,   0.7524, 0.491497
2672,   0.7524,  0.50084
2673,   0.7524, 0.502175
2674,   0.7524, 0.506308
2675,   0.7524, 0.499619
2676,   0.7524, 0.501514
2677,   0.7524, 0.495071
2678,   0.7524, 0.497363
2679,   0.7524, 0.503539
2680,   0.7524, 0.500458
2681,   0.7524, 0.502409
2682,   0.7524, 0.498933
2683,   0.7524, 0.498685
2684,   0.7524,  0.49853
2685,   0.7524, 0.500354
2686,   0.7524, 0.501203
2687,   0.7524, 0.501816
2688,   0.7524, 0.499937
2689,   0.7524, 0.495576
2690,   0.7524,  0.50234
2691,   0.7524, 0.500019
2692,   0.7524, 0.504677
2693,   0.7524, 0.510865
2694,   0.7524,  0.51667
2695,   0.7524, 0.506719
2696,   0.7524, 0.498721
2697,   0.7524, 0.499695
2698,   0.7524, 0.506118
2699,   0.7524,   0.5185
2700,   0.7524, 0.513763
2701,   0.7524, 0.521339
2702,   0.7524, 0.523237
2703,   0.7524, 0.518658
2704,   0.7524, 0.524017
2705,   0.7524, 0.512625
2706,   0.7524, 0.505823
2707,   0.7524, 0.503493
2708,   0.7524, 0.506761
2709,   0.7524, 0.506774
2710,   0.7524, 0.497495
2711,   0.7524, 0.501686
2712,   0.7524, 0.491699
2713,   0.7524, 0.494896
2714,   0.7524, 0.491707
2715,   0.7524, 0.496881
2716,   0.7584, 0.501629
2717,   0.7584, 0.507975
2718,   0.7584, 0.509842
2719,   0.7584, 0.504376
2720,   0.7584, 0.503008
2721,   0.7584, 0.503107
2722,   0.7584, 0.504459
2723,   0.7584, 0.501491
2724,   0.7584, 0.499577
2725,   0.7584, 0.497952
2726,   0.7584, 0.492358
2727,   0.7584, 0.494903
2728,   0.7584,  0.49844
2729,   0.7584, 0.498745
2730,   0.7584,  0.50262
2731,   0.7584, 0.496233
2732,   0.7584, 0.496408
2733,   0.7584, 0.499374
2734,   0.7584, 0.501168
2735,   0.7584, 0.503414
2736,   0.7584, 0.512199
2737,   0.7584, 0.502204
2738,   0.7584, 0.504266
2739,   0.7584, 0.519844
2740,   0.7584, 0.508464
2741,   0.7584, 0.513972
2742,   0.7584,  0.50925
2743,   0.7584, 0.511625
2744,   0.7584, 0.510403
2745,   0.7584, 0.499886
2746,   0.7584, 0.505492
2747,   0.7584, 0.509705
2748,   0.7584, 0.511604
2749,   0.7584, 0.514696
2750,   0.7584, 0.512487
2751,   0.7584,  0.51494
2752,   0.7584, 0.516832
2753,   0.7584, 0.507322
2754,   0.7584, 0.508056
2755,   0.7584,  0.51865
2756,   0.7584, 0.508483
2757,   0.7584, 0.511937
2758,   0.7584, 0.519064
2759,   0.7584, 0.515204
2760,   0.7584, 0.511733
2761,   0.7584, 0.503512
2762,   0.7584, 0.506624
2763,   0.7584, 0.504347
2764,   0.7584, 0.508683
2765,   0.7584, 0.509796
2766,   0.7584, 0.512595
2767,   0.7584, 0.510919
2768,   0.7584, 0.506101
2769,   0.7584, 0.510637
2770,   0.7584,  0.51109
2771,   0.7584, 0.506137
2772,   0.7584, 0.503797
2773,   0.7584, 0.510678
2774,   0.7584, 0.508812
2775,   0.7584, 0.504511
2776,   0.7584, 0.506624
2777,   0.7584, 0.513112
2778,   0.7584, 0.509097
2779,   0.7584, 0.519576
2780,   0.7584, 0.516091
2781,   0.7584, 0.514119
2782,   0.7584, 0.508884
2783,   0.7584, 0.511765
2784,   0.7584, 0.507173
2785,   0.7584, 0.505487
2786,   0.7584, 0.503676
2787,   0.7584, 0.506157
2788,   0.7584, 0.510893
2789,   0.7584, 0.508158
2790,   0.7584, 0.509841
2791,   0.7584, 0.509501
2792,   0.7584, 0.503706
2793,   0.7584,  0.50929
2794,   0.7584, 0.505431
2795,   0.7584, 0.504533
2796,   0.7584, 0.514575
2797,   0.7584, 0.512066
2798,   0.7584, 0.518974
2799,   0.7584, 0.514884
2800,   0.7584, 0.514601
2801,   0.7584, 0.521637
2802,   0.7584,  0.52093
