gen, roulette_scalar1_twopoint_best, roulette_scalar1_twopoint_ave
1875,   0.6738, 0.481076
1876,   0.6738, 0.477486
1877,   0.6738, 0.478303
1878,   0.6738, 0.484645
1879,   0.6738, 0.490972
1880,   0.6738, 0.477699
1881,   0.6738, 0.473897
1882,   0.6738, 0.470862
1883,   0.6738, 0.475753
1884,   0.6738, 0.474049
1885,   0.6738, 0.471491
1886,   0.6738, 0.471711
1887,   0.6738, 0.474584
1888,   0.6738, 0.485135
1889,   0.6738, 0.484812
1890,   0.6738, 0.479916
1891,   0.6738, 0.474581
1892,   0.6738, 0.475419
1893,   0.6738, 0.477856
1894,   0.6738, 0.475654
1895,   0.6738, 0.468965
1896,   0.6738, 0.478602
1897,   0.6738, 0.480407
1898,   0.6738, 0.479752
1899,   0.6738,  0.47884
1900,   0.6738, 0.476875
1901,   0.6738, 0.472875
1902,   0.6738, 0.479815
1903,   0.6738, 0.474554
1904,   0.6738, 0.472507
1905,   0.6738, 0.478613
1906,   0.6738, 0.477196
1907,   0.6738, 0.470873
1908,   0.6738,  0.48065
1909,   0.6738, 0.476005
1910,   0.6738, 0.475518
1911,   0.6738, 0.477971
1912,   0.6738, 0.483465
1913,   0.6738, 0.484858
1914,   0.6738, 0.489126
1915,   0.6738, 0.480302
1916,   0.6738, 0.475484
1917,   0.6738, 0.479724
1918,   0.6738, 0.478307
1919,   0.6738, 0.472289
1920,   0.6738, 0.473685
1921,   0.6738,  0.47189
1922,   0.6738, 0.479274
1923,   0.6738, 0.477562
1924,   0.6738, 0.484896
1925,   0.6738, 0.484237
1926,   0.6738, 0.485856
1927,   0.6738, 0.477198
1928,   0.6738, 0.482858
1929,   0.6738, 0.481496
1930,   0.6738, 0.480905
1931,   0.6738,  0.48567
1932,   0.6738, 0.477683
1933,   0.6738, 0.478872
1934,   0.6738, 0.480633
1935,   0.6738, 0.479237
1936,   0.6738, 0.477361
1937,   0.6738, 0.477744
1938,   0.6738,  0.47856
1939,   0.6738, 0.482122
1940,   0.6738, 0.480123
1941,   0.6738, 0.486347
1942,   0.6738, 0.480824
1943,   0.6738, 0.477482
1944,   0.6738, 0.469905
1945,   0.6738, 0.469849
1946,   0.6738, 0.482571
1947,   0.6738, 0.481005
1948,   0.6738, 0.489731
1949,   0.6738, 0.492496
1950,   0.6738,  0.48453
1951,   0.6738, 0.486268
1952,   0.6738,  0.49838
1953,   0.6814, 0.487727
1954,   0.6814, 0.482631
1955,   0.6814, 0.482728
1956,   0.6814,   0.4845
1957,   0.6814, 0.475343
1958,   0.6814, 0.480923
1959,   0.6814,  0.48008
1960,   0.6814, 0.483081
1961,   0.6814, 0.473619
1962,   0.6814, 0.475351
1963,   0.6814, 0.475643
1964,   0.6814, 0.485299
1965,   0.6814, 0.486053
1966,   0.6814, 0.485934
1967,   0.6814, 0.486335
1968,   0.6814, 0.484794
1969,   0.6814, 0.477685
1970,   0.6814, 0.480404
1971,   0.6814, 0.485913
1972,   0.6814, 0.489854
1973,   0.6814, 0.486907
1974,   0.6814, 0.482556
1975,   0.6814, 0.474619
1976,   0.6814, 0.473021
1977,   0.6814, 0.467798
1978,   0.6814, 0.463041
1979,   0.6814, 0.463531
1980,   0.6814, 0.465269
1981,   0.6814, 0.460095
1982,   0.6814, 0.472302
1983,   0.6814, 0.477658
1984,   0.6814, 0.484612
1985,   0.6814, 0.489681
1986,   0.6814, 0.486549
1987,   0.6814, 0.488266
1988,   0.6814, 0.492235
1989,   0.6814,  0.49366
1990,   0.6814,  0.49403
1991,   0.6814, 0.490632
1992,   0.6814, 0.484633
1993,   0.6814,  0.47898
1994,   0.6814, 0.481599
1995,   0.6814, 0.481969
1996,   0.6814, 0.490619
1997,   0.6814, 0.484594
1998,   0.6814, 0.487824
1999,   0.6814, 0.489318
2000,   0.6814, 0.484506
2001,   0.6814,  0.48189
2002,   0.6814, 0.477733
2003,   0.6814, 0.482141
2004,   0.6814, 0.486678
2005,   0.6814, 0.490135
2006,   0.6814, 0.477591
2007,   0.6814,  0.47717
2008,   0.6781, 0.485265
2009,   0.6781, 0.483026
2010,   0.6781, 0.486845
2011,   0.6781, 0.494624
2012,   0.6781, 0.490423
2013,     0.67, 0.484463
2014,     0.67, 0.481561
2015,     0.67, 0.479391
2016,     0.67, 0.477244
2017,     0.67, 0.479709
2018,     0.67, 0.471901
2019,     0.67,  0.47815
2020,     0.67, 0.471664
2021,     0.67, 0.466288
2022,     0.67, 0.476099
2023,     0.67, 0.466071
2024,     0.67, 0.470336
2025,     0.67, 0.471607
2026,     0.67, 0.464715
2027,     0.67, 0.466853
2028,     0.67, 0.471016
2029,     0.67, 0.473515
2030,     0.67, 0.469439
2031,     0.67, 0.476495
2032,     0.67, 0.470088
2033,     0.67, 0.470297
2034,     0.67, 0.471053
2035,     0.67, 0.474413
2036,     0.67, 0.472596
2037,   0.6752, 0.478498
2038,   0.6752, 0.477063
2039,   0.6752, 0.477016
2040,   0.6752, 0.475821
2041,   0.6752, 0.472784
2042,   0.6752, 0.475791
2043,   0.6752, 0.477074
2044,   0.6752, 0.479823
2045,   0.6752, 0.486214
2046,   0.6752, 0.482645
2047,   0.6752, 0.480828
2048,   0.6752, 0.480537
2049,   0.6752, 0.475408
2050,   0.6752, 0.468309
2051,   0.6752, 0.468707
2052,   0.6686, 0.468993
2053,   0.6686, 0.472606
2054,   0.6686,  0.47266
2055,   0.6686, 0.474909
2056,   0.6686, 0.484102
2057,   0.6686, 0.479251
2058,   0.6686, 0.474156
2059,   0.6686, 0.475953
2060,   0.6686, 0.480763
2061,   0.6686, 0.479903
2062,   0.6686, 0.469643
2063,   0.6686, 0.460427
2064,   0.6686, 0.464103
2065,   0.6686, 0.457597
2066,   0.6686, 0.461757
2067,   0.6686,  0.47044
2068,   0.6707, 0.470582
2069,   0.6707,  0.47091
2070,   0.6707, 0.466738
2071,   0.6707, 0.474977
2072,   0.6707, 0.472129
2073,   0.6707,  0.47534
2074,   0.6707, 0.475291
2075,   0.6707, 0.469729
2076,   0.6707, 0.471225
2077,   0.6707, 0.468426
2078,   0.6707, 0.479224
2079,   0.6707, 0.482776
2080,   0.6707, 0.476436
2081,   0.6707, 0.474193
2082,   0.6707, 0.474911
2083,   0.6707,  0.48107
2084,   0.6707, 0.485714
2085,   0.6707, 0.486118
2086,   0.6707, 0.486004
2087,   0.6707, 0.482197
2088,   0.6707,  0.47975
2089,   0.6707, 0.482047
2090,   0.6707, 0.480583
2091,   0.6707,  0.47842
2092,   0.6707, 0.483837
2093,   0.6707,  0.48808
2094,   0.6707,  0.48313
2095,   0.6707,  0.48002
2096,   0.6707, 0.486792
2097,   0.6707, 0.487394
2098,   0.6707, 0.487945
2099,   0.6707, 0.483229
2100,   0.6707, 0.479177
2101,   0.6707, 0.483236
2102,   0.6707, 0.478653
2103,   0.6707, 0.483597
2104,   0.6707, 0.484535
2105,   0.6707, 0.480183
2106,   0.6707, 0.481577
2107,   0.6707, 0.483008
2108,   0.6707, 0.477287
2109,   0.6733, 0.474867
2110,   0.6733, 0.474857
2111,   0.6733, 0.476277
2112,   0.6733, 0.479268
2113,   0.6733, 0.478733
2114,   0.6733, 0.477409
2115,   0.6733, 0.478245
2116,   0.6733, 0.484004
2117,   0.6733, 0.480304
2118,   0.6733, 0.479434
2119,   0.6733, 0.474744
2120,   0.6733, 0.474806
2121,   0.6733, 0.480768
2122,   0.6733,  0.47725
2123,   0.6733, 0.485385
2124,   0.6733, 0.474694
2125,   0.6733, 0.486226
2126,   0.6733, 0.482103
2127,   0.6733, 0.490946
2128,   0.6733,  0.49743
2129,   0.6733,   0.4949
2130,   0.6733, 0.489328
2131,   0.6733, 0.484504
2132,   0.6733, 0.484644
2133,   0.6682, 0.478373
2134,   0.6682, 0.481686
2135,   0.6682, 0.485364
2136,   0.6682, 0.476757
2137,   0.6682, 0.466578
2138,   0.6682,  0.46964
2139,   0.6682, 0.472668
2140,   0.6682, 0.477343
2141,   0.6682, 0.480318
2142,   0.6682, 0.478136
2143,   0.6682, 0.474866
2144,   0.6682, 0.473094
2145,   0.6682, 0.472074
2146,   0.6682, 0.473436
2147,   0.6682, 0.473096
2148,   0.6682, 0.469498
2149,   0.6682, 0.467333
2150,   0.6682, 0.471284
2151,   0.6682, 0.474567
2152,   0.6682, 0.481805
2153,   0.6682, 0.466833
2154,   0.6682, 0.468973
2155,   0.6682, 0.468774
2156,   0.6682,  0.47168
2157,   0.6682,  0.48175
2158,   0.6682, 0.481752
2159,   0.6682, 0.485709
2160,   0.6682, 0.483377
2161,   0.6682, 0.478052
2162,   0.6682, 0.483691
2163,   0.6682,  0.47962
2164,   0.6682, 0.475891
2165,   0.6773, 0.473087
2166,   0.6773, 0.472249
2167,   0.6773, 0.470779
2168,   0.6773, 0.472088
2169,   0.6773, 0.479577
2170,   0.6773, 0.483453
2171,   0.6773, 0.479477
2172,   0.6773, 0.476456
2173,   0.6773, 0.479053
2174,   0.6773, 0.474078
2175,   0.6773, 0.467056
2176,   0.6773, 0.466502
2177,   0.6773, 0.478245
2178,   0.6773, 0.479309
2179,   0.6773, 0.473294
2180,   0.6773, 0.463977
2181,   0.6773,  0.46857
2182,   0.6773, 0.468241
2183,   0.6773, 0.482316
2184,   0.6773, 0.484871
2185,   0.6773, 0.478658
2186,   0.6773, 0.478945
2187,   0.6773, 0.479721
2188,   0.6773, 0.478027
2189,   0.6773, 0.472367
2190,   0.6773, 0.474676
2191,   0.6773, 0.473828
2192,   0.6773, 0.475441
2193,   0.6773, 0.470453
2194,   0.6773,   0.4735
2195,   0.6773, 0.461522
2196,   0.6773, 0.465398
2197,   0.6794, 0.473601
2198,   0.6794, 0.477128
2199,   0.6794, 0.479147
2200,   0.6794,  0.48698
2201,   0.6794,  0.48435
2202,   0.6794, 0.474952
2203,   0.6794, 0.474369
2204,   0.6794,  0.47802
2205,   0.6794, 0.469824
2206,   0.6794, 0.472406
2207,   0.6794, 0.476387
2208,   0.6794, 0.471117
2209,   0.6794, 0.472156
2210,   0.6794, 0.475891
2211,   0.6794, 0.473357
2212,   0.6794, 0.460604
2213,   0.6794, 0.466262
2214,   0.6794, 0.471508
2215,   0.6794, 0.468523
2216,   0.6794, 0.474946
2217,   0.6794, 0.472431
2218,   0.6794, 0.475167
2219,   0.6794, 0.475357
2220,   0.6794, 0.472317
2221,   0.6794, 0.470435
2222,   0.6794, 0.473217
2223,   0.6794, 0.477016
2224,   0.6794,  0.47348
2225,   0.6794, 0.474189
2226,   0.6794, 0.473532
2227,   0.6794, 0.474505
2228,   0.6794, 0.473087
2229,   0.6794, 0.474592
2230,   0.6794, 0.466201
2231,   0.6794, 0.468206
2232,   0.6794, 0.478062
2233,   0.6794, 0.479183
2234,   0.6794,  0.47984
2235,   0.6794, 0.479492
2236,   0.6794, 0.476061
2237,   0.6845, 0.472436
2238,   0.6845, 0.475052
2239,   0.6845, 0.476645
2240,   0.6845, 0.482785
2241,   0.6845, 0.479613
2242,   0.6845, 0.469923
2243,   0.6845, 0.468217
2244,   0.6845, 0.467377
2245,   0.6845,  0.47531
2246,   0.6845, 0.478709
2247,   0.6845,  0.48098
2248,   0.6845, 0.483059
2249,   0.6845, 0.471583
2250,   0.6845, 0.480819
2251,   0.6845, 0.482732
2252,   0.6845, 0.475924
2253,   0.6845, 0.473722
2254,   0.6845, 0.466949
2255,   0.6845,  0.47517
2256,   0.6845,  0.46877
2257,   0.6845, 0.469318
2258,   0.6845, 0.464146
2259,   0.6845, 0.457987
2260,   0.6845, 0.470716
2261,   0.6845, 0.478734
2262,   0.6845,  0.47613
2263,   0.6845, 0.472138
2264,   0.6845, 0.471313
2265,   0.6845, 0.473922
2266,   0.6845, 0.474541
2267,   0.6845, 0.471244
2268,   0.6845,  0.46433
2269,   0.6845, 0.470488
2270,   0.6845, 0.474292
2271,   0.6845, 0.476227
2272,   0.6845, 0.475046
2273,   0.6845, 0.468198
2274,   0.6845, 0.471423
2275,   0.6845, 0.473589
2276,   0.6845, 0.475212
2277,   0.6845, 0.476794
2278,   0.6845, 0.485843
2279,   0.6845, 0.483562
2280,   0.6845, 0.477886
2281,   0.6845, 0.479672
2282,   0.6845, 0.474241
2283,   0.6845, 0.475011
2284,   0.6845, 0.463057
2285,   0.6845, 0.471796
2286,   0.6845, 0.473344
2287,   0.6845, 0.469775
2288,   0.6845, 0.471772
2289,   0.6845, 0.472118
2290,   0.6845, 0.467045
2291,   0.6845, 0.473785
2292,   0.6845,  0.46548
2293,   0.6845, 0.465767
2294,   0.6845, 0.466429
2295,   0.6845, 0.468469
2296,   0.6845,  0.47705
2297,   0.6845, 0.469225
2298,   0.6845, 0.466179
2299,   0.6845, 0.466276
2300,   0.6845, 0.472063
2301,   0.6845, 0.476889
2302,   0.6845, 0.472831
2303,   0.6845, 0.468759
2304,   0.6845, 0.475504
2305,   0.6845,  0.47564
2306,   0.6845, 0.471299
2307,   0.6845, 0.470783
2308,   0.6845, 0.479701
2309,   0.6845, 0.475494
2310,   0.6845, 0.470324
2311,   0.6845, 0.475583
2312,   0.6845,  0.47552
2313,   0.6845, 0.479092
2314,   0.6845, 0.482409
2315,   0.6845, 0.480691
2316,   0.6845, 0.484041
2317,   0.6845, 0.475934
2318,   0.6845, 0.479416
2319,   0.6845, 0.484984
2320,   0.6845, 0.482481
2321,   0.6845, 0.478244
2322,   0.6845, 0.478438
2323,   0.6845,  0.47443
2324,   0.6845,  0.46914
2325,   0.6845, 0.474936
2326,   0.6845, 0.474403
2327,   0.6845, 0.475806
2328,   0.6845, 0.472856
2329,   0.6845, 0.472262
2330,   0.6845, 0.477049
2331,   0.6845, 0.464227
2332,   0.6845, 0.467578
2333,   0.6845,  0.46617
2334,   0.6845, 0.468157
2335,   0.6845, 0.471827
2336,   0.6845, 0.479804
2337,   0.6845, 0.473755
2338,   0.6845, 0.478209
2339,   0.6845, 0.482812
2340,   0.6845, 0.472672
2341,   0.6845, 0.477623
2342,   0.6845, 0.479905
2343,   0.6845, 0.473296
2344,   0.6845, 0.470612
2345,   0.6845, 0.462063
2346,   0.6845, 0.466108
2347,   0.6845, 0.481167
2348,   0.6845,  0.47364
2349,   0.6845, 0.479075
2350,   0.6845, 0.479479
2351,   0.6845, 0.487322
2352,   0.6845, 0.492671
2353,   0.6845, 0.494258
2354,   0.6845, 0.488108
2355,   0.6845, 0.483353
2356,   0.6845, 0.475026
2357,   0.6845, 0.481789
2358,   0.6845, 0.478108
2359,   0.6845, 0.480033
2360,   0.6911, 0.480467
2361,   0.6911, 0.478568
2362,   0.6911, 0.475032
2363,   0.6911, 0.476537
2364,   0.6911, 0.480179
2365,   0.6911, 0.478063
2366,   0.6911,  0.48261
2367,   0.6911, 0.483058
2368,   0.6911, 0.487451
2369,   0.6911, 0.484917
2370,   0.6911, 0.480324
2371,   0.6911, 0.485491
2372,   0.6911, 0.483692
2373,   0.6911, 0.476597
2374,   0.6911, 0.477476
2375,   0.6911, 0.473696
2376,   0.6911, 0.465694
2377,   0.6911,  0.47091
2378,   0.6878, 0.473288
2379,   0.6878, 0.472478
2380,   0.6878, 0.474409
2381,   0.6878, 0.481167
2382,   0.6878, 0.477282
2383,   0.6878, 0.475647
2384,   0.6878, 0.477909
2385,   0.6878, 0.482791
2386,   0.6878, 0.477514
2387,   0.6878,  0.48773
2388,   0.6878, 0.486505
2389,   0.6878, 0.485151
2390,   0.6878, 0.476451
2391,   0.6878, 0.475573
2392,   0.6878, 0.479636
2393,   0.6878, 0.481678
2394,   0.6878, 0.476761
2395,   0.6878, 0.475736
2396,   0.6878,  0.47948
2397,   0.6878, 0.480572
2398,   0.6878, 0.475123
2399,   0.6878, 0.464853
2400,   0.6878, 0.462158
2401,   0.6878, 0.466538
2402,   0.6878, 0.465185
2403,   0.6878, 0.469674
2404,   0.6878, 0.478644
2405,   0.6878, 0.486737
2406,   0.6878, 0.474218
2407,   0.6878, 0.470626
2408,   0.6878, 0.462231
2409,   0.6878, 0.477773
2410,   0.6878, 0.477674
2411,   0.6878, 0.474858
2412,   0.6878, 0.462914
2413,   0.6878, 0.460467
2414,   0.6878,  0.45963
2415,   0.6878, 0.463998
2416,   0.6878, 0.470762
2417,   0.6878,  0.45724
2418,   0.6878, 0.458771
2419,   0.6878, 0.461628
2420,   0.6878, 0.463428
2421,   0.6878, 0.464276
2422,   0.6878, 0.462439
2423,   0.6878, 0.472221
2424,   0.6878, 0.492013
2425,   0.6878, 0.491823
2426,   0.6878, 0.490603
2427,   0.6878, 0.498218
2428,   0.6878, 0.493987
2429,   0.6878,  0.49675
2430,   0.6878, 0.488459
2431,   0.6878, 0.477464
2432,   0.6878, 0.481827
2433,   0.6878, 0.487136
2434,   0.6878, 0.482475
2435,   0.6878, 0.481073
2436,   0.6878, 0.473572
2437,   0.6878, 0.474371
2438,   0.6878, 0.481346
2439,   0.6878, 0.473765
2440,   0.6878, 0.470676
2441,   0.6878,  0.47384
2442,   0.6878, 0.479641
2443,   0.6878, 0.483776
2444,   0.6878,  0.47718
2445,   0.6878, 0.468227
2446,   0.6878, 0.481439
2447,   0.6878, 0.482911
2448,   0.6878, 0.490324
2449,   0.6878, 0.487513
2450,   0.6878, 0.482078
2451,   0.6878, 0.487277
2452,   0.6878, 0.485947
2453,   0.6878, 0.489537
2454,   0.6878, 0.484078
2455,   0.6878, 0.486347
2456,   0.6878,  0.48168
2457,   0.6878, 0.483855
2458,   0.6878,  0.48703
2459,   0.6878, 0.486702
2460,   0.6878, 0.481266
2461,   0.6878, 0.475028
2462,   0.6878,   0.4881
2463,   0.6878, 0.478631
2464,   0.6878, 0.482666
2465,   0.6878, 0.480499
2466,   0.6878,  0.47089
2467,   0.6878, 0.473406
2468,   0.6878, 0.478723
2469,   0.6878,  0.48278
2470,   0.6878, 0.479888
2471,   0.6878, 0.496752
2472,   0.6878, 0.490944
2473,   0.6878, 0.490835
2474,   0.6878,  0.49525
2475,   0.6878, 0.487909
2476,   0.6878,  0.49034
2477,   0.6878, 0.491612
2478,   0.6878, 0.493772
2479,   0.6878, 0.490715
2480,   0.6878, 0.481105
2481,   0.6878, 0.474159
2482,   0.6844, 0.483227
2483,   0.6844, 0.475183
2484,   0.6844,   0.4756
2485,   0.6844, 0.474731
2486,   0.6844, 0.486439
2487,   0.6844, 0.486373
2488,   0.6844, 0.486107
2489,   0.6844, 0.483358
2490,   0.6844, 0.487937
2491,   0.6844, 0.480437
2492,   0.6844, 0.480325
2493,   0.6844,  0.48283
2494,   0.6844, 0.497036
2495,   0.6844,  0.49321
2496,   0.6844, 0.488614
2497,   0.6844, 0.493778
2498,   0.6844, 0.485949
2499,   0.6844, 0.485097
2500,   0.6844, 0.489152
2501,   0.6844, 0.482836
2502,   0.6844,  0.49079
2503,   0.6854, 0.483662
2504,   0.6854, 0.481761
2505,   0.6854, 0.493605
2506,   0.6854, 0.491831
2507,   0.6854, 0.491322
2508,   0.6854, 0.488695
2509,   0.6854, 0.483571
2510,   0.6854, 0.490413
2511,   0.6854, 0.492801
2512,   0.6854, 0.490645
2513,   0.6854, 0.491126
2514,   0.6854, 0.483879
2515,   0.6854, 0.493781
2516,   0.6854,  0.49399
2517,   0.6854, 0.490119
2518,   0.6854, 0.491065
2519,   0.6854, 0.486734
2520,   0.6854, 0.490115
2521,   0.6854, 0.493277
2522,   0.6854, 0.493299
2523,   0.6854,  0.48067
2524,   0.6854, 0.481704
2525,   0.6854, 0.490554
2526,   0.6854, 0.493619
2527,   0.6854, 0.489842
2528,   0.6854, 0.484955
2529,   0.6854, 0.485154
2530,   0.6854, 0.479549
2531,   0.6854, 0.479728
2532,   0.6854, 0.481934
2533,   0.6854, 0.478938
2534,   0.6854, 0.485878
2535,   0.6854, 0.480341
2536,   0.6854, 0.484985
2537,   0.6854, 0.489547
2538,   0.6854, 0.493822
2539,   0.6854, 0.486734
2540,   0.6854, 0.486585
2541,   0.6854, 0.488805
2542,   0.6854, 0.490441
2543,   0.6854, 0.484831
2544,   0.6854,   0.4934
2545,   0.6854, 0.487904
2546,   0.6854, 0.481844
2547,   0.6854, 0.489583
2548,   0.6854, 0.481647
2549,   0.6854, 0.481106
2550,   0.6854, 0.487168
2551,   0.6854, 0.486564
2552,   0.6854, 0.482402
2553,   0.6854, 0.482507
2554,   0.6854, 0.486604
2555,   0.6854, 0.482429
2556,   0.6854, 0.481844
2557,   0.6854, 0.480106
2558,   0.6854, 0.479167
2559,   0.6854, 0.489545
2560,   0.6854, 0.490039
2561,   0.6854, 0.484957
2562,   0.6854,  0.48222
2563,   0.6854, 0.487448
2564,   0.6854,  0.48305
2565,   0.6854, 0.478509
2566,   0.6854, 0.477809
2567,   0.6854, 0.475897
2568,   0.6854, 0.475056
2569,   0.6854, 0.476051
2570,   0.6854, 0.479944
2571,   0.6854, 0.484356
2572,   0.6854, 0.480289
2573,   0.6854, 0.481721
2574,   0.6854, 0.484794
2575,   0.6854, 0.481727
2576,   0.6854, 0.483266
2577,   0.6854, 0.486762
2578,   0.6854, 0.482474
2579,   0.6854, 0.483008
2580,   0.6854, 0.485795
2581,   0.6854, 0.486129
2582,   0.6854, 0.487082
2583,   0.6854,  0.47074
2584,   0.6854, 0.469667
2585,   0.6854, 0.471175
2586,   0.6854, 0.476243
2587,   0.6854, 0.467019
2588,   0.6854, 0.465095
2589,   0.6854, 0.470305
2590,   0.6854, 0.471864
2591,   0.6854, 0.473328
2592,   0.6854, 0.478343
2593,   0.6854, 0.481612
2594,   0.6854, 0.479903
2595,   0.6854,  0.48696
2596,   0.6854, 0.489238
2597,   0.6854, 0.495046
2598,   0.6854, 0.493792
2599,   0.6854, 0.488958
2600,   0.6854, 0.487778
2601,   0.6854, 0.489451
2602,   0.6854, 0.482443
2603,   0.6854, 0.481481
2604,   0.6854,  0.48588
2605,   0.6854, 0.477824
2606,   0.6854,  0.47848
2607,   0.6854, 0.479736
2608,   0.6854,  0.48423
2609,   0.6854, 0.483097
2610,   0.6854, 0.476395
2611,   0.6854,  0.48061
2612,   0.6854, 0.469146
2613,   0.6854, 0.474155
2614,   0.6854,  0.47715
2615,   0.6854, 0.471655
2616,   0.6854, 0.473628
2617,   0.6854,  0.47222
2618,   0.6854, 0.474351
2619,   0.6854, 0.468995
2620,   0.6854, 0.479286
2621,   0.6854, 0.477496
2622,   0.6854, 0.474972
2623,   0.6854, 0.479225
2624,   0.6854, 0.482743
2625,   0.6854, 0.481838
2626,   0.6854, 0.478301
2627,   0.6854, 0.479808
2628,   0.6854, 0.483305
2629,   0.6854, 0.472407
2630,   0.6854, 0.462671
2631,   0.6854, 0.472581
2632,   0.6854, 0.479337
2633,   0.6854, 0.477167
2634,   0.6854, 0.484584
2635,   0.6854, 0.488378
2636,   0.6854, 0.491843
2637,   0.6854, 0.492867
2638,   0.6854, 0.489214
2639,   0.6854, 0.494422
2640,   0.6854, 0.491672
2641,   0.6854, 0.485348
2642,   0.6854, 0.491824
2643,   0.6854, 0.479647
2644,   0.6854, 0.479252
2645,   0.6854, 0.483914
2646,   0.6854, 0.483788
2647,   0.6854, 0.483403
2648,   0.6854, 0.491858
2649,   0.6854, 0.495437
2650,   0.6854, 0.489641
2651,   0.6854,  0.49168
2652,   0.6854, 0.491315
2653,   0.6854, 0.486697
2654,   0.6854, 0.491143
2655,   0.6854, 0.490566
2656,   0.6854, 0.491109
2657,   0.6854, 0.481779
2658,   0.6854, 0.474843
2659,   0.6854,  0.46676
2660,   0.6854, 0.461631
2661,   0.6854, 0.459702
2662,   0.6854, 0.467325
2663,   0.6854,  0.48098
2664,   0.6854, 0.483083
2665,   0.6854, 0.479712
2666,   0.6854, 0.478878
2667,   0.6854, 0.482385
2668,   0.6854, 0.482911
2669,   0.6854, 0.485581
2670,   0.6854, 0.485146
2671,   0.6854, 0.478723
2672,   0.6854, 0.479313
2673,   0.6854, 0.478386
2674,   0.6854, 0.487907
2675,   0.6854,  0.48793
2676,   0.6854, 0.490175
2677,   0.6854, 0.482558
2678,   0.6854, 0.474505
2679,   0.6854, 0.467869
2680,   0.6854,  0.46837
2681,   0.6854, 0.467934
2682,   0.6854, 0.479611
2683,   0.6854, 0.483927
2684,   0.6854, 0.486844
2685,   0.6854,  0.48915
2686,   0.6866, 0.494763
2687,   0.6866, 0.502241
2688,   0.6866,   0.4956
2689,   0.6866, 0.493034
2690,   0.6866, 0.496888
2691,   0.6866, 0.489952
2692,   0.6866, 0.492534
2693,   0.6866, 0.480325
2694,   0.6866, 0.481263
2695,   0.6866, 0.481934
2696,   0.6866, 0.478806
2697,   0.6866, 0.485129
2698,   0.6866, 0.485472
2699,   0.6866, 0.482319
2700,   0.6866, 0.484203
2701,   0.6866, 0.484648
2702,   0.6866, 0.493694
2703,   0.6866, 0.490399
2704,   0.6866, 0.483714
2705,   0.6866, 0.484922
2706,   0.6866, 0.469857
2707,   0.6866, 0.470293
2708,   0.6866, 0.472117
2709,   0.6866,  0.46841
2710,   0.6866, 0.471401
2711,   0.6866, 0.475282
2712,   0.6866, 0.482455
2713,   0.6866, 0.486657
2714,   0.6866, 0.473522
2715,   0.6866, 0.475942
2716,   0.6866, 0.489679
2717,   0.6866, 0.483832
2718,   0.6866, 0.482401
2719,   0.6866, 0.475666
2720,   0.6866, 0.475608
2721,   0.6866,  0.47581
2722,   0.6866, 0.481864
2723,   0.6866, 0.485452
2724,   0.6866, 0.486076
2725,   0.6866,  0.48178
2726,   0.6866, 0.483191
2727,   0.6866, 0.488414
2728,   0.6866,  0.48983
2729,   0.6866, 0.481869
2730,   0.6866, 0.486493
2731,   0.6866, 0.482201
2732,   0.6866, 0.483633
2733,   0.6866, 0.482362
2734,   0.6866, 0.487688
2735,   0.6866,   0.4823
2736,   0.6866, 0.484812
2737,   0.6866, 0.482602
2738,   0.6866, 0.481709
2739,   0.6866, 0.480361
2740,   0.6866,  0.48765
2741,   0.6866, 0.483843
2742,   0.6866, 0.485414
2743,   0.6866, 0.488003
2744,   0.6866, 0.492159
2745,   0.6866, 0.484164
2746,   0.6866, 0.494606
2747,   0.6866, 0.490568
2748,   0.6866, 0.491033
2749,   0.6866, 0.489011
2750,   0.6866, 0.485958
2751,   0.6866, 0.478221
2752,   0.6866, 0.489213
2753,   0.6866, 0.493741
2754,   0.6866, 0.498857
2755,   0.6866, 0.489747
2756,   0.6866, 0.492542
2757,   0.6866, 0.482662
2758,   0.6866, 0.485321
2759,   0.6866,  0.47993
2760,   0.6866, 0.477123
2761,   0.6866, 0.476729
2762,   0.6866, 0.472917
2763,   0.6866,  0.47463
2764,   0.6866, 0.480064
2765,   0.6866, 0.480101
2766,   0.6866, 0.476214
2767,   0.6866, 0.475498
2768,   0.6866, 0.476781
2769,   0.6866, 0.477221
2770,   0.6866, 0.474138
2771,   0.6866, 0.468801
2772,   0.6866, 0.473082
2773,   0.6866, 0.471119
2774,   0.6866, 0.469238
2775,   0.6866, 0.469674
2776,   0.6866, 0.468836
2777,   0.6866, 0.476633
2778,   0.6866, 0.482612
2779,   0.6866, 0.479644
2780,   0.6866, 0.481591
2781,   0.6866, 0.484935
2782,   0.6866, 0.484964
2783,   0.6866, 0.487824
2784,   0.6866, 0.486876
2785,   0.6866, 0.482378
2786,   0.6866, 0.477158
2787,   0.6866, 0.471624
2788,   0.6866, 0.473166
2789,   0.6847, 0.481327
2790,   0.6847, 0.483649
2791,   0.6847, 0.483627
2792,   0.6847, 0.482055
2793,   0.6847, 0.491562
2794,   0.6847, 0.487214
2795,   0.6847, 0.482056
2796,   0.6847, 0.475526
2797,   0.6847, 0.475828
2798,   0.6847, 0.474236
2799,   0.6847, 0.473439
2800,   0.6847, 0.469836
2801,   0.6847, 0.477898
2802,   0.6847, 0.477821
2803,   0.6847, 0.492615
2804,   0.6847, 0.491677
2805,   0.6847, 0.485887
2806,   0.6782, 0.481927
