gen, roulette_scalar3_twopoint_best, roulette_scalar3_twopoint_ave
3852,   0.6982, 0.482373
3853,   0.6982, 0.478465
3854,   0.6982, 0.484597
3855,   0.6982, 0.480969
3856,   0.6982, 0.484086
3857,   0.6982, 0.477998
3858,   0.6982, 0.474181
3859,   0.6982, 0.489183
3860,   0.6982, 0.483441
3861,   0.6982, 0.478238
3862,   0.6982, 0.467176
3863,   0.6982, 0.464994
3864,   0.6982, 0.467765
3865,   0.6982, 0.475895
3866,   0.6982, 0.470527
3867,   0.6982, 0.468852
3868,   0.6982, 0.477305
3869,   0.6982, 0.475908
3870,   0.6982, 0.476145
3871,   0.6982, 0.467449
3872,   0.6982, 0.468538
3873,   0.6982, 0.462325
3874,   0.6982, 0.462982
3875,   0.6982, 0.459244
3876,   0.6982, 0.466086
3877,   0.6982, 0.466477
3878,   0.6982, 0.467091
3879,   0.6982, 0.470196
3880,   0.6982, 0.467522
3881,   0.6982, 0.466237
3882,   0.6982, 0.470552
3883,   0.6982, 0.470438
3884,   0.6982, 0.475142
3885,   0.6982, 0.476372
3886,   0.6982, 0.474708
3887,   0.6982, 0.480099
3888,   0.6982, 0.480928
3889,   0.6982, 0.477939
3890,   0.6982, 0.480293
3891,   0.6982,  0.47954
3892,   0.6982,  0.47824
3893,   0.6982, 0.483886
3894,   0.6982, 0.483788
3895,   0.6982, 0.482776
3896,   0.6982, 0.480082
3897,   0.6982, 0.476023
3898,   0.6982, 0.469735
3899,   0.6982, 0.464276
3900,   0.6982, 0.463718
3901,   0.6982, 0.464963
3902,   0.6982,  0.46308
3903,   0.6982, 0.456764
3904,   0.6982, 0.462545
3905,   0.6982, 0.472064
3906,   0.6982, 0.471415
3907,   0.6982, 0.480903
3908,   0.6982, 0.476923
3909,   0.6982, 0.481481
3910,   0.6982,    0.471
3911,   0.6992, 0.474038
3912,   0.6992, 0.479804
3913,   0.6992, 0.479934
3914,   0.6992,   0.4838
3915,   0.6992, 0.487649
3916,   0.6998, 0.474987
3917,   0.6998, 0.466387
3918,   0.6998, 0.469276
3919,   0.6998, 0.479016
3920,   0.6998, 0.475737
3921,   0.6998, 0.475733
3922,   0.6998, 0.480489
3923,   0.6998, 0.470142
3924,   0.6998, 0.464245
3925,   0.6998,  0.46018
3926,   0.6998, 0.470074
3927,   0.6998, 0.466324
3928,   0.6998, 0.470432
3929,   0.6998, 0.471006
3930,   0.6998, 0.477549
3931,   0.6998, 0.473096
3932,   0.6998, 0.474035
3933,   0.6998,  0.47536
3934,   0.6998, 0.472727
3935,   0.6998, 0.463019
3936,   0.6998, 0.462749
3937,   0.6998, 0.465996
3938,   0.6998, 0.473932
3939,   0.6998, 0.472613
3940,   0.6998,   0.4694
3941,   0.6998, 0.465268
3942,   0.6998, 0.465751
3943,   0.6998, 0.459617
3944,   0.6998, 0.463764
3945,   0.6998, 0.466624
3946,   0.6998, 0.471284
3947,   0.6998, 0.474084
3948,   0.6998, 0.480751
3949,   0.6998, 0.477595
3950,   0.6998, 0.467671
3951,   0.6998, 0.467274
3952,   0.6998,  0.47489
3953,   0.6998,  0.47951
3954,   0.6998, 0.471837
3955,   0.6998,   0.4722
3956,   0.6998, 0.474057
3957,   0.6998, 0.469071
3958,   0.6998, 0.462691
3959,   0.6998,  0.46529
3960,   0.6998, 0.468936
3961,   0.6998, 0.461196
3962,   0.6998, 0.459236
3963,   0.6998, 0.458025
3964,   0.6998, 0.461899
3965,   0.6998, 0.472764
3966,   0.6998, 0.473453
3967,   0.6998, 0.473787
3968,   0.6998,  0.47585
3969,   0.6998, 0.463493
3970,   0.6998, 0.463823
3971,   0.6998, 0.464628
3972,   0.6998, 0.474126
3973,   0.6998, 0.474627
3974,   0.6998, 0.470818
3975,   0.6998, 0.471247
3976,   0.6998, 0.467871
3977,   0.6998, 0.461906
3978,   0.6998, 0.459955
3979,   0.6998,  0.46202
3980,   0.6998, 0.461699
3981,   0.6998, 0.472385
3982,   0.6998, 0.474865
3983,   0.6998, 0.473469
3984,   0.6998, 0.482087
3985,   0.6998, 0.482325
3986,   0.6998, 0.478817
3987,   0.6998, 0.474945
3988,   0.6998, 0.485527
3989,   0.6998, 0.480538
3990,   0.6998, 0.479881
3991,   0.6998, 0.472941
3992,   0.6998,  0.47197
3993,   0.6998, 0.464465
3994,   0.6998, 0.463601
3995,   0.6998, 0.467962
3996,   0.6998,  0.47322
3997,   0.6998,  0.47668
3998,   0.6998, 0.476428
3999,   0.6998, 0.476943
4000,   0.6998, 0.475721
