gen, roulette_scalar3_onepoint_best, roulette_scalar3_onepoint_ave
3375,   0.7688, 0.528249
3376,   0.7688, 0.527772
3377,   0.7688, 0.531924
3378,   0.7688, 0.534365
3379,   0.7688, 0.528773
3380,   0.7688, 0.535661
3381,   0.7688, 0.536167
3382,   0.7688, 0.534645
3383,   0.7688, 0.532842
3384,   0.7688, 0.532852
3385,   0.7688, 0.538084
3386,   0.7688, 0.526034
3387,   0.7688, 0.522936
3388,   0.7688, 0.525707
3389,   0.7688, 0.524878
3390,   0.7688, 0.524035
3391,   0.7688, 0.516453
3392,   0.7688, 0.513877
3393,   0.7688, 0.514186
3394,   0.7688, 0.514991
3395,   0.7688, 0.517766
3396,   0.7688, 0.521807
3397,   0.7688, 0.513825
3398,   0.7688, 0.516303
3399,   0.7688, 0.519383
3400,   0.7688, 0.520308
3401,   0.7688, 0.514517
3402,   0.7688, 0.515186
3403,   0.7688, 0.521491
3404,   0.7688, 0.526345
3405,   0.7688, 0.517285
3406,   0.7688, 0.521213
3407,   0.7688, 0.515154
3408,   0.7688, 0.515118
3409,   0.7688, 0.520644
3410,   0.7688, 0.523809
3411,   0.7688, 0.524657
3412,   0.7688, 0.527528
3413,   0.7688, 0.525587
3414,   0.7688, 0.524146
3415,   0.7688, 0.521092
3416,   0.7688, 0.512718
3417,   0.7688, 0.518621
3418,   0.7688, 0.518657
3419,   0.7688, 0.520471
3420,   0.7688,  0.52211
3421,   0.7688, 0.528978
3422,   0.7688, 0.537714
3423,   0.7688, 0.532662
3424,   0.7688, 0.527876
3425,   0.7688, 0.533269
3426,   0.7687, 0.524045
3427,   0.7687, 0.528435
3428,   0.7687, 0.522392
3429,   0.7687, 0.521514
3430,   0.7687, 0.521587
3431,   0.7687, 0.527018
3432,   0.7687,  0.53477
3433,   0.7687, 0.533902
3434,   0.7687, 0.528425
3435,   0.7687, 0.528912
3436,   0.7687, 0.524894
3437,   0.7687, 0.521243
3438,   0.7687, 0.525975
3439,   0.7687, 0.526985
3440,   0.7687, 0.531889
3441,   0.7687, 0.524206
3442,   0.7709, 0.516374
3443,   0.7709, 0.524445
3444,   0.7709, 0.532715
3445,   0.7709, 0.538684
3446,   0.7709, 0.532378
3447,   0.7709, 0.521944
3448,   0.7709, 0.537148
3449,   0.7709, 0.529766
3450,   0.7709,  0.52915
3451,   0.7709, 0.530488
3452,   0.7709, 0.534149
3453,   0.7709, 0.533492
3454,   0.7709, 0.532174
3455,   0.7709,  0.53929
3456,   0.7709, 0.537213
3457,   0.7709, 0.534345
3458,   0.7709, 0.531699
3459,   0.7709, 0.530475
3460,   0.7709, 0.531605
3461,   0.7709, 0.540654
3462,   0.7709, 0.534075
3463,   0.7709, 0.534275
3464,   0.7709, 0.529037
3465,   0.7709, 0.528012
3466,   0.7709,  0.53466
3467,   0.7709, 0.537432
3468,   0.7709, 0.518988
3469,   0.7709, 0.518923
3470,   0.7709, 0.525226
3471,   0.7709, 0.522254
3472,   0.7709, 0.517797
3473,   0.7709, 0.520602
3474,   0.7709, 0.523385
3475,   0.7709, 0.527846
3476,   0.7709, 0.525134
3477,   0.7709,  0.52515
3478,   0.7709, 0.522491
3479,   0.7709, 0.523521
3480,   0.7709, 0.522691
3481,   0.7709, 0.520267
3482,   0.7709, 0.523895
3483,   0.7709, 0.520173
3484,   0.7709, 0.518621
3485,   0.7709, 0.519324
3486,   0.7709,  0.52486
3487,   0.7709, 0.530941
3488,   0.7709, 0.534383
3489,   0.7709, 0.527649
3490,   0.7709, 0.532482
3491,   0.7709, 0.531244
3492,   0.7709, 0.532493
3493,   0.7709, 0.529586
3494,   0.7709, 0.537173
3495,   0.7709, 0.532727
3496,   0.7709, 0.530812
3497,   0.7709, 0.520387
3498,   0.7709, 0.514449
3499,   0.7709, 0.514057
3500,   0.7709, 0.525123
3501,   0.7709,  0.52336
3502,   0.7709, 0.522315
3503,   0.7709, 0.530184
3504,   0.7709, 0.531182
3505,   0.7709,  0.52786
3506,   0.7709, 0.528853
3507,   0.7709, 0.528601
3508,   0.7709, 0.533183
3509,   0.7709, 0.538802
3510,   0.7709, 0.540279
3511,   0.7709, 0.523705
3512,   0.7709, 0.523299
3513,   0.7709, 0.529399
3514,   0.7709, 0.526231
3515,   0.7709, 0.522238
3516,   0.7709, 0.525727
3517,   0.7709, 0.527524
3518,   0.7709, 0.524243
3519,   0.7709, 0.528503
3520,   0.7709, 0.530636
3521,   0.7709, 0.520123
3522,   0.7709, 0.517923
3523,   0.7709, 0.517706
3524,   0.7709, 0.517033
3525,   0.7709, 0.517796
3526,   0.7709, 0.520222
3527,   0.7709,  0.51768
3528,   0.7709, 0.526193
3529,   0.7709, 0.525522
3530,   0.7709, 0.530019
3531,   0.7709, 0.525861
3532,   0.7709,  0.52334
3533,   0.7709, 0.526047
3534,   0.7709, 0.536265
3535,   0.7709, 0.533569
3536,   0.7709, 0.538042
3537,   0.7709, 0.526026
3538,   0.7709, 0.522121
3539,   0.7709,  0.53079
3540,   0.7709, 0.535304
3541,   0.7709, 0.533473
3542,   0.7709, 0.529954
3543,   0.7709, 0.529249
3544,   0.7709, 0.538558
3545,   0.7709, 0.534012
3546,   0.7709, 0.537576
3547,   0.7709, 0.541374
3548,   0.7709, 0.542162
3549,   0.7709,  0.53042
3550,   0.7709, 0.526684
3551,   0.7709, 0.527791
3552,   0.7709, 0.527265
3553,   0.7709, 0.523048
3554,   0.7709, 0.512113
3555,   0.7709, 0.511689
3556,   0.7709, 0.507326
3557,   0.7709, 0.515802
3558,   0.7709, 0.514224
3559,   0.7709, 0.507611
3560,   0.7709, 0.516111
3561,   0.7709, 0.516068
3562,   0.7709, 0.519686
3563,   0.7709, 0.517963
3564,   0.7709, 0.521624
3565,   0.7709, 0.527002
3566,   0.7709, 0.521283
3567,   0.7709, 0.520561
3568,   0.7709, 0.527623
3569,   0.7709, 0.523568
3570,   0.7709,  0.52584
3571,   0.7709, 0.521358
3572,   0.7709, 0.521957
3573,   0.7709, 0.521427
3574,   0.7709, 0.521162
3575,   0.7709, 0.525594
3576,   0.7709, 0.524734
3577,   0.7709, 0.517103
3578,   0.7709, 0.517808
3579,   0.7709, 0.524375
3580,   0.7709, 0.531801
3581,   0.7709, 0.528951
3582,   0.7709, 0.534724
3583,   0.7709, 0.533622
3584,   0.7709, 0.528498
3585,   0.7709, 0.520411
3586,   0.7724, 0.533433
3587,   0.7724, 0.534047
3588,   0.7724, 0.534109
3589,   0.7724, 0.530712
3590,   0.7724, 0.539106
3591,   0.7724, 0.527695
3592,   0.7724,  0.53147
3593,   0.7724, 0.532975
3594,   0.7724,  0.53078
3595,   0.7724, 0.524825
3596,   0.7724, 0.528392
3597,   0.7724, 0.525693
3598,   0.7724, 0.521616
3599,   0.7724, 0.521927
3600,   0.7724, 0.520455
3601,   0.7724, 0.519858
3602,   0.7724, 0.517726
3603,   0.7724, 0.527827
3604,   0.7724, 0.533332
3605,   0.7724, 0.526599
3606,   0.7724, 0.540599
3607,   0.7724, 0.537996
3608,   0.7724, 0.537559
3609,   0.7724, 0.525465
3610,   0.7724,  0.51836
3611,   0.7724, 0.523239
3612,   0.7724, 0.521568
3613,   0.7724, 0.534409
3614,   0.7724, 0.528496
3615,   0.7724, 0.525452
3616,   0.7724,  0.53571
3617,   0.7724, 0.531651
3618,   0.7724, 0.531786
3619,   0.7724, 0.527528
3620,   0.7724, 0.524389
3621,   0.7724, 0.526898
3622,   0.7724, 0.521033
3623,   0.7724, 0.522404
3624,   0.7724, 0.523759
3625,   0.7724, 0.522574
3626,   0.7724,  0.52156
3627,   0.7724, 0.517689
3628,   0.7724, 0.528564
3629,   0.7724, 0.532223
3630,   0.7724, 0.529711
3631,   0.7724, 0.531165
3632,   0.7724, 0.536705
3633,   0.7724, 0.535857
3634,   0.7724, 0.542972
3635,   0.7724, 0.539417
3636,   0.7724, 0.537212
3637,   0.7724, 0.530016
3638,   0.7724, 0.531432
3639,   0.7724, 0.531227
3640,   0.7724, 0.525481
3641,   0.7724,  0.52228
3642,   0.7724, 0.525353
3643,   0.7724, 0.528937
3644,   0.7724, 0.530147
3645,   0.7724, 0.527967
3646,   0.7724, 0.527325
3647,   0.7724, 0.525736
3648,   0.7724, 0.527703
3649,   0.7724, 0.530852
3650,   0.7724, 0.529148
3651,   0.7724, 0.526298
3652,   0.7724,    0.531
3653,   0.7724, 0.533158
3654,   0.7724, 0.525216
3655,   0.7724, 0.525844
3656,   0.7724, 0.518908
3657,   0.7724, 0.510548
3658,   0.7724, 0.512307
3659,   0.7724, 0.514223
3660,   0.7724,  0.51554
3661,   0.7724, 0.520058
3662,   0.7724,  0.52663
3663,   0.7724, 0.524958
3664,   0.7724,  0.52546
3665,   0.7724, 0.525253
3666,   0.7724, 0.521542
3667,   0.7724, 0.521846
3668,   0.7724, 0.523737
3669,   0.7724, 0.522228
3670,   0.7724, 0.522917
3671,   0.7724, 0.523942
3672,   0.7724, 0.525768
3673,   0.7724, 0.522491
3674,   0.7724, 0.534694
3675,   0.7724, 0.533961
3676,   0.7724, 0.529002
3677,   0.7724, 0.530823
3678,   0.7724, 0.534195
3679,   0.7724, 0.523808
3680,   0.7724, 0.525829
3681,   0.7724, 0.527371
3682,   0.7724, 0.536184
3683,   0.7724, 0.533561
3684,   0.7724, 0.531943
3685,   0.7724, 0.531166
3686,   0.7724, 0.525985
3687,   0.7724, 0.521045
3688,   0.7724, 0.525325
3689,   0.7724, 0.518528
3690,   0.7724, 0.522017
3691,   0.7724, 0.527427
3692,   0.7724, 0.523484
3693,   0.7724, 0.522409
3694,   0.7724, 0.512414
3695,   0.7724, 0.516849
3696,   0.7724, 0.521898
3697,   0.7724, 0.521898
3698,   0.7724, 0.523782
3699,   0.7724,  0.53348
3700,   0.7724, 0.530082
3701,   0.7724, 0.526297
3702,   0.7724, 0.517137
3703,   0.7721, 0.525643
3704,   0.7721, 0.529202
3705,   0.7721,   0.5286
3706,   0.7721, 0.530266
3707,   0.7721,  0.53577
3708,   0.7721, 0.537315
3709,   0.7721, 0.536439
3710,   0.7721, 0.529806
3711,   0.7721, 0.527104
3712,   0.7721,  0.52402
3713,   0.7721, 0.520727
3714,   0.7721, 0.524959
3715,   0.7721, 0.519276
3716,   0.7721, 0.520245
3717,   0.7721, 0.516533
3718,   0.7721, 0.515832
3719,   0.7721, 0.511766
3720,   0.7721, 0.519859
3721,   0.7721, 0.526328
3722,   0.7721, 0.524852
3723,   0.7721, 0.529679
3724,   0.7721, 0.532303
3725,   0.7721, 0.528619
3726,   0.7721, 0.527483
3727,   0.7721,  0.52551
3728,   0.7721,  0.51729
3729,   0.7721, 0.517287
3730,   0.7721, 0.519623
3731,   0.7721, 0.527195
3732,   0.7721,  0.52961
3733,   0.7721, 0.525893
3734,   0.7721, 0.529563
3735,   0.7721, 0.531457
3736,   0.7721, 0.536309
3737,   0.7721, 0.543708
3738,   0.7721, 0.550613
3739,   0.7721, 0.546084
3740,   0.7721, 0.550058
3741,   0.7721, 0.549508
3742,   0.7721, 0.548411
3743,   0.7721, 0.550237
3744,   0.7721, 0.547933
3745,   0.7721, 0.546634
3746,   0.7721, 0.548346
3747,   0.7721, 0.542059
3748,   0.7721, 0.534926
3749,   0.7721, 0.528029
3750,   0.7721,  0.53915
3751,   0.7721, 0.539514
3752,   0.7721, 0.538101
3753,   0.7721, 0.530222
3754,   0.7721,  0.52534
3755,   0.7721, 0.532044
3756,   0.7721, 0.517945
3757,   0.7721, 0.522024
3758,   0.7721,   0.5299
3759,   0.7721, 0.532653
3760,   0.7721,  0.54183
3761,   0.7721, 0.533875
3762,   0.7721, 0.536572
3763,   0.7721, 0.532265
3764,   0.7721, 0.525787
3765,   0.7721, 0.529842
3766,   0.7721, 0.531039
3767,   0.7721, 0.528566
3768,   0.7721, 0.527568
3769,   0.7721, 0.531437
3770,   0.7721, 0.521256
3771,   0.7721, 0.523057
3772,   0.7721,  0.52535
3773,   0.7736, 0.526609
3774,   0.7736, 0.532929
3775,   0.7736, 0.532169
3776,   0.7736, 0.530813
3777,   0.7736, 0.525376
3778,   0.7736, 0.528812
3779,   0.7736, 0.535461
3780,   0.7736, 0.532964
3781,   0.7736, 0.534801
3782,   0.7736, 0.532987
3783,   0.7736, 0.531905
3784,   0.7762, 0.523852
3785,   0.7762, 0.525782
3786,   0.7762,  0.52856
3787,   0.7762, 0.526446
3788,   0.7762, 0.528463
3789,   0.7762, 0.538953
3790,   0.7762, 0.541996
3791,   0.7762,  0.53735
3792,   0.7762,  0.53161
3793,   0.7762, 0.529821
3794,   0.7762, 0.532298
3795,   0.7762, 0.527233
3796,   0.7762, 0.530665
3797,   0.7762, 0.526659
3798,   0.7762, 0.526847
3799,   0.7762, 0.532567
3800,   0.7762, 0.540157
3801,   0.7762, 0.535478
3802,   0.7762, 0.538561
3803,   0.7762, 0.533301
3804,   0.7762,  0.52892
3805,   0.7762, 0.539937
3806,   0.7762, 0.537775
3807,   0.7762, 0.536793
3808,   0.7762, 0.538549
3809,   0.7762, 0.543331
3810,   0.7762, 0.536384
3811,   0.7762,  0.53245
3812,   0.7762, 0.535433
3813,   0.7762, 0.531024
3814,   0.7762, 0.524845
3815,   0.7762, 0.519418
3816,   0.7762, 0.507079
3817,   0.7762, 0.505505
3818,   0.7762, 0.507864
3819,   0.7762, 0.502661
3820,   0.7762, 0.517693
3821,   0.7762, 0.520616
3822,   0.7762, 0.525247
3823,   0.7762, 0.533498
3824,   0.7762, 0.529229
3825,   0.7762, 0.529814
3826,   0.7762, 0.520904
3827,   0.7762, 0.535763
3828,   0.7762, 0.535855
3829,   0.7762, 0.532842
3830,   0.7762, 0.536995
3831,   0.7762, 0.534266
3832,   0.7762, 0.526034
3833,   0.7762, 0.526638
3834,   0.7762, 0.524574
3835,   0.7762, 0.526327
3836,   0.7762, 0.538608
3837,   0.7762, 0.533412
3838,   0.7762, 0.548232
3839,   0.7762, 0.543403
3840,   0.7762, 0.547624
3841,   0.7762, 0.551948
3842,   0.7762, 0.546377
3843,   0.7762, 0.543294
3844,   0.7762, 0.541461
3845,   0.7762,  0.53748
3846,   0.7762, 0.533543
3847,   0.7762, 0.528385
3848,   0.7762, 0.519066
3849,   0.7762, 0.522622
3850,   0.7762, 0.521735
3851,   0.7762, 0.513134
3852,   0.7762, 0.515547
3853,   0.7762, 0.514507
3854,   0.7762,  0.51896
3855,   0.7762, 0.526453
3856,   0.7762, 0.528975
3857,   0.7762, 0.533732
3858,   0.7762,  0.53713
3859,   0.7762, 0.535646
3860,   0.7762, 0.536628
3861,   0.7762, 0.551914
3862,   0.7751, 0.545391
3863,   0.7751, 0.543567
3864,   0.7751, 0.543675
3865,   0.7751, 0.535405
3866,   0.7751, 0.538075
3867,   0.7751, 0.535639
3868,   0.7751, 0.532973
3869,   0.7751, 0.530815
3870,   0.7751, 0.534224
3871,   0.7751, 0.538558
3872,   0.7751, 0.542718
3873,   0.7751, 0.539677
3874,   0.7751, 0.534418
3875,   0.7751, 0.537801
3876,   0.7751, 0.536264
3877,   0.7751, 0.539954
3878,   0.7751, 0.536547
3879,   0.7751, 0.528268
3880,   0.7751, 0.529329
3881,   0.7751, 0.535208
3882,   0.7751, 0.529625
3883,   0.7751, 0.538059
3884,   0.7751, 0.528785
3885,   0.7751, 0.531857
3886,   0.7751, 0.533074
3887,   0.7751, 0.533349
3888,   0.7751, 0.541946
3889,   0.7751, 0.537803
3890,   0.7751, 0.544693
3891,   0.7751, 0.546698
3892,   0.7751, 0.535871
3893,   0.7751, 0.539861
3894,   0.7751, 0.540504
3895,   0.7751, 0.540915
3896,   0.7751, 0.533015
3897,   0.7751, 0.532424
3898,   0.7751, 0.530188
3899,   0.7751,  0.53942
3900,   0.7751, 0.532883
3901,   0.7751, 0.529086
3902,   0.7751, 0.530101
3903,   0.7751, 0.531838
3904,   0.7751, 0.541681
3905,   0.7751, 0.538723
3906,   0.7751, 0.535174
3907,   0.7751, 0.531406
3908,   0.7751, 0.528923
3909,   0.7751, 0.531395
3910,   0.7751,  0.52819
3911,   0.7751, 0.523262
3912,   0.7751, 0.520234
3913,   0.7751,  0.51335
3914,   0.7751, 0.521914
3915,   0.7751, 0.529962
3916,   0.7751, 0.526918
3917,   0.7751, 0.527347
3918,   0.7751, 0.528346
3919,   0.7751, 0.530822
3920,   0.7751, 0.532809
3921,   0.7751, 0.539911
3922,   0.7748, 0.534369
3923,   0.7748, 0.531772
3924,   0.7748, 0.529643
3925,   0.7748, 0.532413
3926,   0.7748, 0.537139
3927,   0.7748,  0.54467
3928,   0.7748, 0.542039
3929,   0.7748, 0.540991
3930,   0.7748, 0.535643
3931,   0.7748, 0.539143
3932,   0.7748, 0.537549
3933,   0.7748, 0.545877
3934,   0.7748, 0.538478
3935,   0.7748, 0.536717
3936,   0.7748,  0.53515
3937,   0.7748, 0.532635
3938,   0.7748, 0.525871
3939,   0.7748, 0.526667
3940,   0.7748, 0.520213
3941,   0.7748, 0.522598
3942,   0.7748, 0.527542
3943,   0.7748, 0.518251
3944,   0.7748, 0.514957
3945,   0.7748, 0.525011
3946,   0.7748, 0.527361
3947,   0.7748,  0.52524
3948,   0.7748, 0.527659
3949,   0.7748, 0.530397
3950,   0.7748, 0.534643
3951,   0.7748, 0.528888
3952,   0.7748, 0.521343
3953,   0.7748,  0.53509
3954,   0.7748, 0.530409
3955,   0.7748,  0.53315
3956,   0.7748, 0.527678
3957,   0.7748, 0.539502
3958,   0.7748, 0.544409
3959,   0.7748, 0.548804
3960,   0.7748, 0.549335
3961,   0.7748,  0.53998
3962,   0.7748, 0.548585
3963,   0.7748, 0.549516
3964,   0.7748, 0.552096
3965,   0.7748, 0.540513
3966,   0.7748, 0.531036
3967,   0.7748, 0.535106
3968,   0.7748, 0.538524
3969,   0.7748, 0.529652
3970,   0.7748, 0.525971
3971,   0.7748, 0.528728
3972,   0.7748, 0.529491
3973,   0.7748, 0.533044
3974,   0.7748, 0.531879
3975,   0.7748, 0.520276
3976,   0.7748, 0.522401
3977,   0.7748, 0.528024
3978,   0.7748, 0.541084
3979,   0.7748, 0.547915
3980,   0.7748, 0.547675
3981,   0.7748, 0.537194
3982,   0.7748, 0.536846
3983,   0.7748,  0.53532
3984,   0.7748, 0.531484
3985,   0.7748, 0.532375
3986,   0.7748, 0.528682
3987,   0.7748, 0.527341
3988,   0.7748, 0.526894
3989,   0.7748, 0.525314
3990,   0.7748, 0.529744
3991,   0.7748, 0.525222
3992,   0.7748, 0.525288
3993,   0.7748, 0.523349
3994,   0.7748, 0.525814
3995,   0.7748, 0.519879
3996,   0.7748, 0.519241
3997,   0.7748, 0.525487
3998,   0.7748, 0.530851
3999,   0.7748, 0.530213
4000,   0.7748, 0.530736
