gen, roulette_hypot_uniform_best, roulette_hypot_uniform_ave
3721,   0.7193, 0.511974
3722,   0.7193, 0.511148
3723,   0.7193, 0.505293
3724,   0.7193, 0.502283
3725,   0.7193, 0.503548
3726,   0.7193,  0.50465
3727,   0.7193,  0.51365
3728,   0.7193,  0.51336
3729,   0.7193, 0.509726
3730,   0.7193, 0.506952
3731,   0.7193, 0.512142
3732,   0.7193,  0.51593
3733,   0.7193, 0.509803
3734,   0.7193, 0.500202
3735,   0.7193, 0.501344
3736,   0.7193, 0.504666
3737,   0.7193,  0.50612
3738,   0.7193, 0.504858
3739,   0.7193, 0.510398
3740,   0.7193, 0.507742
3741,   0.7193,  0.50751
3742,   0.7193,  0.50892
3743,   0.7193, 0.509216
3744,   0.7193, 0.506696
3745,   0.7193, 0.509709
3746,   0.7193, 0.521283
3747,   0.7193, 0.526284
3748,   0.7193, 0.519244
3749,   0.7193, 0.529894
3750,   0.7193, 0.528831
3751,   0.7193, 0.528037
3752,   0.7193, 0.516619
3753,   0.7193, 0.519786
3754,   0.7193, 0.519203
3755,   0.7193, 0.512967
3756,   0.7193, 0.506168
3757,   0.7193, 0.503578
3758,   0.7193, 0.503909
3759,   0.7193, 0.512013
3760,   0.7193, 0.515126
3761,   0.7193, 0.506642
3762,   0.7193, 0.509283
3763,   0.7193, 0.511976
3764,   0.7193, 0.507511
3765,   0.7193, 0.508109
3766,   0.7193, 0.504621
3767,   0.7193, 0.500908
3768,   0.7193, 0.502434
3769,   0.7193,  0.50215
3770,   0.7193, 0.502763
3771,   0.7193,  0.51055
3772,   0.7193, 0.508832
3773,   0.7193, 0.511176
3774,   0.7193, 0.509352
3775,   0.7193, 0.513697
3776,   0.7193,  0.52075
3777,   0.7193,  0.51911
3778,   0.7193, 0.519685
3779,   0.7173, 0.523481
3780,   0.7173, 0.515963
3781,   0.7173, 0.514121
3782,   0.7173,    0.511
3783,   0.7173, 0.506197
3784,   0.7173, 0.501292
3785,   0.7173, 0.505029
3786,   0.7173, 0.515463
3787,   0.7173, 0.512085
3788,   0.7173, 0.515092
3789,   0.7173, 0.513173
3790,   0.7173, 0.513528
3791,   0.7173, 0.514292
3792,   0.7173, 0.510855
3793,   0.7173, 0.513897
3794,   0.7173, 0.515616
3795,   0.7173, 0.517138
3796,   0.7173, 0.521136
3797,   0.7173, 0.518222
3798,   0.7173, 0.514189
3799,   0.7173, 0.516185
3800,   0.7173, 0.522407
3801,   0.7173, 0.517401
3802,   0.7173, 0.516619
3803,   0.7173, 0.516131
3804,   0.7173, 0.514891
3805,   0.7173, 0.514493
3806,   0.7173, 0.516879
3807,   0.7173, 0.519373
3808,   0.7173,  0.51918
3809,   0.7173, 0.522566
3810,   0.7173, 0.522425
3811,   0.7173, 0.519919
3812,   0.7173, 0.517504
3813,   0.7173, 0.509535
3814,   0.7173,  0.50816
3815,   0.7173, 0.508942
3816,   0.7173, 0.514178
3817,   0.7173, 0.524924
3818,   0.7173, 0.520693
3819,   0.7173, 0.523938
3820,   0.7173, 0.520073
3821,   0.7173, 0.526066
3822,   0.7173,  0.52054
3823,   0.7173, 0.517998
3824,   0.7173, 0.516331
3825,   0.7173, 0.512013
3826,   0.7173, 0.511063
3827,   0.7173, 0.512479
3828,   0.7173, 0.514786
3829,   0.7173, 0.502368
3830,   0.7173, 0.503618
3831,   0.7173, 0.512827
3832,   0.7173, 0.514204
3833,   0.7173, 0.513481
3834,   0.7173, 0.515504
3835,   0.7173,  0.52116
3836,   0.7173,  0.51476
3837,   0.7173, 0.511815
3838,   0.7173, 0.511282
3839,   0.7173, 0.508864
3840,   0.7173, 0.506841
3841,   0.7173,  0.50581
3842,   0.7173, 0.505046
3843,   0.7173, 0.506118
3844,   0.7173, 0.515118
3845,   0.7173, 0.512376
3846,   0.7173, 0.506216
3847,   0.7173, 0.515904
3848,   0.7173, 0.506662
3849,   0.7173, 0.504678
3850,   0.7173, 0.512587
3851,   0.7173, 0.512225
3852,   0.7173, 0.514434
3853,   0.7173, 0.511813
3854,   0.7173, 0.508264
3855,   0.7173, 0.506454
3856,   0.7173, 0.500334
3857,   0.7173,  0.50401
3858,   0.7173,  0.50511
3859,   0.7173, 0.510638
3860,   0.7173, 0.516975
3861,   0.7173, 0.516842
3862,   0.7173, 0.521579
3863,   0.7173, 0.513247
3864,   0.7173,  0.51614
3865,   0.7173, 0.513457
3866,   0.7173, 0.512995
3867,   0.7173, 0.509266
3868,   0.7173, 0.509291
3869,   0.7173, 0.511663
3870,   0.7173,  0.51359
3871,   0.7173, 0.509321
3872,   0.7173, 0.509834
3873,   0.7173, 0.512053
3874,   0.7173, 0.515112
3875,   0.7173, 0.509255
3876,   0.7173, 0.504523
3877,   0.7173, 0.502897
3878,   0.7173, 0.504124
3879,   0.7173,  0.51013
3880,   0.7173, 0.516671
3881,   0.7173, 0.516782
3882,   0.7173, 0.510394
3883,   0.7173, 0.519637
3884,   0.7173, 0.515805
3885,   0.7173, 0.513535
3886,   0.7173, 0.520326
3887,   0.7173, 0.518946
3888,   0.7173, 0.521688
3889,   0.7173, 0.522297
3890,   0.7173, 0.525342
3891,   0.7173, 0.528992
3892,   0.7173, 0.526155
3893,   0.7173, 0.523216
3894,   0.7173, 0.517557
3895,   0.7173, 0.522961
3896,   0.7173, 0.520849
3897,   0.7173, 0.528891
3898,   0.7173, 0.532252
3899,   0.7173, 0.522866
3900,   0.7173, 0.526412
3901,   0.7173, 0.521042
3902,   0.7173, 0.522519
3903,   0.7173,  0.52092
3904,   0.7173, 0.516789
3905,   0.7173, 0.522935
3906,   0.7173, 0.517474
3907,   0.7173, 0.519051
3908,   0.7173, 0.514176
3909,   0.7173, 0.508209
3910,   0.7173, 0.512985
3911,   0.7173, 0.514721
3912,   0.7173, 0.512233
3913,   0.7173, 0.512959
3914,   0.7173, 0.513227
3915,   0.7173, 0.524234
3916,   0.7173, 0.521982
3917,   0.7173, 0.519293
3918,   0.7173, 0.510876
3919,   0.7173, 0.514366
3920,   0.7173, 0.513798
3921,   0.7173, 0.521875
3922,   0.7173, 0.524238
3923,   0.7173,  0.52528
3924,   0.7173, 0.525196
3925,   0.7173, 0.522119
3926,   0.7173, 0.520377
3927,   0.7173, 0.520193
3928,   0.7173, 0.522889
3929,   0.7173, 0.514966
3930,   0.7173, 0.518986
3931,   0.7173, 0.512869
3932,   0.7173, 0.512745
3933,   0.7173, 0.516878
3934,   0.7173, 0.514884
3935,   0.7173, 0.514096
3936,   0.7173, 0.512007
3937,   0.7173, 0.510742
3938,   0.7148, 0.514496
3939,   0.7148, 0.514726
3940,   0.7148, 0.519791
3941,   0.7148,  0.51208
3942,   0.7148, 0.514436
3943,   0.7148, 0.512904
3944,   0.7148, 0.511459
3945,   0.7148, 0.513941
3946,   0.7148, 0.517362
3947,   0.7148, 0.508552
3948,   0.7148, 0.508485
3949,   0.7148, 0.511877
3950,   0.7148, 0.511987
3951,   0.7148, 0.506613
3952,   0.7148, 0.503715
3953,   0.7148, 0.504733
3954,   0.7148, 0.509046
3955,   0.7148, 0.513716
3956,   0.7148, 0.513574
3957,   0.7148, 0.509619
3958,   0.7148,  0.52082
3959,   0.7148, 0.521644
3960,   0.7148, 0.518743
3961,   0.7148, 0.513742
3962,   0.7148, 0.513749
3963,   0.7148, 0.511701
3964,   0.7148, 0.514349
3965,   0.7148, 0.511053
3966,   0.7148,  0.50888
3967,   0.7148, 0.505871
3968,   0.7148, 0.507676
3969,   0.7148, 0.503903
3970,   0.7148, 0.498636
3971,   0.7148, 0.499563
3972,   0.7148, 0.505677
3973,   0.7148, 0.503423
3974,   0.7148, 0.508461
3975,   0.7148, 0.504517
3976,   0.7148, 0.500001
3977,   0.7148, 0.503334
3978,   0.7148, 0.502601
3979,   0.7148, 0.506238
3980,   0.7148, 0.498966
3981,   0.7148, 0.508574
3982,   0.7148, 0.504728
3983,   0.7148, 0.498292
3984,   0.7148,  0.49937
3985,   0.7148, 0.496058
3986,   0.7148, 0.498336
3987,   0.7148, 0.499074
3988,   0.7148, 0.494643
3989,   0.7148, 0.493699
3990,   0.7148, 0.502648
3991,   0.7148, 0.504797
3992,   0.7148, 0.512631
3993,   0.7148, 0.510708
3994,   0.7148, 0.513479
3995,   0.7148, 0.523553
3996,   0.7148, 0.521538
3997,   0.7148, 0.523579
3998,   0.7148, 0.524271
3999,   0.7148, 0.524837
4000,   0.7186, 0.520545
