gen, ranking_scalar3_twopoint_best, ranking_scalar3_twopoint_ave
 936,   0.7592,  0.66195
 937,   0.7592, 0.662744
 938,   0.7592, 0.668363
 939,   0.7592, 0.677277
 940,   0.7592, 0.674723
 941,   0.7592, 0.679063
 942,   0.7592, 0.679896
 943,   0.7592, 0.681864
 944,   0.7592, 0.678519
 945,   0.7577, 0.677971
 946,   0.7577, 0.679968
 947,   0.7577, 0.673118
 948,   0.7577, 0.675992
 949,   0.7577, 0.672302
 950,   0.7577, 0.678679
 951,   0.7577, 0.676227
 952,   0.7577, 0.677816
 953,   0.7577, 0.680501
 954,   0.7577, 0.675844
 955,   0.7577, 0.672023
 956,   0.7577, 0.672411
 957,   0.7577, 0.677498
 958,   0.7577, 0.675444
 959,   0.7577, 0.680828
 960,   0.7577, 0.678551
 961,   0.7577, 0.679509
 962,   0.7577, 0.684425
 963,   0.7577, 0.677418
 964,   0.7577,  0.67773
 965,   0.7577, 0.673806
 966,   0.7577, 0.678893
 967,   0.7577,   0.6737
 968,   0.7577,  0.67336
 969,   0.7577, 0.667993
 970,   0.7577, 0.670723
 971,   0.7577, 0.670579
 972,   0.7577,  0.67711
 973,   0.7574, 0.674949
 974,   0.7574, 0.680642
 975,   0.7574, 0.679886
 976,   0.7574,  0.67358
 977,   0.7574, 0.671399
 978,   0.7574, 0.678896
 979,   0.7574, 0.677324
 980,   0.7611, 0.676514
 981,   0.7611, 0.672707
 982,   0.7611, 0.674043
 983,   0.7611, 0.672379
 984,   0.7611,  0.67446
 985,   0.7611, 0.675813
 986,   0.7605, 0.679243
 987,   0.7605, 0.675595
 988,   0.7605, 0.674225
 989,   0.7605, 0.668074
 990,   0.7605, 0.678318
 991,   0.7605, 0.676641
 992,   0.7605, 0.681304
 993,   0.7605, 0.681892
 994,   0.7605, 0.678931
 995,   0.7605, 0.680625
 996,   0.7615, 0.680167
 997,   0.7615, 0.675695
 998,   0.7615, 0.679754
 999,   0.7615, 0.679638
1000,   0.7615, 0.677081
1001,   0.7615, 0.676247
1002,   0.7615, 0.674495
1003,   0.7615,  0.67743
1004,   0.7614, 0.674371
1005,   0.7614, 0.676159
1006,   0.7614, 0.678146
1007,   0.7614, 0.670918
1008,   0.7614,  0.67492
1009,   0.7614, 0.670394
1010,   0.7614, 0.682662
1011,   0.7614, 0.682221
1012,   0.7614, 0.678725
1013,   0.7614, 0.678994
1014,   0.7614, 0.682475
1015,   0.7614, 0.675976
1016,   0.7614,  0.67842
1017,   0.7614, 0.680963
1018,   0.7614, 0.678608
1019,   0.7614, 0.680491
1020,   0.7614, 0.674344
1021,   0.7614, 0.675671
1022,   0.7626, 0.674459
1023,   0.7626, 0.676097
1024,   0.7626, 0.675677
1025,   0.7626, 0.679165
1026,   0.7626, 0.681258
1027,   0.7626, 0.678489
1028,   0.7626, 0.678219
1029,    0.763, 0.680759
1030,    0.762, 0.680137
1031,    0.762, 0.681864
1032,    0.762, 0.681337
1033,    0.762, 0.680615
1034,   0.7647, 0.677962
1035,   0.7647, 0.679093
1036,   0.7647, 0.683065
1037,   0.7647, 0.688262
1038,   0.7647, 0.676552
1039,   0.7647, 0.684621
1040,   0.7647, 0.682652
1041,   0.7647, 0.678096
1042,   0.7621, 0.681973
1043,   0.7621, 0.675219
1044,   0.7621, 0.680996
1045,   0.7621, 0.683195
1046,   0.7621, 0.684362
1047,   0.7621, 0.678733
1048,   0.7621, 0.681454
1049,   0.7621, 0.683309
1050,   0.7621, 0.680733
1051,   0.7621, 0.678451
1052,   0.7621, 0.675085
1053,   0.7621, 0.680789
1054,   0.7639, 0.680382
1055,   0.7639, 0.681527
1056,   0.7639, 0.685619
1057,   0.7639, 0.678685
1058,   0.7653, 0.681033
1059,   0.7653, 0.683244
1060,   0.7653, 0.683517
1061,   0.7657, 0.678835
1062,   0.7657, 0.679295
1063,   0.7657, 0.677353
1064,   0.7657, 0.679644
1065,   0.7657, 0.677239
1066,   0.7657, 0.673414
1067,   0.7657, 0.680868
1068,   0.7657, 0.685848
1069,   0.7657, 0.686602
1070,   0.7657, 0.689704
1071,   0.7656, 0.684028
1072,   0.7656, 0.680982
1073,   0.7656, 0.679165
1074,   0.7656, 0.679675
1075,   0.7656, 0.684783
1076,   0.7656, 0.680165
1077,   0.7656, 0.681937
1078,   0.7656, 0.692344
1079,   0.7663, 0.683729
1080,   0.7663,  0.67872
1081,   0.7663, 0.685266
1082,   0.7663, 0.679593
1083,   0.7663, 0.680874
1084,   0.7663, 0.683793
1085,   0.7663, 0.685143
1086,   0.7663, 0.681477
1087,   0.7663, 0.684635
1088,   0.7663, 0.686247
1089,   0.7663, 0.686613
1090,   0.7663, 0.690118
1091,   0.7663, 0.688406
1092,   0.7663, 0.687474
1093,   0.7672, 0.686053
1094,   0.7672, 0.680865
1095,   0.7672, 0.683566
1096,   0.7672,  0.68468
1097,   0.7672, 0.685299
1098,   0.7672, 0.682185
1099,   0.7672, 0.681696
1100,   0.7672, 0.677454
1101,   0.7672,  0.67839
1102,   0.7672, 0.682285
1103,   0.7672, 0.681587
1104,   0.7672, 0.685255
1105,   0.7672, 0.680638
1106,   0.7672, 0.685122
1107,   0.7672, 0.686298
1108,   0.7672, 0.688074
1109,   0.7672, 0.687932
1110,   0.7672, 0.684825
1111,    0.767, 0.689649
1112,    0.767,  0.69067
1113,    0.767, 0.687065
1114,    0.767, 0.692053
1115,    0.767,     0.69
1116,   0.7675, 0.695464
1117,   0.7675, 0.687676
1118,   0.7675, 0.683901
1119,   0.7675,  0.68124
1120,   0.7675,   0.6891
1121,   0.7675, 0.684305
1122,   0.7675, 0.686599
1123,   0.7675, 0.686125
1124,   0.7675, 0.690571
1125,   0.7675, 0.685364
1126,   0.7675, 0.683499
1127,   0.7675, 0.688368
1128,   0.7683, 0.691325
1129,   0.7683, 0.691767
1130,   0.7683, 0.686507
1131,   0.7683, 0.683809
1132,   0.7683, 0.682355
1133,   0.7683, 0.685559
1134,   0.7683, 0.681316
1135,   0.7683, 0.688287
1136,   0.7683, 0.688061
1137,   0.7683, 0.687262
1138,   0.7686, 0.690298
1139,   0.7686, 0.684293
1140,   0.7686, 0.680698
1141,   0.7686, 0.687599
1142,   0.7686, 0.684722
1143,   0.7686, 0.685499
1144,   0.7686, 0.684856
1145,   0.7686, 0.684761
1146,   0.7866, 0.682189
1147,   0.7866, 0.685973
1148,   0.7976, 0.687355
1149,   0.7976,  0.68239
1150,   0.7976, 0.686769
1151,   0.7976, 0.689761
1152,   0.7976, 0.697936
1153,   0.7976, 0.700414
1154,   0.7976, 0.698289
1155,   0.7976, 0.695108
1156,   0.7976, 0.694444
1157,   0.7983, 0.701183
1158,   0.7983, 0.702554
1159,   0.7983, 0.695428
1160,   0.7983, 0.703506
1161,   0.8011, 0.700655
1162,   0.8011, 0.698116
1163,   0.8011,  0.70339
1164,   0.8011, 0.705618
1165,   0.8011, 0.703794
1166,   0.8011, 0.698348
1167,   0.8011, 0.701438
1168,   0.8011, 0.704312
1169,   0.8011, 0.703102
1170,   0.8011, 0.699827
1171,   0.8011,  0.70164
1172,   0.8011, 0.708125
1173,   0.8011, 0.707493
1174,   0.8011, 0.708946
1175,   0.8011, 0.704027
1176,   0.8011, 0.697505
1177,   0.8078, 0.697465
1178,   0.8078, 0.706029
1179,   0.8078, 0.706063
1180,   0.8081, 0.708906
1181,   0.8081, 0.709417
1182,   0.8081, 0.708556
1183,   0.8081, 0.708911
1184,   0.8081,  0.70474
1185,   0.8081, 0.707535
1186,   0.8081,  0.70649
1187,   0.8081, 0.714769
1188,   0.8081, 0.714681
1189,   0.8081, 0.708383
1190,   0.8081, 0.704844
1191,   0.8081, 0.709562
1192,   0.8081, 0.708307
1193,   0.8081,  0.70814
1194,   0.8081, 0.705912
1195,   0.8081,  0.70762
1196,   0.8094, 0.714043
1197,   0.8094, 0.707426
1198,   0.8145, 0.710897
1199,   0.8145, 0.706871
1200,   0.8145, 0.707444
1201,   0.8145, 0.707299
1202,   0.8145, 0.711561
1203,   0.8145, 0.710581
1204,   0.8145, 0.711544
1205,   0.8145, 0.720576
1206,   0.8145, 0.717673
1207,   0.8145, 0.711988
1208,   0.8184, 0.718237
1209,   0.8184, 0.715729
1210,   0.8184, 0.714885
1211,   0.8184, 0.717834
1212,   0.8184,  0.72449
1213,   0.8184,    0.721
1214,   0.8184,  0.70935
1215,   0.8184, 0.714777
1216,   0.8184, 0.722685
1217,   0.8184, 0.716242
1218,   0.8184, 0.710103
1219,   0.8184, 0.707355
1220,   0.8184, 0.718588
1221,   0.8184, 0.713765
1222,   0.8184,  0.70776
1223,   0.8184, 0.707013
1224,   0.8184, 0.709443
1225,   0.8184, 0.712202
1226,   0.8184, 0.725109
1227,   0.8184, 0.716703
1228,   0.8184, 0.720609
1229,   0.8184, 0.723449
1230,   0.8184, 0.717215
1231,   0.8184, 0.716886
1232,   0.8184, 0.722168
1233,   0.8184, 0.718275
1234,   0.8184, 0.718206
1235,   0.8184, 0.722036
1236,   0.8184, 0.718729
1237,   0.8184, 0.722729
1238,   0.8182, 0.724175
1239,   0.8182, 0.726865
1240,   0.8182, 0.722668
1241,   0.8179, 0.719604
1242,   0.8179,   0.7166
1243,   0.8179, 0.720814
1244,   0.8179, 0.717818
1245,    0.819, 0.719342
1246,    0.819,  0.72102
1247,    0.819, 0.721756
1248,    0.819, 0.724348
1249,    0.819, 0.717398
1250,    0.819, 0.719557
1251,    0.819, 0.718417
1252,    0.819, 0.720518
1253,    0.819, 0.725279
1254,    0.819, 0.722252
1255,    0.819, 0.723076
1256,    0.819, 0.724916
1257,    0.819,  0.71982
1258,    0.819, 0.714764
1259,   0.8215, 0.716585
1260,   0.8204, 0.718699
1261,   0.8204, 0.717427
1262,   0.8204, 0.722487
1263,   0.8204, 0.728038
1264,   0.8204, 0.723508
1265,   0.8204, 0.723764
1266,   0.8231, 0.726945
1267,   0.8231, 0.724186
1268,   0.8231, 0.723932
1269,   0.8231, 0.727325
1270,   0.8214, 0.722911
1271,   0.8214, 0.719584
1272,   0.8214, 0.729733
1273,   0.8214, 0.723038
1274,   0.8214, 0.721641
1275,   0.8214, 0.718624
1276,   0.8214, 0.723563
1277,   0.8214, 0.718781
1278,   0.8214, 0.722265
1279,   0.8217, 0.729126
1280,   0.8217, 0.720202
1281,   0.8217,  0.72452
1282,   0.8217, 0.724455
1283,   0.8217, 0.724382
1284,   0.8217, 0.722527
1285,   0.8217, 0.722796
1286,   0.8217, 0.725689
1287,   0.8228, 0.725285
1288,   0.8228, 0.717377
1289,   0.8228, 0.725479
1290,   0.8228, 0.714169
1291,   0.8228, 0.730316
1292,   0.8228, 0.726827
1293,   0.8228, 0.731086
1294,   0.8228, 0.726393
1295,   0.8228, 0.719935
1296,   0.8228, 0.725157
1297,   0.8228,  0.72181
1298,   0.8228, 0.727208
1299,   0.8228, 0.719909
1300,   0.8228, 0.718425
1301,   0.8228, 0.721249
1302,   0.8228,  0.72374
1303,   0.8228, 0.722266
1304,   0.8228, 0.726346
1305,   0.8228, 0.723023
1306,   0.8228, 0.722619
1307,   0.8228, 0.731231
1308,   0.8228, 0.728615
1309,   0.8228, 0.727592
1310,   0.8228, 0.725474
1311,   0.8228, 0.725236
1312,   0.8228, 0.721161
1313,   0.8244, 0.723826
1314,   0.8244, 0.723873
1315,   0.8244, 0.724904
1316,   0.8244, 0.725334
1317,   0.8257, 0.727782
1318,   0.8257, 0.736301
1319,   0.8257, 0.730636
1320,   0.8257, 0.729562
1321,   0.8305, 0.722524
1322,   0.8305, 0.722299
1323,   0.8305, 0.723204
1324,   0.8305, 0.727871
1325,   0.8305, 0.724018
1326,   0.8305, 0.723473
1327,   0.8305, 0.731116
1328,   0.8305,  0.72905
1329,   0.8305, 0.731471
1330,   0.8305, 0.732174
1331,   0.8305, 0.727401
1332,   0.8305, 0.727975
1333,   0.8305, 0.729122
1334,   0.8305,  0.73033
1335,   0.8305, 0.733331
1336,   0.8305, 0.741306
1337,   0.8305, 0.732622
1338,   0.8305, 0.727857
1339,   0.8305, 0.728071
1340,   0.8305,  0.73145
1341,   0.8305, 0.736457
1342,   0.8305, 0.739322
1343,   0.8305, 0.731817
1344,   0.8305, 0.738323
1345,   0.8305, 0.731414
1346,   0.8305, 0.732684
1347,   0.8305, 0.735306
1348,   0.8303, 0.731082
1349,   0.8303, 0.731426
1350,   0.8303, 0.732411
1351,   0.8303, 0.735435
1352,   0.8337, 0.735691
1353,   0.8337, 0.738636
1354,   0.8337,  0.73478
1355,   0.8337, 0.733787
1356,   0.8337, 0.737015
1357,   0.8337, 0.730559
1358,   0.8337,  0.72958
1359,   0.8337, 0.737891
1360,   0.8337, 0.732883
1361,   0.8337, 0.733154
1362,   0.8337, 0.727551
1363,   0.8337, 0.732517
1364,   0.8337, 0.730935
1365,   0.8337, 0.738627
1366,   0.8337, 0.728224
1367,   0.8337, 0.736403
1368,   0.8337, 0.726969
1369,   0.8337, 0.740393
1370,   0.8337, 0.736084
1371,   0.8337, 0.735459
1372,   0.8315, 0.734903
1373,   0.8315, 0.731175
1374,   0.8315, 0.736428
1375,   0.8315, 0.735867
1376,   0.8345, 0.736304
1377,   0.8345, 0.732625
1378,   0.8345, 0.730303
1379,   0.8336, 0.736777
1380,   0.8336, 0.739633
1381,   0.8336, 0.738309
1382,   0.8336, 0.738506
1383,   0.8336, 0.733666
1384,   0.8336, 0.733628
1385,   0.8336, 0.732768
1386,   0.8336, 0.732145
1387,   0.8336, 0.736195
1388,   0.8336,  0.74104
1389,   0.8336,  0.73982
1390,   0.8336, 0.737992
1391,   0.8336, 0.733783
1392,   0.8345,  0.73538
1393,   0.8345, 0.736515
1394,   0.8345, 0.737189
1395,   0.8345, 0.743405
1396,   0.8345, 0.732589
1397,   0.8345, 0.727584
1398,   0.8345, 0.730912
1399,   0.8345, 0.731017
1400,   0.8345, 0.738291
1401,   0.8345, 0.743001
1402,   0.8345, 0.744014
1403,   0.8345, 0.739391
1404,   0.8345, 0.744426
1405,   0.8345, 0.743252
1406,   0.8345, 0.737098
1407,   0.8345, 0.733851
1408,   0.8345, 0.735578
1409,   0.8345, 0.740945
1410,   0.8345, 0.738983
1411,   0.8345, 0.738067
1412,   0.8345, 0.741188
1413,   0.8345,  0.73705
1414,   0.8345,    0.736
1415,   0.8345, 0.737503
1416,   0.8345, 0.738802
1417,   0.8345, 0.734922
1418,   0.8345, 0.736794
1419,   0.8345, 0.738558
1420,   0.8345, 0.737794
1421,   0.8345,  0.73104
1422,   0.8345, 0.735644
1423,   0.8345, 0.736722
1424,   0.8345, 0.742716
1425,   0.8345, 0.739787
1426,   0.8345, 0.739204
1427,   0.8345,  0.73413
1428,   0.8345, 0.729443
1429,   0.8345, 0.731009
1430,   0.8345, 0.730182
1431,   0.8345, 0.732026
1432,   0.8345, 0.730294
1433,   0.8345, 0.740223
1434,   0.8345, 0.739811
1435,   0.8345, 0.733067
1436,   0.8345, 0.735769
1437,   0.8345, 0.734449
1438,   0.8345,  0.73407
1439,   0.8345, 0.732782
1440,   0.8345,  0.73304
1441,   0.8345, 0.732251
1442,   0.8345, 0.733359
1443,   0.8345, 0.733157
1444,   0.8345, 0.733248
1445,   0.8345,  0.73681
1446,   0.8345, 0.732198
1447,   0.8345, 0.738417
1448,   0.8345, 0.740265
1449,   0.8345, 0.739588
1450,   0.8345, 0.739052
1451,   0.8345, 0.729361
1452,   0.8345, 0.732821
1453,   0.8345, 0.742321
1454,   0.8345, 0.733835
1455,   0.8345,  0.73513
1456,   0.8345, 0.747499
1457,   0.8345, 0.743862
1458,   0.8345, 0.733507
1459,   0.8345, 0.734035
1460,   0.8349, 0.739321
1461,   0.8349,  0.74115
1462,   0.8349, 0.733367
1463,   0.8349, 0.737177
1464,   0.8349, 0.737415
1465,   0.8344,  0.74038
1466,   0.8344, 0.734752
1467,   0.8344, 0.741112
1468,   0.8344, 0.736631
1469,   0.8344, 0.743196
1470,   0.8344,  0.73417
1471,   0.8344, 0.730762
1472,   0.8349, 0.728328
1473,   0.8349, 0.734449
1474,   0.8349, 0.725518
1475,   0.8349, 0.727054
1476,   0.8349, 0.729995
1477,   0.8349, 0.729837
1478,   0.8349, 0.736406
1479,   0.8349, 0.737027
1480,   0.8349, 0.735796
1481,    0.834, 0.736141
1482,    0.834, 0.744253
1483,    0.834, 0.750479
1484,    0.834, 0.746653
1485,    0.834, 0.739466
1486,    0.834, 0.734641
1487,    0.834, 0.734094
1488,    0.834, 0.732738
1489,    0.834,  0.72927
1490,    0.834, 0.728588
1491,    0.834, 0.736544
1492,    0.834, 0.736975
1493,    0.834, 0.730738
1494,    0.834,  0.73846
1495,    0.834, 0.734803
1496,    0.834, 0.740967
1497,   0.8373, 0.737419
1498,   0.8373, 0.736532
1499,   0.8373, 0.739481
1500,   0.8373, 0.740367
1501,   0.8373, 0.745785
1502,   0.8373, 0.738914
1503,   0.8373, 0.738271
1504,   0.8373, 0.734586
1505,   0.8373, 0.735742
1506,   0.8373, 0.735745
1507,   0.8373, 0.738106
1508,   0.8373, 0.742439
1509,   0.8373, 0.736733
1510,   0.8373, 0.737394
1511,   0.8373, 0.735633
1512,   0.8373, 0.741484
1513,   0.8373, 0.741471
1514,   0.8373, 0.736657
1515,   0.8373, 0.736816
1516,   0.8373, 0.739073
1517,   0.8373, 0.739515
1518,   0.8373, 0.740458
1519,   0.8373,  0.73986
1520,   0.8373, 0.736982
1521,   0.8373, 0.739918
1522,   0.8373, 0.740961
1523,   0.8373, 0.740435
1524,   0.8373,  0.73833
1525,   0.8366, 0.732291
1526,   0.8366, 0.739229
1527,   0.8366, 0.738276
1528,   0.8366, 0.734617
1529,   0.8366, 0.743479
1530,   0.8366, 0.737607
1531,   0.8366, 0.743445
1532,   0.8366, 0.739815
1533,   0.8366, 0.739362
1534,   0.8366, 0.743082
1535,    0.837, 0.741642
1536,    0.837, 0.739582
1537,    0.837, 0.738415
1538,    0.837, 0.736932
1539,    0.837, 0.738076
1540,    0.837, 0.736726
1541,    0.837, 0.735916
1542,    0.837, 0.744978
1543,    0.837, 0.738168
1544,    0.837, 0.738313
1545,    0.837,  0.73739
1546,    0.837, 0.738154
1547,    0.837, 0.739771
1548,    0.837, 0.741807
1549,    0.837, 0.738311
1550,    0.837, 0.729209
1551,    0.837, 0.738311
1552,    0.837, 0.733038
1553,    0.837, 0.729627
1554,    0.837, 0.729944
1555,    0.837, 0.737176
1556,    0.837, 0.735102
1557,    0.837, 0.731732
1558,    0.837, 0.737505
1559,    0.837, 0.729073
1560,    0.837,  0.73356
1561,    0.837, 0.731948
1562,    0.837, 0.740843
1563,    0.837, 0.736916
1564,    0.837,  0.74008
1565,    0.837, 0.735626
1566,    0.837, 0.739046
1567,    0.837, 0.738286
1568,    0.837, 0.736284
1569,    0.837, 0.737791
1570,    0.837, 0.735017
1571,    0.837, 0.738687
1572,    0.837, 0.738474
1573,    0.837, 0.742466
1574,    0.837, 0.742987
1575,    0.837, 0.745784
1576,    0.837, 0.742953
1577,    0.837, 0.741018
1578,    0.837, 0.740406
1579,    0.837, 0.736205
1580,    0.837,  0.74122
1581,    0.837, 0.743898
1582,    0.837, 0.737499
1583,    0.837, 0.738946
1584,    0.837, 0.745318
1585,    0.837, 0.737024
1586,    0.837, 0.737436
1587,    0.837, 0.733969
1588,    0.837, 0.740372
1589,    0.837, 0.741614
1590,    0.837, 0.736269
1591,    0.837, 0.740313
1592,    0.837, 0.741228
1593,    0.837, 0.743721
1594,    0.837,  0.74038
1595,    0.837, 0.737985
1596,    0.837,   0.7416
1597,    0.837, 0.739465
1598,    0.837, 0.742027
1599,    0.837,  0.74635
1600,    0.837, 0.748058
1601,    0.837, 0.739156
1602,    0.837, 0.743901
1603,    0.837, 0.739914
1604,    0.837, 0.745807
1605,    0.837, 0.736516
1606,    0.837, 0.731039
1607,   0.8386, 0.740512
1608,   0.8389, 0.736597
1609,   0.8389, 0.739339
1610,   0.8389, 0.736584
1611,   0.8389, 0.737643
1612,   0.8389, 0.744724
1613,   0.8389, 0.737723
1614,   0.8389, 0.742967
1615,   0.8398, 0.745335
1616,   0.8398, 0.738968
1617,   0.8398, 0.736542
1618,   0.8398, 0.734161
1619,   0.8398,  0.73814
1620,   0.8398, 0.743807
1621,   0.8398, 0.735677
1622,   0.8398, 0.737835
1623,   0.8398, 0.739254
1624,   0.8398, 0.743046
1625,   0.8398, 0.739457
1626,   0.8398, 0.739733
1627,   0.8398, 0.739947
1628,   0.8398, 0.739327
1629,   0.8398, 0.742818
1630,   0.8398, 0.736068
1631,   0.8398, 0.733487
1632,   0.8398, 0.741798
1633,   0.8398,  0.73717
1634,   0.8398, 0.740121
1635,   0.8398, 0.747617
1636,   0.8398, 0.745277
1637,   0.8398, 0.740861
1638,   0.8398, 0.742964
1639,   0.8398, 0.748786
1640,   0.8398, 0.745441
