gen, ranking_scalar1_twopoint_best, ranking_scalar1_twopoint_ave
2801,   0.7549, 0.639856
2802,   0.7549, 0.639105
2803,   0.7549, 0.637031
2804,   0.7549, 0.629288
2805,   0.7549, 0.640263
2806,   0.7549, 0.633562
2807,   0.7549, 0.627834
2808,   0.7549, 0.637563
2809,   0.7549, 0.632502
2810,   0.7549, 0.639542
2811,   0.7549, 0.631932
2812,   0.7549, 0.628276
2813,   0.7549, 0.630643
2814,   0.7549, 0.630932
2815,   0.7549, 0.634063
2816,   0.7549, 0.628544
2817,   0.7549, 0.634145
2818,   0.7549, 0.630025
2819,   0.7549, 0.633993
2820,   0.7549, 0.640373
2821,   0.7549, 0.633122
2822,   0.7549, 0.632988
2823,   0.7549, 0.633854
2824,   0.7549, 0.631109
2825,   0.7549, 0.634733
2826,   0.7549, 0.627827
2827,   0.7549, 0.636967
2828,   0.7549, 0.635871
2829,   0.7549,  0.63175
2830,   0.7549, 0.635397
2831,   0.7549, 0.633828
2832,   0.7549, 0.638007
2833,   0.7549, 0.632999
2834,   0.7549, 0.630877
2835,   0.7549, 0.626312
2836,   0.7549, 0.634016
2837,   0.7549, 0.638663
2838,   0.7549, 0.637124
2839,   0.7549, 0.630751
2840,   0.7549,  0.63242
2841,   0.7549, 0.632514
2842,   0.7549, 0.639879
2843,   0.7549, 0.636917
2844,   0.7549, 0.641616
2845,   0.7549, 0.641514
2846,   0.7549, 0.630819
2847,   0.7549, 0.629892
2848,   0.7549, 0.642472
2849,   0.7549, 0.628624
2850,   0.7549, 0.634848
2851,   0.7549, 0.635258
2852,   0.7549, 0.632964
2853,   0.7549, 0.630674
2854,   0.7549, 0.629893
2855,   0.7549, 0.638565
2856,   0.7549, 0.640489
2857,   0.7549, 0.648583
2858,   0.7549, 0.651201
2859,   0.7549, 0.648794
2860,   0.7549, 0.637922
2861,   0.7549, 0.638818
2862,   0.7549, 0.628995
2863,   0.7549, 0.634906
2864,   0.7549, 0.631767
2865,   0.7549, 0.634211
2866,   0.7549, 0.638641
2867,   0.7549, 0.638511
2868,   0.7549, 0.642388
2869,   0.7549, 0.639762
2870,   0.7549, 0.636321
2871,   0.7549, 0.641508
2872,   0.7549, 0.636124
2873,   0.7549, 0.631591
2874,   0.7549, 0.637265
2875,    0.757, 0.632187
2876,    0.757, 0.634233
2877,    0.757, 0.622825
2878,    0.757, 0.630771
2879,    0.757, 0.631614
2880,    0.757, 0.633107
2881,    0.757, 0.628963
2882,    0.757, 0.631329
2883,    0.757, 0.634427
2884,    0.757, 0.640508
2885,    0.757, 0.638807
2886,    0.757, 0.634216
2887,    0.757, 0.640141
2888,    0.757, 0.640577
2889,    0.757, 0.638525
2890,    0.757, 0.634639
2891,    0.757, 0.633537
2892,    0.757, 0.642137
2893,    0.757,  0.64616
2894,    0.757, 0.638605
2895,    0.757, 0.626491
2896,    0.757, 0.626448
2897,    0.757, 0.625385
2898,    0.757, 0.630068
2899,    0.757, 0.640671
2900,   0.7551, 0.646055
2901,   0.7551, 0.631561
2902,   0.7551, 0.635929
2903,   0.7551, 0.632197
2904,   0.7551, 0.631046
2905,   0.7551,  0.63252
2906,   0.7551, 0.634097
2907,   0.7551, 0.639429
2908,   0.7551, 0.634305
2909,   0.7551, 0.643484
2910,   0.7551, 0.640333
2911,   0.7551, 0.639317
2912,   0.7551, 0.637114
2913,   0.7551,  0.64252
2914,   0.7551, 0.629143
2915,   0.7551, 0.633545
2916,   0.7551, 0.632654
2917,   0.7551, 0.633007
2918,   0.7551, 0.632315
2919,   0.7551, 0.630976
2920,   0.7551, 0.631944
2921,   0.7551, 0.629195
2922,   0.7551, 0.633708
2923,   0.7551, 0.631809
2924,   0.7551, 0.632011
2925,   0.7551, 0.638312
2926,   0.7551, 0.638266
2927,   0.7551, 0.635104
2928,   0.7551, 0.636239
2929,   0.7551, 0.628944
2930,   0.7551, 0.621987
2931,   0.7551, 0.623783
2932,   0.7551, 0.624614
2933,   0.7551, 0.631221
2934,   0.7551, 0.627922
2935,   0.7551, 0.634245
2936,   0.7551, 0.635139
2937,   0.7551, 0.636116
2938,   0.7551, 0.629934
2939,   0.7551,  0.63063
2940,   0.7551, 0.629712
2941,   0.7551, 0.629459
2942,   0.7551, 0.628928
2943,   0.7551, 0.632128
2944,   0.7551, 0.638023
2945,   0.7551, 0.633397
2946,   0.7551, 0.635764
2947,   0.7551, 0.639773
2948,   0.7551, 0.639697
2949,   0.7551, 0.637152
2950,   0.7551, 0.639732
2951,   0.7551, 0.636369
2952,   0.7551, 0.632215
2953,   0.7551, 0.636007
2954,   0.7551,  0.62444
2955,   0.7551,   0.6283
2956,   0.7551, 0.633205
2957,   0.7551, 0.633159
2958,   0.7551, 0.636372
2959,   0.7551, 0.627975
2960,   0.7551, 0.637574
2961,   0.7551, 0.633922
2962,   0.7551, 0.638507
2963,   0.7551, 0.627225
2964,   0.7551, 0.639316
2965,   0.7551, 0.642734
2966,   0.7551, 0.641773
2967,   0.7551, 0.633682
2968,   0.7551, 0.630386
2969,   0.7551, 0.628909
2970,   0.7551, 0.631992
2971,   0.7551, 0.632089
2972,   0.7551, 0.630072
2973,   0.7551, 0.639898
2974,   0.7551, 0.633119
2975,   0.7551, 0.632975
2976,   0.7551, 0.639521
2977,   0.7551, 0.630583
2978,   0.7551, 0.626708
2979,   0.7551,  0.63416
2980,   0.7551, 0.641192
2981,   0.7551,  0.64469
2982,   0.7551, 0.638917
2983,   0.7551, 0.636443
2984,   0.7551, 0.632822
2985,   0.7551, 0.637695
2986,   0.7551, 0.639223
2987,   0.7551,  0.63794
2988,   0.7551, 0.628874
2989,   0.7551, 0.623821
2990,   0.7551, 0.627894
2991,   0.7551, 0.628729
2992,   0.7551, 0.640588
2993,   0.7551, 0.632472
2994,   0.7551, 0.636293
2995,   0.7577, 0.636354
2996,   0.7562, 0.635612
2997,   0.7562, 0.632365
2998,   0.7562, 0.632637
2999,   0.7562, 0.638113
3000,   0.7547,  0.63373
3001,   0.7547,   0.6374
3002,   0.7547, 0.634053
3003,   0.7547, 0.627581
3004,   0.7547, 0.636291
3005,   0.7547, 0.637957
3006,   0.7547, 0.639289
3007,   0.7547, 0.636394
3008,   0.7547,  0.63197
3009,   0.7547, 0.634379
3010,   0.7547, 0.633672
3011,   0.7547, 0.638774
3012,   0.7547, 0.636706
3013,   0.7547, 0.631963
3014,   0.7547, 0.628705
3015,   0.7547, 0.634785
3016,   0.7547, 0.628592
3017,   0.7547, 0.635463
3018,   0.7547, 0.634436
3019,   0.7547, 0.641539
3020,   0.7547, 0.638383
3021,   0.7547, 0.633901
3022,   0.7547, 0.637703
3023,   0.7547, 0.638673
3024,   0.7547, 0.631799
3025,   0.7547, 0.630348
3026,   0.7547, 0.630548
3027,   0.7547, 0.634037
3028,   0.7547, 0.638943
3029,   0.7547, 0.636636
3030,   0.7547, 0.637011
3031,   0.7547, 0.635648
3032,   0.7547, 0.631088
3033,   0.7576, 0.639216
3034,   0.7576, 0.642236
3035,   0.7576, 0.640708
3036,   0.7576,  0.63516
3037,   0.7576, 0.636137
3038,   0.7576, 0.637788
3039,   0.7576, 0.640957
3040,   0.7576,  0.64387
3041,   0.7576, 0.637062
3042,   0.7576, 0.639499
3043,   0.7576, 0.628204
3044,   0.7576, 0.640666
3045,   0.7576,   0.6469
3046,   0.7576, 0.630232
3047,   0.7576,  0.63064
3048,   0.7576, 0.630964
3049,   0.7576, 0.631031
3050,   0.7576, 0.633832
3051,   0.7576, 0.630997
3052,   0.7576, 0.634576
3053,   0.7576, 0.634608
3054,   0.7576, 0.640935
3055,   0.7576, 0.633556
3056,   0.7576, 0.629022
3057,   0.7576,  0.63984
3058,   0.7576,   0.6451
3059,   0.7576, 0.631865
3060,   0.7565, 0.639189
3061,   0.7565, 0.630675
3062,   0.7565, 0.642208
3063,   0.7565, 0.645664
3064,   0.7565, 0.637916
3065,   0.7565, 0.642364
3066,   0.7565, 0.641681
3067,   0.7565, 0.639645
3068,   0.7565, 0.635359
3069,   0.7565, 0.633869
3070,   0.7565, 0.631978
3071,   0.7565, 0.634278
3072,   0.7565, 0.636011
3073,   0.7565, 0.640554
3074,   0.7565, 0.645793
3075,   0.7565, 0.634609
3076,   0.7565,  0.64084
3077,   0.7565, 0.635248
3078,   0.7565, 0.638086
3079,   0.7565, 0.636559
3080,   0.7565, 0.634612
3081,   0.7565, 0.637199
3082,   0.7565, 0.632588
3083,   0.7565, 0.636738
3084,   0.7565, 0.631882
3085,   0.7565, 0.638082
3086,   0.7565, 0.639473
3087,   0.7565, 0.631825
3088,   0.7565, 0.630195
3089,   0.7478, 0.635061
3090,   0.7478, 0.637019
3091,   0.7478, 0.636343
3092,   0.7478, 0.640755
3093,   0.7478, 0.635772
3094,   0.7478, 0.644233
3095,   0.7478, 0.643622
3096,   0.7478, 0.635647
3097,   0.7478, 0.637929
3098,   0.7478, 0.642067
3099,   0.7478, 0.640454
3100,   0.7478, 0.637115
3101,   0.7478, 0.638484
3102,   0.7478,  0.63919
3103,   0.7478, 0.641331
3104,   0.7478, 0.651306
3105,   0.7478,  0.63596
3106,   0.7478, 0.635703
3107,   0.7478, 0.640701
3108,   0.7478, 0.635054
3109,   0.7478, 0.629763
3110,   0.7478, 0.636287
3111,   0.7478, 0.641118
3112,   0.7478, 0.636801
3113,   0.7478, 0.640773
3114,   0.7478, 0.636939
3115,   0.7478,   0.6402
3116,   0.7478, 0.639817
3117,   0.7478, 0.629524
3118,   0.7478, 0.637414
3119,   0.7478,  0.63385
3120,   0.7478, 0.637854
3121,   0.7478, 0.636422
3122,   0.7478, 0.637069
3123,   0.7478, 0.642345
3124,   0.7478, 0.637366
3125,   0.7478,  0.63255
3126,   0.7478,  0.64508
3127,   0.7478, 0.635644
3128,   0.7478, 0.633373
3129,   0.7478, 0.630641
3130,   0.7478, 0.638027
3131,   0.7478, 0.632366
3132,   0.7478, 0.629867
3133,   0.7478,  0.63354
3134,   0.7478,  0.64161
3135,   0.7478, 0.643986
3136,   0.7478, 0.645267
3137,   0.7478, 0.643136
3138,   0.7478, 0.634865
3139,   0.7478, 0.628367
3140,   0.7478, 0.638727
3141,   0.7478, 0.628307
3142,   0.7478, 0.635131
3143,   0.7478, 0.640194
3144,   0.7478, 0.632499
3145,   0.7481, 0.631746
3146,   0.7481, 0.637488
3147,   0.7481, 0.639252
3148,   0.7481, 0.640191
3149,   0.7481, 0.631367
3150,   0.7481, 0.632677
3151,   0.7481, 0.634253
3152,   0.7481, 0.639374
3153,   0.7481, 0.631672
3154,   0.7481, 0.629744
3155,   0.7481,  0.63023
3156,   0.7481, 0.632468
3157,   0.7481, 0.624203
3158,   0.7481, 0.625903
3159,   0.7462, 0.628797
3160,   0.7462, 0.629026
3161,   0.7462, 0.621412
3162,   0.7462, 0.629391
3163,   0.7462, 0.640143
3164,   0.7462, 0.635483
3165,   0.7462, 0.635457
3166,   0.7462, 0.637325
3167,   0.7462, 0.629986
3168,   0.7462, 0.626159
3169,   0.7462, 0.628289
3170,   0.7462, 0.638095
3171,   0.7462, 0.629547
3172,   0.7496, 0.633161
3173,   0.7557, 0.634502
3174,   0.7557, 0.627991
3175,   0.7557, 0.632312
3176,   0.7557, 0.626545
3177,   0.7557, 0.634168
3178,    0.753,   0.6428
3179,    0.753, 0.635616
3180,    0.753, 0.632581
3181,    0.753, 0.632685
3182,   0.7524, 0.633169
3183,   0.7524, 0.630111
3184,   0.7524, 0.633853
3185,   0.7524, 0.628762
3186,   0.7524, 0.631353
3187,   0.7524, 0.631363
3188,   0.7524, 0.637887
3189,   0.7524, 0.644503
3190,   0.7524, 0.637458
3191,   0.7524, 0.633641
3192,   0.7524, 0.635459
3193,   0.7524, 0.630642
3194,   0.7524, 0.632489
3195,   0.7524, 0.641274
3196,   0.7524, 0.639266
3197,   0.7524, 0.643761
3198,   0.7524, 0.637272
3199,   0.7524, 0.637524
3200,   0.7524, 0.631816
3201,   0.7524, 0.626164
3202,   0.7524, 0.625955
3203,   0.7524, 0.629394
3204,   0.7524, 0.630715
3205,   0.7524, 0.636437
3206,   0.7524, 0.630713
3207,   0.7524, 0.629316
3208,   0.7524, 0.628112
3209,   0.7524, 0.633771
3210,   0.7524, 0.634155
3211,   0.7524, 0.629309
3212,   0.7524,  0.62515
3213,   0.7524, 0.628287
3214,   0.7524, 0.628747
3215,   0.7524, 0.629357
3216,   0.7524, 0.625081
3217,   0.7524, 0.629738
3218,   0.7524, 0.630557
3219,   0.7554,  0.62678
3220,   0.7596, 0.633938
3221,   0.7596, 0.637728
3222,   0.7539,  0.63287
3223,   0.7539, 0.629864
3224,   0.7539, 0.631935
3225,   0.7539, 0.637102
3226,   0.7539, 0.629562
3227,   0.7532, 0.632693
3228,   0.7532,  0.62497
3229,   0.7532, 0.626791
3230,   0.7532, 0.620635
3231,   0.7532, 0.627009
3232,   0.7532, 0.629026
3233,   0.7532, 0.632299
3234,   0.7541, 0.635292
3235,   0.7541,  0.63231
3236,   0.7541, 0.647898
3237,   0.7541, 0.638794
3238,   0.7541, 0.628577
3239,   0.7541, 0.621288
3240,   0.7541, 0.623594
3241,   0.7541, 0.629643
3242,   0.7541,  0.63277
3243,   0.7541, 0.641326
3244,   0.7541, 0.633299
3245,   0.7541, 0.624264
3246,   0.7541, 0.632139
3247,   0.7536, 0.636274
3248,   0.7536, 0.638044
3249,   0.7536, 0.625231
3250,   0.7536, 0.627851
3251,   0.7536, 0.629689
3252,   0.7536, 0.624141
3253,   0.7536, 0.629074
3254,   0.7536, 0.630548
3255,   0.7536, 0.633819
3256,   0.7536, 0.629491
3257,   0.7536, 0.623803
3258,   0.7536, 0.630302
3259,   0.7536, 0.628399
3260,   0.7536, 0.620341
3261,   0.7536, 0.620006
3262,   0.7536, 0.627095
3263,   0.7536, 0.628251
3264,   0.7536, 0.632035
3265,   0.7536, 0.626813
3266,   0.7536, 0.637478
3267,   0.7536, 0.638162
3268,   0.7536, 0.637303
3269,   0.7536, 0.626954
3270,   0.7536, 0.629275
3271,   0.7536, 0.622003
3272,   0.7536, 0.623537
3273,   0.7536, 0.616599
3274,   0.7536, 0.625424
3275,   0.7536,    0.621
3276,   0.7536, 0.629591
3277,   0.7536, 0.642694
3278,   0.7563, 0.640706
3279,   0.7563, 0.632174
3280,   0.7563, 0.629321
3281,   0.7563, 0.631678
3282,   0.7563, 0.639195
3283,   0.7563, 0.637408
3284,   0.7563, 0.628754
3285,   0.7563, 0.638223
3286,   0.7563, 0.631537
3287,   0.7563, 0.630686
3288,   0.7563, 0.634718
3289,   0.7563, 0.627656
3290,   0.7563, 0.631604
3291,   0.7563, 0.632606
3292,   0.7563, 0.634692
3293,   0.7563, 0.640534
3294,   0.7563,  0.63315
3295,   0.7563, 0.633864
3296,   0.7563, 0.637796
3297,   0.7563, 0.636118
3298,   0.7563, 0.632098
3299,   0.7563, 0.628404
3300,   0.7563, 0.633131
3301,   0.7563, 0.626658
3302,   0.7563, 0.628956
3303,   0.7563, 0.629885
3304,   0.7563, 0.634183
3305,   0.7563, 0.629536
3306,   0.7563, 0.623317
3307,   0.7563, 0.628165
3308,   0.7563, 0.623977
3309,   0.7563, 0.619917
3310,   0.7563, 0.626791
3311,   0.7563, 0.635625
3312,   0.7563, 0.632494
3313,   0.7563, 0.627288
3314,   0.7563, 0.629042
3315,   0.7563, 0.626221
3316,   0.7563, 0.633495
3317,   0.7563, 0.634635
3318,   0.7563, 0.637276
3319,   0.7563, 0.626239
3320,   0.7563, 0.623707
3321,   0.7563, 0.636064
3322,   0.7563, 0.632366
3323,   0.7563, 0.643591
3324,   0.7563, 0.636042
3325,   0.7563, 0.623856
3326,   0.7563, 0.630489
3327,   0.7575, 0.635614
3328,   0.7575, 0.635256
3329,   0.7575,  0.63254
3330,   0.7575, 0.639382
3331,   0.7575, 0.633845
3332,   0.7575, 0.632417
3333,   0.7575, 0.633209
3334,   0.7575, 0.634033
3335,   0.7575, 0.628305
3336,   0.7575, 0.626019
3337,   0.7575,  0.62704
3338,   0.7575, 0.634141
3339,   0.7575, 0.632595
3340,   0.7575, 0.636348
3341,   0.7575, 0.641478
3342,   0.7575, 0.630633
3343,   0.7575, 0.636456
3344,   0.7575, 0.634855
3345,   0.7575,  0.62557
3346,   0.7575, 0.630496
3347,   0.7575, 0.622327
3348,   0.7575, 0.628584
3349,   0.7575, 0.624098
3350,   0.7575, 0.620435
3351,   0.7575, 0.625047
3352,   0.7575, 0.635874
3353,   0.7575, 0.623532
3354,   0.7575, 0.626253
3355,   0.7575,  0.62306
3356,   0.7575, 0.628588
3357,   0.7575,  0.62864
3358,   0.7575, 0.635349
3359,   0.7575, 0.618191
3360,   0.7575, 0.618322
3361,   0.7575, 0.629002
3362,   0.7575, 0.635643
3363,   0.7575, 0.637833
3364,   0.7575, 0.639461
3365,   0.7575, 0.639991
3366,   0.7575, 0.633335
3367,   0.7575, 0.630947
3368,   0.7575, 0.626715
3369,   0.7575, 0.624282
3370,   0.7575, 0.628222
3371,   0.7575,  0.63296
3372,   0.7575, 0.639513
3373,   0.7575, 0.639774
3374,   0.7573, 0.632184
3375,   0.7573, 0.625128
3376,   0.7573, 0.623649
3377,   0.7573, 0.630186
3378,   0.7573, 0.633605
3379,   0.7573, 0.627554
3380,   0.7573, 0.626078
3381,   0.7573, 0.623582
3382,   0.7573, 0.628652
3383,   0.7573, 0.632123
3384,   0.7573, 0.628537
3385,   0.7573, 0.627442
3386,   0.7573, 0.630384
3387,   0.7573, 0.635267
3388,   0.7573, 0.619816
3389,   0.7573, 0.625671
3390,   0.7573, 0.636194
3391,   0.7573, 0.631623
3392,   0.7573, 0.631189
3393,   0.7573, 0.629897
3394,   0.7573,  0.62996
3395,   0.7573, 0.639989
3396,   0.7573, 0.634256
3397,   0.7573,  0.62577
3398,   0.7573, 0.618101
3399,   0.7573, 0.618114
3400,   0.7573, 0.622013
3401,   0.7573, 0.620327
3402,   0.7573, 0.633133
3403,   0.7573, 0.625117
3404,   0.7573, 0.625077
3405,   0.7573, 0.625967
3406,   0.7573, 0.631093
3407,   0.7573, 0.622907
3408,   0.7573, 0.628632
3409,   0.7573, 0.634578
3410,   0.7573, 0.626442
3411,   0.7573,  0.62628
3412,   0.7573, 0.628709
3413,   0.7573, 0.629834
3414,   0.7573, 0.630486
3415,   0.7573, 0.627394
3416,   0.7573, 0.629602
3417,   0.7573,  0.62891
3418,   0.7573, 0.631056
3419,   0.7573, 0.630466
3420,   0.7573, 0.624294
3421,   0.7573, 0.620076
3422,   0.7573, 0.621287
3423,   0.7573, 0.620482
3424,   0.7573, 0.628931
3425,   0.7573, 0.639085
3426,   0.7573,  0.63513
3427,   0.7573, 0.628779
3428,   0.7573, 0.631497
3429,   0.7573, 0.631698
3430,   0.7573, 0.632242
3431,   0.7573, 0.628784
3432,   0.7573, 0.625893
3433,   0.7573, 0.626673
3434,   0.7573, 0.634222
3435,   0.7573, 0.630021
3436,   0.7573, 0.633985
3437,   0.7573, 0.634964
3438,   0.7573, 0.632382
3439,   0.7573, 0.636254
3440,   0.7573, 0.633882
3441,   0.7573, 0.635078
3442,   0.7573, 0.633267
3443,   0.7573, 0.623214
3444,   0.7573, 0.629355
3445,   0.7573, 0.631761
3446,   0.7573, 0.629963
3447,   0.7573, 0.628999
3448,   0.7573,  0.62878
3449,   0.7573, 0.625029
3450,   0.7573, 0.617737
3451,   0.7573, 0.617028
3452,   0.7573, 0.618748
3453,   0.7573, 0.626748
3454,   0.7573, 0.628236
3455,   0.7573, 0.625497
3456,   0.7573, 0.633946
3457,   0.7573, 0.634349
3458,   0.7573, 0.634033
3459,   0.7573, 0.629821
3460,   0.7573, 0.624419
3461,   0.7573, 0.627975
3462,   0.7573, 0.625378
3463,   0.7573, 0.621248
3464,   0.7573, 0.625517
3465,   0.7573, 0.624784
3466,   0.7573, 0.625545
3467,   0.7573, 0.626814
3468,   0.7573, 0.617542
3469,   0.7573, 0.630082
3470,   0.7573, 0.620985
3471,   0.7573, 0.622412
3472,   0.7573, 0.632482
3473,   0.7573, 0.623017
3474,   0.7573, 0.625113
3475,   0.7573, 0.636054
3476,   0.7573, 0.631938
3477,   0.7573, 0.636287
3478,   0.7573, 0.624661
3479,   0.7573, 0.631001
3480,   0.7573,  0.62925
3481,   0.7573, 0.627989
3482,   0.7573, 0.625547
3483,   0.7573, 0.629718
3484,   0.7573, 0.633716
3485,   0.7573, 0.634762
3486,   0.7573, 0.631751
3487,   0.7573, 0.640072
3488,   0.7573, 0.631752
3489,   0.7573, 0.628936
3490,   0.7573, 0.632395
3491,   0.7573, 0.630359
3492,   0.7573, 0.633169
3493,   0.7573, 0.638676
3494,    0.758, 0.633201
3495,    0.758, 0.632114
3496,    0.758,  0.63247
3497,    0.758, 0.632056
3498,    0.758, 0.633531
3499,    0.758, 0.629826
3500,    0.758, 0.628651
3501,    0.758, 0.633608
3502,    0.758, 0.633759
3503,    0.758, 0.631746
3504,    0.758, 0.626338
3505,    0.758, 0.633541
3506,    0.758, 0.629038
3507,    0.758, 0.623998
3508,    0.758, 0.624393
3509,    0.758, 0.621162
3510,    0.758, 0.625449
3511,    0.758, 0.625622
3512,    0.758, 0.629951
3513,    0.758, 0.632335
3514,    0.758,  0.63172
3515,    0.758, 0.622272
3516,    0.758,  0.62737
3517,    0.758, 0.629061
3518,    0.758,  0.63486
3519,    0.758, 0.628768
3520,    0.758,  0.62668
3521,    0.758, 0.634741
3522,    0.758, 0.628744
3523,   0.7602, 0.633521
3524,   0.7602, 0.633688
3525,   0.7602, 0.626339
3526,   0.7602, 0.632481
3527,   0.7602, 0.629736
3528,   0.7602, 0.634457
3529,   0.7602, 0.623414
3530,   0.7602,  0.62995
3531,   0.7602, 0.625638
3532,   0.7602, 0.624397
3533,   0.7602, 0.625359
3534,   0.7602, 0.633563
3535,   0.7602, 0.627403
3536,   0.7602, 0.631948
3537,   0.7602, 0.635629
3538,   0.7657, 0.632804
3539,   0.7657, 0.628976
3540,   0.7657, 0.632985
3541,   0.7657, 0.637207
3542,   0.7657, 0.637843
3543,   0.7657, 0.631421
3544,   0.7657, 0.622714
3545,   0.7657, 0.627388
3546,   0.7657, 0.632129
3547,   0.7657, 0.633647
3548,   0.7657,  0.62558
3549,   0.7657, 0.629152
3550,   0.7657, 0.633048
3551,   0.7657, 0.622007
3552,   0.7657, 0.630256
3553,   0.7657, 0.626695
3554,   0.7657, 0.634777
3555,   0.7657, 0.645378
3556,   0.7657, 0.634026
3557,   0.7657, 0.629076
3558,   0.7657, 0.634068
3559,   0.7657, 0.629952
3560,   0.7681,  0.63667
3561,   0.7681, 0.628963
3562,   0.7681, 0.630684
3563,   0.7681, 0.630114
3564,   0.7681, 0.633614
3565,   0.7681, 0.635971
3566,   0.7681,  0.63282
3567,   0.7681, 0.632393
3568,   0.7681, 0.639125
3569,   0.7681, 0.632969
3570,   0.7681, 0.636742
3571,   0.7681, 0.631234
3572,   0.7681, 0.618331
3573,   0.7681, 0.633288
3574,   0.7681,  0.62855
3575,   0.7681, 0.627234
3576,   0.7681, 0.629683
3577,   0.7681, 0.633897
3578,   0.7681, 0.633089
3579,   0.7681, 0.639858
3580,   0.7681, 0.633177
3581,   0.7681, 0.637258
3582,   0.7681, 0.634561
3583,   0.7681, 0.635909
3584,   0.7681, 0.624744
3585,   0.7681, 0.633328
3586,   0.7681, 0.629738
3587,   0.7681, 0.631489
3588,   0.7681, 0.632023
3589,   0.7681,  0.62775
3590,   0.7681, 0.633012
3591,   0.7681, 0.622297
3592,   0.7681, 0.627558
3593,   0.7681, 0.630813
3594,   0.7681, 0.637542
3595,   0.7681, 0.635144
3596,   0.7681, 0.627968
3597,   0.7681, 0.632785
3598,   0.7681, 0.630313
3599,   0.7681, 0.627401
3600,   0.7681, 0.631367
3601,   0.7681, 0.624806
3602,   0.7681, 0.635144
3603,   0.7681, 0.626626
3604,   0.7681, 0.629092
3605,   0.7681, 0.633629
3606,   0.7681, 0.637056
3607,   0.7681, 0.638669
3608,   0.7681, 0.637918
3609,   0.7681, 0.631331
3610,   0.7681, 0.631581
3611,   0.7681, 0.635261
3612,   0.7681, 0.638768
3613,   0.7681,  0.62987
3614,   0.7681, 0.632357
3615,   0.7681, 0.640515
3616,   0.7681, 0.634536
3617,   0.7681, 0.628341
3618,   0.7681, 0.620727
3619,   0.7681, 0.627639
3620,   0.7681, 0.633256
3621,   0.7681, 0.636492
3622,   0.7681, 0.637037
3623,   0.7681,  0.64132
3624,   0.7681, 0.630349
3625,   0.7681, 0.631486
3626,   0.7681, 0.637042
3627,   0.7681, 0.635575
3628,   0.7681, 0.628392
3629,   0.7681, 0.641953
3630,   0.7681, 0.637725
3631,   0.7681, 0.640167
3632,   0.7681, 0.632671
3633,   0.7681, 0.630343
3634,   0.7681, 0.632542
3635,   0.7681, 0.629114
3636,   0.7681, 0.638268
3637,   0.7681, 0.640028
3638,   0.7681,  0.64187
3639,   0.7681, 0.634018
3640,   0.7681, 0.631326
3641,   0.7681, 0.638922
3642,   0.7681, 0.639561
3643,   0.7681,  0.63762
3644,   0.7681, 0.637929
3645,   0.7681, 0.640694
3646,   0.7681, 0.642739
3647,   0.7681, 0.635254
3648,   0.7681, 0.638411
3649,   0.7681, 0.633792
3650,   0.7681, 0.637845
3651,   0.7617, 0.637364
3652,   0.7617, 0.632656
3653,   0.7617,  0.63804
3654,   0.7617, 0.624982
3655,   0.7617, 0.634493
3656,   0.7617, 0.634714
3657,   0.7617, 0.632767
3658,   0.7617, 0.636652
3659,   0.7617, 0.633049
3660,   0.7617, 0.631863
3661,   0.7617, 0.634621
3662,   0.7617, 0.641976
3663,   0.7617,    0.634
3664,   0.7617, 0.627991
3665,   0.7617, 0.626568
3666,   0.7617, 0.642202
3667,   0.7617, 0.632243
3668,   0.7617, 0.629011
3669,   0.7617, 0.633102
3670,   0.7617, 0.627745
3671,   0.7617, 0.639719
3672,   0.7617, 0.628343
3673,   0.7617, 0.632235
3674,   0.7617, 0.630066
3675,   0.7617, 0.626633
3676,   0.7617, 0.631291
3677,   0.7617, 0.635622
3678,   0.7617, 0.635332
3679,   0.7617, 0.636771
3680,   0.7617, 0.621674
3681,   0.7617, 0.626616
3682,   0.7617, 0.618829
3683,   0.7617, 0.629031
3684,   0.7617,  0.62184
3685,   0.7617, 0.636612
3686,   0.7617, 0.639252
3687,   0.7617, 0.634321
3688,   0.7617, 0.633246
3689,   0.7617,    0.625
3690,   0.7617, 0.634973
3691,   0.7617, 0.634749
3692,   0.7617, 0.628537
3693,   0.7617, 0.625694
3694,   0.7617, 0.631254
3695,   0.7617, 0.639564
3696,   0.7617,  0.63847
3697,   0.7617, 0.635655
3698,   0.7617, 0.639221
3699,   0.7617, 0.638374
3700,   0.7617, 0.637634
3701,   0.7617, 0.643658
3702,   0.7617, 0.640266
3703,   0.7617, 0.630098
3704,   0.7617, 0.628874
3705,   0.7617, 0.637949
3706,   0.7617, 0.627311
3707,   0.7617, 0.620423
3708,   0.7617, 0.634615
3709,   0.7617, 0.636832
3710,   0.7617, 0.641236
3711,   0.7617, 0.647044
3712,   0.7617, 0.635332
3713,   0.7617, 0.636886
3714,   0.7617,   0.6351
3715,   0.7617, 0.628683
3716,   0.7617, 0.635143
3717,   0.7617, 0.640999
3718,   0.7617, 0.640816
3719,   0.7617, 0.633778
3720,   0.7617, 0.633815
3721,   0.7617, 0.628842
3722,   0.7617, 0.628934
3723,   0.7617, 0.625668
3724,   0.7617, 0.632536
3725,   0.7617, 0.634109
3726,   0.7617, 0.634144
3727,   0.7617, 0.627476
3728,   0.7617, 0.629793
3729,   0.7617, 0.631738
3730,   0.7617, 0.634988
3731,   0.7617, 0.630942
3732,   0.7617,  0.63301
3733,   0.7617, 0.628235
3734,   0.7617, 0.637652
3735,   0.7617, 0.636479
