gen, ranking_scalar1_uniform_best, ranking_scalar1_uniform_ave
2790,   0.6623, 0.569704
2791,   0.6623, 0.569296
2792,   0.6623, 0.571494
2793,   0.6623,  0.57507
2794,   0.6623, 0.576486
2795,   0.6623, 0.577551
2796,   0.6623, 0.581702
2797,   0.6623, 0.572677
2798,   0.6623,  0.57351
2799,   0.6623, 0.581811
2800,   0.6623, 0.571577
2801,   0.6623, 0.571213
2802,   0.6623, 0.570223
2803,   0.6623, 0.570721
2804,   0.6623, 0.578242
2805,   0.6623, 0.575819
2806,   0.6623, 0.570257
2807,   0.6623, 0.572592
2808,   0.6623, 0.574232
2809,   0.6623, 0.573058
2810,   0.6623, 0.572212
2811,   0.6623,  0.57039
2812,   0.6623, 0.570612
2813,   0.6623, 0.574759
2814,   0.6623, 0.575617
2815,   0.6623, 0.572195
2816,   0.6623, 0.570686
2817,   0.6623, 0.572626
2818,   0.6623, 0.570116
2819,   0.6623, 0.577456
2820,   0.6623, 0.578916
2821,   0.6623, 0.575085
2822,   0.6623, 0.577745
2823,   0.6623, 0.571344
2824,   0.6623, 0.572157
2825,   0.6623, 0.578736
2826,   0.6623, 0.578978
2827,   0.6623,  0.57786
2828,   0.6623, 0.577543
2829,   0.6623, 0.575451
2830,   0.6623, 0.578656
2831,   0.6623, 0.576035
2832,   0.6623, 0.573741
2833,   0.6623, 0.576961
2834,   0.6623, 0.575965
2835,   0.6623, 0.578704
2836,   0.6623,  0.57491
2837,   0.6518, 0.580266
2838,   0.6518, 0.574736
2839,   0.6518, 0.570415
2840,   0.6518, 0.578856
2841,   0.6518, 0.578525
2842,   0.6518, 0.576284
2843,   0.6518, 0.580622
2844,   0.6518, 0.583684
2845,   0.6518, 0.583022
2846,   0.6518, 0.582332
2847,   0.6518, 0.578804
2848,   0.6518, 0.577258
2849,   0.6518, 0.573843
2850,   0.6518,  0.57568
2851,   0.6518, 0.575863
2852,   0.6518,   0.5716
2853,   0.6518,  0.57269
2854,   0.6518, 0.571588
2855,   0.6518, 0.574612
2856,   0.6518, 0.570679
2857,   0.6518, 0.569052
2858,   0.6518, 0.566865
2859,   0.6518, 0.567394
2860,   0.6518, 0.574543
2861,   0.6518, 0.578663
2862,   0.6518, 0.569874
2863,   0.6518, 0.576816
2864,   0.6518, 0.573228
2865,   0.6518, 0.567939
2866,   0.6518, 0.570347
2867,   0.6518, 0.570317
2868,   0.6518, 0.573716
2869,   0.6518, 0.575463
2870,   0.6518, 0.574206
2871,   0.6518,  0.57758
2872,   0.6518, 0.579285
2873,   0.6518, 0.577134
2874,   0.6518, 0.577236
2875,   0.6518, 0.576293
2876,   0.6518, 0.577295
2877,   0.6518, 0.575432
2878,   0.6518, 0.574145
2879,   0.6518, 0.576922
2880,   0.6518, 0.575986
2881,   0.6518, 0.570527
2882,   0.6518, 0.575135
2883,   0.6518, 0.576336
2884,   0.6518, 0.572655
2885,   0.6518, 0.574757
2886,   0.6518, 0.573976
2887,   0.6518,  0.56673
2888,   0.6518,  0.57011
2889,   0.6518,  0.56588
2890,   0.6518, 0.571461
2891,   0.6518, 0.566122
2892,   0.6518, 0.567949
2893,   0.6518, 0.568647
2894,   0.6518, 0.571542
2895,   0.6518, 0.571334
2896,   0.6518, 0.567118
2897,   0.6518, 0.571889
2898,   0.6518, 0.572172
2899,   0.6518, 0.578042
2900,   0.6518, 0.576512
2901,   0.6518, 0.568935
2902,   0.6518, 0.571923
2903,   0.6518, 0.577601
2904,   0.6518, 0.575408
2905,   0.6518, 0.567832
2906,   0.6518, 0.568565
2907,   0.6518, 0.574571
2908,   0.6518, 0.565634
2909,   0.6518, 0.575368
2910,   0.6518, 0.572753
2911,   0.6518, 0.572231
2912,   0.6518, 0.572107
2913,   0.6518, 0.570814
2914,   0.6518, 0.568994
2915,   0.6518,  0.56821
2916,   0.6518, 0.572506
2917,   0.6518, 0.568727
2918,   0.6518, 0.571285
2919,   0.6518, 0.566459
2920,   0.6518, 0.569668
2921,   0.6518, 0.565034
2922,   0.6518, 0.576327
2923,   0.6518, 0.569958
2924,   0.6518, 0.575379
2925,   0.6518, 0.568504
2926,   0.6518, 0.579726
2927,   0.6518,  0.57677
2928,   0.6518, 0.573738
2929,   0.6518, 0.567675
2930,   0.6518,  0.57316
2931,   0.6518, 0.568154
2932,   0.6518, 0.565763
2933,   0.6518, 0.569329
2934,   0.6518, 0.574128
2935,   0.6518, 0.572504
2936,   0.6518, 0.569207
2937,   0.6518, 0.568451
2938,   0.6518, 0.569977
2939,   0.6518,  0.57436
2940,   0.6518, 0.573901
2941,   0.6518, 0.577188
2942,   0.6518,  0.57295
2943,   0.6626, 0.567048
2944,   0.6626, 0.570176
2945,   0.6626, 0.567028
2946,   0.6626,   0.5732
2947,   0.6626, 0.574859
2948,   0.6626, 0.572349
2949,   0.6626, 0.576267
2950,   0.6626, 0.577694
2951,   0.6626, 0.572106
2952,   0.6626, 0.572152
2953,   0.6626, 0.567394
2954,   0.6626, 0.569054
2955,   0.6626,  0.57461
2956,   0.6626, 0.574303
2957,   0.6626, 0.573393
2958,   0.6626, 0.573614
2959,   0.6626,  0.57251
2960,   0.6626, 0.570766
2961,   0.6626, 0.571041
2962,   0.6626, 0.570983
2963,   0.6626, 0.573863
2964,   0.6626, 0.567081
2965,   0.6626, 0.571396
2966,   0.6626,  0.57162
2967,   0.6626,  0.57057
2968,   0.6626, 0.574292
2969,   0.6626, 0.574968
2970,   0.6626, 0.574941
2971,   0.6626, 0.577845
2972,   0.6626, 0.578278
2973,   0.6626, 0.572171
2974,   0.6626, 0.573221
2975,   0.6626, 0.579981
2976,   0.6626, 0.572362
2977,   0.6626, 0.574744
2978,   0.6626, 0.574142
2979,   0.6626, 0.578164
2980,   0.6626, 0.577462
2981,   0.6626, 0.581057
2982,   0.6626, 0.572979
2983,   0.6626,  0.57382
2984,   0.6626, 0.575931
2985,   0.6626, 0.575996
2986,   0.6568, 0.570581
2987,   0.6568, 0.569542
2988,   0.6568, 0.568808
2989,   0.6568, 0.569143
2990,   0.6568, 0.569843
2991,   0.6568, 0.570399
2992,   0.6568, 0.575394
2993,   0.6568, 0.574963
2994,   0.6568, 0.571921
2995,   0.6568, 0.568751
2996,   0.6568, 0.572924
2997,   0.6568, 0.568441
2998,   0.6568, 0.575318
2999,   0.6568, 0.574056
3000,   0.6568, 0.574912
3001,   0.6568, 0.575659
3002,   0.6568, 0.572405
3003,   0.6568, 0.569918
3004,   0.6568, 0.568626
3005,   0.6568, 0.571732
3006,   0.6568, 0.572878
3007,   0.6568, 0.574811
3008,   0.6568, 0.569545
3009,   0.6568, 0.572611
3010,   0.6568, 0.576199
3011,   0.6568,  0.57312
3012,   0.6568, 0.576313
3013,   0.6568, 0.575626
3014,   0.6568, 0.568003
3015,   0.6568, 0.571283
3016,   0.6568,  0.57017
3017,   0.6568, 0.570336
3018,   0.6568,  0.57124
3019,   0.6568, 0.567732
3020,   0.6568, 0.570419
3021,   0.6568, 0.574787
3022,   0.6568, 0.569569
3023,   0.6569, 0.563636
3024,   0.6569, 0.568002
3025,   0.6569, 0.569328
3026,   0.6569, 0.567623
3027,   0.6569,  0.57246
3028,   0.6569,  0.56557
3029,   0.6569, 0.568945
3030,   0.6569, 0.564902
3031,   0.6569, 0.573426
3032,   0.6569, 0.568416
3033,   0.6569, 0.568351
3034,   0.6592,  0.57289
3035,   0.6592,  0.56815
3036,   0.6592, 0.573151
3037,   0.6592, 0.573509
3038,   0.6592, 0.579687
3039,   0.6592, 0.579919
3040,   0.6592, 0.574482
3041,   0.6592, 0.573536
3042,   0.6592, 0.564634
3043,   0.6592, 0.568694
3044,   0.6592, 0.565681
3045,   0.6592, 0.571483
3046,   0.6592, 0.571495
3047,   0.6563, 0.577161
3048,   0.6563, 0.578785
3049,   0.6563, 0.571165
3050,   0.6563, 0.576561
3051,   0.6563, 0.576937
3052,   0.6563, 0.572344
3053,   0.6563, 0.578573
3054,   0.6563,  0.57321
3055,   0.6563, 0.568218
3056,   0.6563, 0.566467
3057,   0.6577, 0.569342
3058,   0.6577, 0.568551
3059,   0.6577, 0.568994
3060,   0.6577, 0.573813
3061,   0.6577, 0.567272
3062,   0.6577, 0.571151
3063,   0.6577, 0.569944
3064,   0.6577, 0.577216
3065,   0.6577, 0.575049
3066,   0.6577, 0.570098
3067,   0.6577, 0.570958
3068,   0.6577, 0.566882
3069,   0.6577, 0.569939
3070,   0.6577,  0.57056
3071,   0.6577, 0.566771
3072,   0.6577, 0.571675
3073,   0.6577,    0.573
3074,   0.6577, 0.573041
3075,   0.6567, 0.572989
3076,   0.6567, 0.569913
3077,   0.6567, 0.568349
3078,   0.6595, 0.574131
3079,   0.6595,  0.57419
3080,   0.6595, 0.573735
3081,   0.6595, 0.573433
3082,   0.6595, 0.573031
3083,   0.6595, 0.571454
3084,   0.6595, 0.576104
3085,   0.6595, 0.575619
3086,   0.6595, 0.569071
3087,   0.6595, 0.568926
3088,   0.6595, 0.568262
3089,   0.6595, 0.572339
3090,   0.6595,  0.56753
3091,   0.6595, 0.567046
3092,   0.6595, 0.566309
3093,   0.6595, 0.566805
3094,   0.6595, 0.570975
3095,   0.6595,  0.56681
3096,   0.6595, 0.571325
3097,   0.6595, 0.575105
3098,   0.6595, 0.568925
3099,   0.6595, 0.572303
3100,   0.6595, 0.565446
3101,   0.6595,  0.56597
3102,   0.6595, 0.566905
3103,   0.6595, 0.569265
3104,   0.6595, 0.577409
3105,   0.6595, 0.575206
3106,   0.6595, 0.569091
3107,   0.6595, 0.563641
3108,   0.6595, 0.570771
3109,   0.6595, 0.568307
3110,   0.6595, 0.569896
3111,   0.6595, 0.569826
3112,   0.6595, 0.571428
3113,   0.6595,  0.57212
3114,   0.6595, 0.565969
3115,   0.6595, 0.563748
3116,   0.6595, 0.569939
3117,   0.6595, 0.570916
3118,   0.6595, 0.570825
3119,   0.6595, 0.574882
3120,   0.6595, 0.565198
3121,   0.6595, 0.567191
3122,   0.6595, 0.573888
3123,   0.6595, 0.570558
3124,   0.6595, 0.568766
3125,   0.6595, 0.571631
3126,   0.6595, 0.569299
3127,   0.6595, 0.571987
3128,   0.6595, 0.576499
3129,   0.6595, 0.575649
3130,   0.6595, 0.571401
3131,   0.6595, 0.572114
3132,   0.6856, 0.573906
3133,   0.6856, 0.573114
3134,   0.6856, 0.577222
3135,   0.6856,  0.58038
3136,   0.6856, 0.575345
3137,   0.6856,  0.57158
3138,   0.6856, 0.568589
3139,   0.7056,  0.57378
3140,   0.7056, 0.576338
3141,   0.7164, 0.580967
3142,   0.7164, 0.590175
3143,   0.7164, 0.585522
3144,   0.7164, 0.592263
3145,   0.7164, 0.602665
3146,   0.7164, 0.607832
3147,   0.7164, 0.607219
3148,   0.7164, 0.594085
3149,   0.7164,  0.60357
3150,   0.7164, 0.608819
3151,   0.7164, 0.614671
3152,   0.7164, 0.610947
3153,   0.7164, 0.610982
3154,   0.7164, 0.616479
3155,   0.7164, 0.610047
3156,   0.7164, 0.610434
3157,   0.7164, 0.612511
3158,   0.7164, 0.609474
3159,   0.7164, 0.607844
3160,   0.7164,  0.60916
3161,   0.7164, 0.608852
3162,   0.7164, 0.610172
3163,   0.7164, 0.607511
3164,   0.7234, 0.612124
3165,   0.7234, 0.610755
3166,   0.7234, 0.610578
3167,   0.7234, 0.620487
3168,   0.7234, 0.616982
3169,   0.7234, 0.614555
3170,   0.7234, 0.610177
3171,   0.7234, 0.615299
3172,   0.7234, 0.619214
3173,   0.7234, 0.619847
3174,   0.7234, 0.617276
3175,   0.7234, 0.616057
3176,   0.7234, 0.620334
3177,   0.7234, 0.614808
3178,   0.7234, 0.621158
3179,   0.7234, 0.620629
3180,   0.7234, 0.621405
3181,   0.7234, 0.620077
3182,   0.7234, 0.614709
3183,   0.7242, 0.616431
3184,   0.7242, 0.613245
3185,   0.7242, 0.615282
3186,   0.7242, 0.625131
3187,   0.7242, 0.622937
3188,   0.7242,  0.61884
3189,   0.7173, 0.622836
3190,   0.7173, 0.625077
3191,   0.7173, 0.622121
3192,   0.7173, 0.624418
3193,   0.7173, 0.624233
3194,   0.7173, 0.620962
3195,   0.7173, 0.622536
3196,   0.7173, 0.618469
3197,   0.7173, 0.618372
3198,   0.7173, 0.618463
3199,   0.7173,  0.61433
3200,   0.7173, 0.615106
3201,   0.7173, 0.621434
3202,   0.7173, 0.621252
3203,   0.7173, 0.624136
3204,   0.7173, 0.619272
3205,   0.7173, 0.618994
3206,   0.7173, 0.616214
3207,   0.7173, 0.614267
3208,   0.7173,  0.62502
3209,   0.7173, 0.619355
3210,   0.7173, 0.619183
3211,   0.7173, 0.628997
3212,   0.7173, 0.616151
3213,   0.7173, 0.617645
3214,   0.7173, 0.624701
3215,   0.7173, 0.621821
3216,   0.7173, 0.618874
3217,   0.7173, 0.623561
3218,   0.7173, 0.625838
3219,   0.7173, 0.622875
3220,   0.7173,  0.62768
3221,   0.7173, 0.622456
3222,   0.7173,   0.6122
3223,   0.7173, 0.614902
3224,   0.7173, 0.615206
3225,   0.7173, 0.618759
3226,   0.7173, 0.621399
3227,   0.7173, 0.618113
3228,   0.7173, 0.624089
3229,   0.7173, 0.613809
3230,   0.7173, 0.610697
3231,   0.7173, 0.609846
3232,   0.7173, 0.618986
3233,   0.7173, 0.618951
3234,   0.7173, 0.617461
3235,   0.7173, 0.617649
3236,   0.7173, 0.618064
3237,   0.7173,  0.62442
3238,   0.7173, 0.624415
3239,   0.7173,  0.62198
3240,   0.7173, 0.625553
3241,   0.7173, 0.619729
3242,   0.7173, 0.617931
3243,   0.7173, 0.611847
3244,   0.7173, 0.610238
3245,   0.7173, 0.615871
3246,   0.7173, 0.621677
3247,   0.7173, 0.618292
3248,   0.7173, 0.616962
3249,   0.7173, 0.615843
3250,   0.7173,  0.61808
3251,   0.7173, 0.621521
3252,   0.7173, 0.613271
3253,   0.7173,   0.6147
3254,   0.7173, 0.611433
3255,   0.7173, 0.622747
3256,     0.71, 0.621251
3257,     0.71, 0.622265
3258,     0.71, 0.618619
3259,     0.71, 0.619433
3260,     0.71, 0.617008
3261,     0.71, 0.615062
3262,     0.71, 0.616695
3263,     0.71, 0.620571
3264,     0.71, 0.615784
3265,     0.71, 0.618401
3266,     0.71, 0.616878
3267,   0.7271, 0.613632
3268,   0.7271, 0.619284
3269,   0.7271, 0.618158
3270,   0.7271, 0.616414
3271,   0.7271, 0.617911
3272,   0.7271, 0.621896
3273,   0.7271, 0.622608
3274,   0.7271, 0.617349
3275,   0.7271, 0.615721
3276,   0.7271,   0.6212
3277,   0.7271, 0.622907
3278,   0.7271,  0.62101
3279,   0.7271, 0.619626
3280,   0.7271, 0.613701
3281,   0.7271, 0.620005
3282,   0.7271, 0.623461
3283,   0.7194, 0.630947
3284,   0.7194, 0.627958
3285,   0.7194, 0.621787
3286,   0.7194, 0.619608
3287,   0.7194, 0.619228
3288,   0.7194,  0.61638
3289,   0.7194, 0.618275
3290,   0.7194, 0.627056
3291,   0.7194, 0.621029
3292,   0.7194, 0.621098
3293,   0.7194,  0.61404
3294,   0.7194, 0.612046
3295,   0.7194,  0.62133
3296,   0.7194, 0.619801
3297,   0.7194, 0.618748
3298,   0.7194, 0.621514
3299,   0.7194, 0.614857
3300,   0.7194, 0.616438
3301,   0.7194, 0.615155
3302,   0.7194, 0.608323
3303,   0.7194, 0.615326
3304,   0.7194, 0.611728
3305,   0.7194, 0.616035
3306,   0.7194, 0.608997
3307,   0.7194, 0.612006
3308,   0.7194, 0.620737
3309,   0.7194, 0.619124
3310,   0.7194, 0.619671
3311,   0.7194, 0.611362
3312,   0.7269, 0.612083
3313,   0.7269, 0.613596
3314,   0.7269, 0.616827
3315,   0.7269, 0.620758
3316,   0.7269, 0.613942
3317,   0.7269, 0.617331
3318,   0.7269, 0.615201
3319,   0.7269,  0.61731
3320,   0.7269, 0.614577
3321,   0.7269, 0.615765
3322,   0.7269, 0.615613
3323,   0.7269,  0.61922
3324,   0.7269, 0.624813
3325,   0.7269, 0.623886
3326,   0.7269, 0.614037
3327,   0.7269, 0.613962
3328,   0.7269, 0.622785
3329,   0.7269, 0.623768
3330,   0.7269, 0.620233
3331,   0.7269, 0.624853
3332,   0.7269, 0.626461
3333,   0.7269,  0.62795
3334,   0.7269, 0.623008
3335,   0.7269, 0.618918
3336,   0.7269, 0.618612
3337,   0.7269, 0.618088
3338,   0.7269, 0.621514
3339,   0.7269, 0.623788
3340,   0.7269, 0.626172
3341,   0.7269, 0.617359
3342,   0.7269, 0.617967
3343,   0.7269, 0.620866
3344,   0.7269, 0.622948
3345,   0.7269, 0.629677
3346,   0.7269, 0.628781
3347,   0.7269,  0.62809
3348,   0.7269,  0.62035
3349,   0.7269, 0.624474
3350,   0.7269, 0.618769
3351,   0.7269, 0.618967
3352,   0.7269, 0.626791
3353,   0.7269, 0.621687
3354,   0.7269, 0.620787
3355,   0.7269, 0.622406
3356,   0.7269, 0.621098
3357,   0.7269, 0.615698
3358,   0.7269, 0.625095
3359,   0.7269, 0.629962
3360,   0.7269, 0.621503
3361,   0.7269, 0.619779
3362,   0.7269, 0.619015
3363,   0.7269, 0.621981
3364,   0.7294, 0.614883
3365,   0.7294, 0.621304
3366,   0.7294, 0.619512
3367,   0.7294, 0.619221
3368,   0.7294, 0.624116
3369,   0.7294,  0.62397
3370,   0.7294, 0.619566
3371,   0.7294, 0.624122
3372,   0.7294, 0.624584
3373,   0.7294, 0.616133
3374,   0.7294, 0.619105
3375,   0.7294, 0.617138
3376,   0.7294, 0.624177
3377,   0.7294,  0.62212
3378,   0.7294, 0.624241
3379,   0.7294, 0.618234
3380,   0.7294, 0.617603
3381,   0.7294, 0.617842
3382,   0.7294, 0.623879
3383,   0.7294, 0.627471
3384,   0.7294, 0.626263
3385,   0.7294, 0.626252
3386,   0.7294, 0.625923
3387,   0.7294, 0.621214
3388,   0.7294,  0.62408
3389,   0.7294, 0.618072
3390,   0.7294, 0.618416
3391,   0.7294, 0.626497
3392,   0.7262, 0.631519
3393,   0.7262, 0.627843
3394,   0.7262, 0.626604
3395,   0.7262, 0.626302
3396,   0.7262, 0.621946
3397,   0.7262, 0.628523
3398,   0.7262, 0.626359
3399,   0.7262, 0.628785
3400,   0.7262, 0.622822
3401,   0.7262, 0.625453
3402,   0.7262,  0.62979
3403,   0.7262, 0.629507
3404,   0.7262, 0.636671
3405,   0.7262, 0.630887
3406,   0.7262,    0.626
3407,   0.7262, 0.628914
3408,   0.7262, 0.622544
3409,   0.7262, 0.615409
3410,   0.7262, 0.622191
3411,   0.7262, 0.627235
3412,   0.7262, 0.626607
3413,   0.7262, 0.629981
3414,   0.7262, 0.626966
3415,   0.7262, 0.628726
3416,   0.7262, 0.624806
3417,   0.7262, 0.626289
3418,   0.7262, 0.624891
3419,   0.7262, 0.622071
3420,   0.7262, 0.617604
3421,   0.7262, 0.619555
3422,   0.7262, 0.620812
3423,   0.7262, 0.620301
3424,   0.7262,  0.62701
3425,   0.7262, 0.620426
3426,   0.7411, 0.623815
3427,   0.7411, 0.633362
3428,   0.7411, 0.628067
3429,   0.7411, 0.622844
3430,   0.7411, 0.625265
3431,   0.7411, 0.628652
3432,   0.7411, 0.622081
3433,   0.7411, 0.620863
3434,   0.7411, 0.628529
3435,   0.7411, 0.624978
3436,   0.7411, 0.621899
3437,   0.7411, 0.626276
3438,   0.7411, 0.627863
3439,   0.7411, 0.630288
3440,   0.7411, 0.625512
3441,   0.7411, 0.623293
3442,   0.7411, 0.621328
3443,   0.7411, 0.622238
3444,   0.7411, 0.618671
3445,   0.7411, 0.625951
3446,   0.7411, 0.631057
3447,   0.7411, 0.630143
3448,   0.7411, 0.631213
3449,   0.7411, 0.619067
3450,   0.7411,  0.62297
3451,   0.7411, 0.625391
3452,   0.7411, 0.624533
3453,   0.7411, 0.629764
3454,   0.7411, 0.631037
3455,   0.7411, 0.634117
3456,   0.7411, 0.628206
3457,   0.7411, 0.635276
3458,   0.7411,  0.62514
3459,   0.7411, 0.626351
3460,   0.7411, 0.622746
3461,   0.7411, 0.629141
3462,   0.7411, 0.629455
3463,   0.7411, 0.628388
3464,   0.7321, 0.627102
3465,   0.7321, 0.628942
3466,   0.7321, 0.631172
3467,   0.7321, 0.625418
3468,   0.7321, 0.629095
3469,   0.7321,  0.63359
3470,   0.7321,  0.62939
3471,   0.7321, 0.629135
3472,   0.7321, 0.622288
3473,   0.7321, 0.631483
3474,   0.7321, 0.635306
3475,   0.7321,  0.62703
3476,   0.7321,  0.63057
3477,   0.7321, 0.631583
3478,   0.7321, 0.629939
3479,   0.7321, 0.631691
3480,   0.7321, 0.637512
3481,   0.7321,  0.63199
3482,   0.7321, 0.633754
3483,   0.7321,  0.63119
3484,   0.7321, 0.632746
3485,   0.7321, 0.633831
3486,   0.7321, 0.633426
3487,   0.7321, 0.634328
3488,   0.7321, 0.632576
3489,   0.7321, 0.635176
3490,   0.7321, 0.636803
3491,   0.7321, 0.628995
3492,   0.7321, 0.627314
3493,   0.7321, 0.625784
3494,   0.7321, 0.634438
3495,   0.7321, 0.632303
3496,   0.7321, 0.627748
3497,   0.7321,  0.63444
3498,   0.7321, 0.636246
3499,   0.7321, 0.633169
3500,   0.7321, 0.638189
3501,   0.7321, 0.639399
3502,   0.7321, 0.636294
3503,   0.7321, 0.637006
3504,   0.7321,  0.63417
3505,   0.7321,  0.63395
3506,   0.7321, 0.636378
3507,   0.7321, 0.637179
3508,   0.7321, 0.631218
3509,   0.7321, 0.629187
3510,   0.7321, 0.633422
3511,   0.7321,  0.63128
3512,   0.7321,   0.6281
3513,   0.7437, 0.631676
3514,   0.7437, 0.635249
3515,   0.7437, 0.634798
3516,   0.7437, 0.633781
3517,   0.7437, 0.635947
3518,   0.7437, 0.634134
3519,   0.7437, 0.630035
3520,   0.7437,  0.63295
3521,   0.7437, 0.632076
3522,   0.7437, 0.639543
3523,   0.7437, 0.641721
3524,   0.7437, 0.642492
3525,   0.7437, 0.633226
3526,   0.7437,  0.63251
3527,   0.7437, 0.639629
3528,   0.7437, 0.640759
3529,   0.7437, 0.635396
3530,   0.7437, 0.637155
3531,   0.7437, 0.641572
3532,   0.7437, 0.639366
3533,   0.7437,  0.63979
3534,   0.7437, 0.638988
3535,   0.7437, 0.636536
3536,   0.7437, 0.639741
3537,   0.7437, 0.638228
3538,   0.7437, 0.634745
3539,   0.7437, 0.636365
3540,   0.7437, 0.638157
3541,   0.7437, 0.639257
3542,   0.7437, 0.635465
3543,   0.7437, 0.646985
3544,   0.7437, 0.639695
3545,   0.7437, 0.636739
3546,   0.7437, 0.638533
3547,   0.7437, 0.641413
3548,   0.7437, 0.636669
3549,   0.7437, 0.636242
3550,   0.7437, 0.638364
3551,   0.7437, 0.632831
3552,     0.76, 0.634647
3553,     0.76, 0.634664
3554,     0.76, 0.631631
3555,     0.76, 0.633764
3556,     0.76,  0.64013
3557,     0.76, 0.649326
3558,     0.76, 0.647574
3559,     0.76, 0.647759
3560,     0.76, 0.649703
3561,     0.76, 0.648596
3562,     0.76,  0.64769
3563,     0.76, 0.654956
3564,     0.76, 0.648099
3565,   0.7543, 0.649283
3566,   0.7543, 0.647272
3567,   0.7543, 0.646972
3568,   0.7543, 0.642639
3569,   0.7543, 0.643235
3570,   0.7543, 0.651622
3571,   0.7543, 0.651686
3572,   0.7543, 0.650976
3573,   0.7543, 0.644933
3574,   0.7593, 0.651457
3575,   0.7593,  0.65557
3576,   0.7593, 0.654895
3577,   0.7593, 0.641636
3578,   0.7593, 0.645313
3579,   0.7593, 0.644092
3580,   0.7593, 0.652264
3581,   0.7593, 0.650396
3582,   0.7593, 0.647176
3583,   0.7593, 0.648685
3584,   0.7593, 0.644783
3585,   0.7593, 0.648503
3586,   0.7593,  0.65567
3587,   0.7593, 0.652304
3588,   0.7593, 0.657833
3589,   0.7593, 0.657419
3590,   0.7593,  0.64753
3591,   0.7593, 0.653506
3592,   0.7593, 0.650419
3593,   0.7593, 0.653095
3594,   0.7593, 0.650132
3595,   0.7593, 0.652858
3596,   0.7593, 0.657593
3597,   0.7593, 0.656093
3598,   0.7593, 0.657013
3599,   0.7593, 0.657855
3600,   0.7593, 0.658634
3601,   0.7593, 0.655344
3602,   0.7593, 0.663047
3603,   0.7593, 0.660652
3604,   0.7593, 0.656986
3605,   0.7593,  0.65405
3606,   0.7593, 0.660756
3607,   0.7593, 0.652058
3608,   0.7593, 0.655981
3609,   0.7593, 0.658024
3610,   0.7593, 0.656168
3611,   0.7593, 0.658703
3612,   0.7593, 0.658181
3613,   0.7593, 0.655084
3614,   0.7593, 0.661034
3615,   0.7593, 0.663953
3616,   0.7593, 0.660579
3617,   0.7593, 0.654965
3618,   0.7593, 0.655248
3619,   0.7593, 0.657117
3620,   0.7593, 0.662243
3621,   0.7593, 0.656306
3622,   0.7593, 0.660262
3623,   0.7593, 0.659668
3624,   0.7593, 0.660949
3625,   0.7593, 0.658618
3626,   0.7593, 0.655262
3627,   0.7593, 0.650883
3628,   0.7593, 0.651765
3629,   0.7593, 0.650468
3630,   0.7593, 0.650985
3631,   0.7593, 0.659435
3632,   0.7593, 0.660532
3633,   0.7593, 0.658028
3634,   0.7593, 0.659228
3635,   0.7593, 0.666643
3636,   0.7593, 0.662127
3637,   0.7593, 0.659621
3638,   0.7593, 0.656815
3639,   0.7593, 0.657832
3640,   0.7593, 0.661371
3641,   0.7593, 0.654545
3642,   0.7593, 0.662219
3643,   0.7593, 0.662736
3644,   0.7715, 0.653184
3645,   0.7715, 0.651649
3646,   0.7715, 0.655164
3647,   0.7715, 0.653858
3648,   0.7715, 0.655262
3649,   0.7715, 0.661213
3650,   0.7715, 0.661698
3651,   0.7715, 0.663851
3652,   0.7703, 0.664385
3653,   0.7703, 0.658542
3654,   0.7703,  0.65932
3655,   0.7703, 0.654429
3656,   0.7703, 0.658683
3657,   0.7703, 0.666414
3658,   0.7703, 0.668549
3659,   0.7703, 0.658409
3660,   0.7703,  0.66238
3661,   0.7703, 0.653819
3662,   0.7703, 0.657584
3663,   0.7703, 0.664568
3664,   0.7703, 0.666904
3665,   0.7703, 0.667242
3666,   0.7703, 0.662996
3667,   0.7703, 0.665282
3668,   0.7703, 0.662799
3669,   0.7703, 0.663514
3670,   0.7703, 0.661798
3671,   0.7704, 0.657555
3672,   0.7704, 0.662539
3673,   0.7704, 0.661394
3674,   0.7704,  0.66786
3675,   0.7704, 0.659347
3676,   0.7704, 0.661429
3677,   0.7704, 0.666915
3678,   0.7704, 0.663882
3679,   0.7704, 0.663047
3680,   0.7704, 0.664391
3681,   0.7704, 0.669581
3682,   0.7704, 0.662556
3683,   0.7704, 0.665615
3684,   0.7704, 0.664312
3685,   0.7704, 0.664688
3686,   0.7704, 0.673132
3687,   0.7704, 0.670671
3688,   0.7704,  0.66477
3689,   0.7704, 0.661174
3690,   0.7704, 0.662548
3691,   0.7704, 0.664564
3692,   0.7704, 0.667315
3693,   0.7704, 0.664971
3694,   0.7704, 0.662022
3695,   0.7704,  0.66836
3696,   0.7704, 0.663822
3697,   0.7725,   0.6672
3698,   0.7725, 0.667478
3699,   0.7725, 0.664463
3700,   0.7725, 0.663213
3701,   0.7725, 0.672315
3702,   0.7725, 0.663206
3703,   0.7725, 0.672212
3704,   0.7725, 0.666803
3705,   0.7725, 0.671315
3706,   0.7725, 0.665961
3707,   0.7705, 0.665257
3708,   0.7705, 0.662871
3709,   0.7705, 0.666439
3710,   0.7705, 0.662848
3711,   0.7705, 0.660799
3712,   0.7705,  0.66441
3713,   0.7705, 0.666171
3714,   0.7705, 0.667305
3715,   0.7705,  0.66836
3716,   0.7705, 0.669479
3717,   0.7705, 0.660707
3718,   0.7705, 0.662232
3719,   0.7705, 0.666105
3720,   0.7705, 0.666929
3721,   0.7705, 0.670114
