gen, ranking_scalar3_onepoint_best, ranking_scalar3_onepoint_ave
3252,   0.8574, 0.713385
3253,   0.8574, 0.714204
3254,   0.8574, 0.710004
3255,   0.8574, 0.716226
3256,   0.8574, 0.715414
3257,   0.8574, 0.711539
3258,   0.8574, 0.692484
3259,   0.8574,  0.70644
3260,   0.8574,  0.71192
3261,   0.8574, 0.708609
3262,   0.8574,  0.70842
3263,   0.8574, 0.719017
3264,   0.8574,  0.70074
3265,   0.8574, 0.710944
3266,   0.8574, 0.713135
3267,   0.8574, 0.702372
3268,   0.8574, 0.704945
3269,   0.8574,  0.70266
3270,   0.8574, 0.708102
3271,   0.8574, 0.709876
3272,   0.8574, 0.721657
3273,   0.8574, 0.718236
3274,   0.8574, 0.702629
3275,   0.8574, 0.705959
3276,   0.8574, 0.709843
3277,   0.8574, 0.715376
3278,   0.8574, 0.716183
3279,   0.8574, 0.712126
3280,   0.8574, 0.706768
3281,   0.8574, 0.711863
3282,   0.8574, 0.704484
3283,   0.8574, 0.704314
3284,   0.8574, 0.692307
3285,   0.8574,  0.71314
3286,   0.8574, 0.707783
3287,   0.8574, 0.709526
3288,   0.8574, 0.720695
3289,   0.8574, 0.718952
3290,   0.8574, 0.718534
3291,   0.8574, 0.714971
3292,   0.8574, 0.714242
3293,   0.8574, 0.707983
3294,   0.8574,  0.70471
3295,   0.8574, 0.702544
3296,   0.8574, 0.694878
3297,   0.8574, 0.700928
3298,   0.8574, 0.709243
3299,   0.8574, 0.716748
3300,   0.8574,  0.72357
3301,   0.8574,   0.7194
3302,   0.8574, 0.716193
3303,   0.8574, 0.713449
3304,   0.8574, 0.711022
3305,   0.8574, 0.720695
3306,   0.8574, 0.708371
3307,   0.8574, 0.718346
3308,   0.8574, 0.709415
3309,   0.8574, 0.716615
3310,   0.8552, 0.709907
3311,   0.8552, 0.714344
3312,   0.8552, 0.712874
3313,   0.8552, 0.703345
3314,   0.8552, 0.705939
3315,   0.8552, 0.713424
3316,   0.8552, 0.712212
3317,   0.8552, 0.706096
3318,   0.8552, 0.717471
3319,   0.8552, 0.710343
3320,   0.8552, 0.709879
3321,   0.8552, 0.717428
3322,   0.8552, 0.725563
3323,   0.8552, 0.711769
3324,   0.8552, 0.712089
3325,   0.8552, 0.704853
3326,   0.8552, 0.709225
3327,   0.8552, 0.716404
3328,   0.8552, 0.720419
3329,   0.8552, 0.716792
3330,   0.8552, 0.709683
3331,   0.8552, 0.718354
3332,   0.8552, 0.720437
3333,   0.8552,  0.71861
3334,   0.8552, 0.715179
3335,   0.8552,  0.72502
3336,   0.8552, 0.723226
3337,   0.8552, 0.703587
3338,   0.8552, 0.705361
3339,   0.8552, 0.712706
3340,   0.8552, 0.711693
3341,   0.8552, 0.698874
3342,   0.8552, 0.714063
3343,   0.8552, 0.719904
3344,   0.8552, 0.703429
3345,   0.8552, 0.700676
3346,   0.8552, 0.704915
3347,   0.8552,  0.71537
3348,   0.8552,   0.7255
3349,   0.8552, 0.712889
3350,   0.8552, 0.705138
3351,   0.8552, 0.698363
3352,   0.8552, 0.706256
3353,   0.8552,  0.70898
3354,   0.8552, 0.701392
3355,   0.8552, 0.722673
3356,   0.8552, 0.714604
3357,   0.8552, 0.710887
3358,   0.8552, 0.716876
3359,   0.8552, 0.716721
3360,   0.8552, 0.717698
3361,   0.8552, 0.718866
3362,   0.8552, 0.727132
3363,   0.8552, 0.722332
3364,   0.8552, 0.707314
3365,   0.8552,  0.71911
3366,   0.8552, 0.715735
3367,   0.8552, 0.708365
3368,   0.8552, 0.710357
3369,   0.8552, 0.717048
3370,   0.8552, 0.719627
3371,   0.8552, 0.705994
3372,   0.8552,  0.70429
3373,   0.8552, 0.705596
3374,   0.8552, 0.704555
3375,   0.8552, 0.709285
3376,   0.8552, 0.716938
3377,   0.8552, 0.717241
3378,   0.8552, 0.704768
3379,   0.8552, 0.719805
3380,   0.8552, 0.723571
3381,   0.8552, 0.718968
3382,   0.8552, 0.711918
3383,   0.8552, 0.708189
3384,   0.8552, 0.706401
3385,   0.8552, 0.703772
3386,   0.8552,  0.70503
3387,   0.8552, 0.700321
3388,   0.8552, 0.710413
3389,   0.8552, 0.709845
3390,   0.8569, 0.707558
3391,   0.8569, 0.697942
3392,   0.8569, 0.709382
3393,   0.8569, 0.698471
3394,   0.8569, 0.706507
3395,   0.8569, 0.708103
3396,   0.8569, 0.718907
3397,   0.8569, 0.708411
3398,   0.8569, 0.709162
3399,   0.8569,  0.72464
3400,   0.8569, 0.722667
3401,   0.8569, 0.722299
3402,   0.8569, 0.728427
3403,   0.8569, 0.704876
3404,   0.8569, 0.718312
3405,   0.8569, 0.709903
3406,   0.8569, 0.710289
3407,   0.8569, 0.708381
3408,   0.8569, 0.721434
3409,   0.8569, 0.707671
3410,   0.8569, 0.707757
3411,   0.8569, 0.715925
3412,   0.8569, 0.710312
3413,   0.8569, 0.721828
3414,   0.8569,  0.72209
3415,   0.8569, 0.706366
3416,   0.8569,  0.72029
3417,   0.8569, 0.707896
3418,   0.8569, 0.721402
3419,   0.8569, 0.709915
3420,   0.8569, 0.707119
3421,   0.8569, 0.718907
3422,   0.8569, 0.719943
3423,   0.8569, 0.722691
3424,   0.8569, 0.707487
3425,   0.8569, 0.721471
3426,   0.8569, 0.717546
3427,   0.8569, 0.717874
3428,   0.8569, 0.718145
3429,   0.8569, 0.711878
3430,   0.8569, 0.713309
3431,   0.8569, 0.716812
3432,   0.8569, 0.708522
3433,   0.8569, 0.706415
3434,   0.8569, 0.718404
3435,   0.8569, 0.715425
3436,   0.8569, 0.711328
3437,   0.8569, 0.712766
3438,   0.8569,  0.71528
3439,   0.8569, 0.720122
3440,   0.8569, 0.708543
3441,   0.8569, 0.697074
3442,   0.8569, 0.705839
3443,   0.8569, 0.710158
3444,   0.8578, 0.705939
3445,   0.8578, 0.718566
3446,   0.8578, 0.721448
3447,   0.8578, 0.707545
3448,   0.8578, 0.705504
3449,   0.8578, 0.714338
3450,   0.8578, 0.715317
3451,   0.8578, 0.716155
3452,   0.8578, 0.717593
3453,   0.8578, 0.714161
3454,   0.8578, 0.721859
3455,   0.8578, 0.718443
3456,   0.8578, 0.717747
3457,   0.8578, 0.715016
3458,   0.8578, 0.714225
3459,   0.8578, 0.703131
3460,   0.8578, 0.711909
3461,   0.8578, 0.713733
3462,   0.8578, 0.713359
3463,   0.8578, 0.714737
3464,   0.8578, 0.729962
3465,   0.8578, 0.724549
3466,   0.8578,  0.71628
3467,   0.8578, 0.721261
3468,   0.8578, 0.711605
3469,   0.8578, 0.720484
3470,   0.8578, 0.715572
3471,   0.8578, 0.715702
3472,   0.8578, 0.713973
3473,   0.8578, 0.703135
3474,   0.8578, 0.719779
3475,   0.8578, 0.715133
3476,   0.8578, 0.708287
3477,   0.8578, 0.714714
3478,   0.8578, 0.708568
3479,   0.8578, 0.700569
3480,   0.8578, 0.717103
3481,   0.8578, 0.717245
3482,   0.8578, 0.711463
3483,   0.8578, 0.714453
3484,   0.8578, 0.710215
3485,   0.8578, 0.717068
3486,   0.8578, 0.715519
3487,   0.8578, 0.719703
3488,   0.8578,  0.70937
3489,   0.8578, 0.708151
3490,   0.8578, 0.699603
3491,   0.8578, 0.718696
3492,   0.8578, 0.721908
3493,   0.8578, 0.711789
3494,   0.8578,  0.69897
3495,   0.8578,  0.70506
3496,   0.8578, 0.726237
3497,   0.8578, 0.720996
3498,   0.8578, 0.720272
3499,   0.8578, 0.724361
3500,   0.8578, 0.717107
3501,   0.8578, 0.722128
3502,   0.8578, 0.721857
3503,   0.8578, 0.715562
3504,   0.8578, 0.716789
3505,   0.8578, 0.712743
3506,   0.8578,  0.71818
3507,   0.8578, 0.717376
3508,   0.8578, 0.716616
3509,   0.8578, 0.699051
3510,   0.8578,  0.70436
3511,   0.8578, 0.700838
3512,   0.8578, 0.713766
3513,   0.8578,  0.70963
3514,   0.8578, 0.716226
3515,   0.8578, 0.712596
3516,   0.8578, 0.707919
3517,   0.8578, 0.705225
3518,   0.8578, 0.706963
3519,   0.8578, 0.701359
3520,   0.8578, 0.711117
3521,   0.8578, 0.715818
3522,   0.8578, 0.709798
3523,   0.8578,   0.7145
3524,   0.8578, 0.700132
3525,   0.8578, 0.713495
3526,   0.8578, 0.721342
3527,   0.8578, 0.702288
3528,   0.8578, 0.709843
3529,   0.8578, 0.723917
3530,   0.8578, 0.709678
3531,   0.8578, 0.722332
3532,   0.8578, 0.724079
3533,   0.8578, 0.722234
3534,   0.8578,   0.7134
3535,   0.8578, 0.717723
3536,   0.8578, 0.711411
3537,   0.8578,  0.71549
3538,   0.8578, 0.708135
3539,   0.8578, 0.703968
3540,   0.8578, 0.707605
3541,   0.8578, 0.720591
3542,   0.8578, 0.712795
3543,   0.8578, 0.702101
3544,   0.8578,  0.71269
3545,   0.8578, 0.717588
3546,   0.8578, 0.725227
3547,   0.8578, 0.714247
3548,   0.8578, 0.718546
3549,   0.8578, 0.716817
3550,   0.8586,  0.71918
3551,   0.8586, 0.716109
3552,   0.8586, 0.711808
3553,   0.8586, 0.714986
3554,   0.8586, 0.732899
3555,   0.8586, 0.731598
3556,   0.8586, 0.720827
3557,   0.8586, 0.710843
3558,   0.8586, 0.715442
3559,   0.8586,  0.71633
3560,   0.8586, 0.717532
3561,   0.8586, 0.719478
3562,   0.8586, 0.707719
3563,   0.8586,  0.70857
3564,   0.8586, 0.712615
3565,   0.8586, 0.713307
3566,   0.8586, 0.704396
3567,   0.8586, 0.705484
3568,   0.8586, 0.724487
3569,   0.8586, 0.720468
3570,   0.8586, 0.730842
3571,   0.8586, 0.722469
3572,   0.8586, 0.715205
3573,   0.8586, 0.723548
3574,   0.8586, 0.728239
3575,   0.8586, 0.724347
3576,   0.8586, 0.719485
3577,   0.8586, 0.722965
3578,   0.8586, 0.716214
3579,   0.8586, 0.719287
3580,   0.8586,  0.71886
3581,   0.8586, 0.703542
3582,   0.8586, 0.705233
3583,   0.8586, 0.720658
3584,   0.8586,  0.71942
3585,   0.8586, 0.719481
3586,   0.8586, 0.724924
3587,   0.8586, 0.725716
3588,   0.8586,  0.72163
3589,   0.8586, 0.720638
3590,   0.8586, 0.719633
3591,   0.8586,  0.70301
3592,   0.8586, 0.710042
3593,   0.8586, 0.715819
3594,   0.8586, 0.710685
3595,   0.8586,  0.70891
3596,   0.8586, 0.712173
3597,   0.8586, 0.702341
3598,   0.8586,   0.7078
3599,   0.8586, 0.710208
3600,   0.8586, 0.701945
3601,   0.8586, 0.704696
3602,   0.8586, 0.710821
3603,   0.8586, 0.708696
3604,   0.8586, 0.708762
3605,   0.8586, 0.717704
3606,   0.8586, 0.712856
3607,   0.8586, 0.716255
3608,   0.8586, 0.717512
3609,   0.8586, 0.713919
3610,   0.8586, 0.705884
3611,   0.8586, 0.704855
3612,   0.8586, 0.726285
3613,   0.8586, 0.715868
3614,   0.8586, 0.720859
3615,   0.8586,  0.71791
3616,   0.8586, 0.720316
3617,   0.8586, 0.710779
3618,   0.8586, 0.706937
3619,   0.8586, 0.713327
3620,   0.8586, 0.718159
3621,   0.8586, 0.718253
3622,   0.8586, 0.710005
3623,   0.8586,  0.71376
3624,   0.8586, 0.718225
3625,   0.8586, 0.716078
3626,   0.8586, 0.714558
3627,   0.8586, 0.712175
3628,   0.8586, 0.699567
3629,   0.8586, 0.713485
3630,   0.8586, 0.722785
3631,   0.8586, 0.721267
3632,   0.8586, 0.715847
3633,   0.8586, 0.714122
3634,   0.8586, 0.713601
3635,   0.8586, 0.713345
3636,   0.8586, 0.712012
3637,   0.8586, 0.721074
3638,   0.8586, 0.701351
3639,   0.8586, 0.716628
3640,   0.8586, 0.730641
3641,   0.8586,  0.71993
3642,   0.8586, 0.708107
3643,   0.8586, 0.714124
3644,   0.8588, 0.712555
3645,   0.8588, 0.705935
3646,   0.8588, 0.714686
3647,   0.8588, 0.710664
3648,   0.8588, 0.711011
3649,   0.8588, 0.723155
3650,   0.8588,  0.70751
3651,   0.8588, 0.705961
3652,   0.8588, 0.711728
3653,   0.8588, 0.712175
3654,   0.8588, 0.706535
3655,   0.8588, 0.711854
3656,   0.8588, 0.723572
3657,   0.8588, 0.727387
3658,   0.8588, 0.722995
3659,   0.8588,  0.71419
3660,   0.8588,  0.71635
3661,   0.8588, 0.719437
3662,   0.8588, 0.705369
3663,   0.8588, 0.709538
3664,   0.8588, 0.721115
3665,   0.8588, 0.719374
3666,   0.8588,  0.71811
3667,   0.8588, 0.721938
3668,   0.8588, 0.720146
3669,   0.8588,  0.70942
3670,   0.8588, 0.711588
3671,   0.8588,  0.71502
3672,   0.8588, 0.720695
3673,   0.8588, 0.722844
3674,   0.8588, 0.721772
3675,   0.8588,  0.72797
3676,   0.8588, 0.721349
3677,   0.8588, 0.711321
3678,   0.8588, 0.711461
3679,   0.8588, 0.715474
3680,   0.8588, 0.709122
3681,   0.8588, 0.713566
3682,   0.8588,  0.70858
3683,   0.8588, 0.719553
3684,   0.8588, 0.718712
3685,   0.8588, 0.707918
3686,   0.8588, 0.697543
3687,   0.8588, 0.704785
3688,   0.8588, 0.701023
3689,   0.8588, 0.709197
3690,   0.8588, 0.714286
3691,   0.8588, 0.709354
3692,   0.8588, 0.717165
3693,   0.8588, 0.711837
3694,   0.8588, 0.720356
3695,   0.8588, 0.716887
3696,   0.8588, 0.713382
3697,   0.8588, 0.711006
3698,   0.8588, 0.722958
3699,   0.8588, 0.721209
3700,   0.8588, 0.724386
3701,   0.8588, 0.719039
3702,   0.8577, 0.717561
3703,   0.8577, 0.719111
3704,   0.8577, 0.709342
3705,   0.8577,  0.71951
3706,   0.8589, 0.717297
3707,   0.8589, 0.724618
3708,   0.8589, 0.711985
3709,   0.8589, 0.712991
3710,   0.8589, 0.713085
3711,   0.8589, 0.717234
3712,   0.8589, 0.721465
3713,   0.8589, 0.707671
3714,   0.8589, 0.719308
3715,   0.8589, 0.711882
3716,   0.8589, 0.722784
3717,   0.8589, 0.727698
3718,   0.8589, 0.728477
3719,   0.8589, 0.723537
3720,   0.8589,  0.71532
3721,   0.8589, 0.712973
3722,   0.8589, 0.720516
3723,   0.8589,  0.71703
3724,   0.8589, 0.713562
3725,   0.8589, 0.718291
3726,   0.8589,  0.71128
3727,   0.8589, 0.720945
3728,   0.8589, 0.713165
3729,   0.8589, 0.714284
3730,   0.8589, 0.724495
3731,   0.8589, 0.697626
3732,   0.8589, 0.712908
3733,   0.8589,   0.7237
3734,   0.8589, 0.709297
3735,   0.8589, 0.714604
3736,   0.8589, 0.706193
3737,   0.8589, 0.712296
3738,   0.8589,  0.71262
3739,   0.8589, 0.708009
3740,   0.8589, 0.718162
3741,   0.8593, 0.721911
3742,   0.8593, 0.715976
3743,   0.8593, 0.715497
3744,   0.8593, 0.727948
3745,   0.8593, 0.716064
3746,   0.8593, 0.726241
3747,   0.8593, 0.720669
3748,   0.8593, 0.719163
3749,   0.8593, 0.720389
3750,   0.8593, 0.715497
3751,   0.8593, 0.722159
3752,   0.8593, 0.710415
3753,   0.8593, 0.722421
3754,   0.8593, 0.706128
3755,   0.8593, 0.705857
3756,   0.8593, 0.712066
3757,   0.8593, 0.714878
3758,   0.8593, 0.714732
3759,   0.8593, 0.709277
3760,   0.8593, 0.701218
3761,   0.8593, 0.717041
3762,   0.8593, 0.719362
3763,   0.8593, 0.725821
3764,   0.8593,  0.72384
3765,   0.8593, 0.718767
3766,   0.8593, 0.730679
3767,   0.8593, 0.712569
3768,   0.8593, 0.712915
3769,   0.8593, 0.713662
3770,   0.8593, 0.716933
3771,   0.8593, 0.714725
3772,   0.8593, 0.716069
3773,   0.8593, 0.716941
3774,   0.8593, 0.717352
3775,   0.8593, 0.716469
3776,   0.8593, 0.715984
3777,   0.8593, 0.719127
3778,   0.8593, 0.717668
3779,   0.8593,  0.71923
3780,   0.8593, 0.714698
3781,   0.8593, 0.708674
3782,   0.8593, 0.713243
3783,   0.8593, 0.717347
3784,   0.8593, 0.722359
3785,   0.8593,  0.71531
3786,   0.8606, 0.709074
3787,   0.8606, 0.705335
3788,   0.8606, 0.714575
3789,   0.8606,  0.71487
3790,   0.8606, 0.719003
3791,   0.8606, 0.719377
3792,   0.8606, 0.715051
3793,   0.8606, 0.702126
3794,   0.8606, 0.708158
3795,   0.8606, 0.714708
3796,   0.8606, 0.718737
3797,   0.8606, 0.720002
3798,   0.8606, 0.716067
3799,   0.8606, 0.721676
3800,   0.8606,  0.71508
3801,   0.8606, 0.715675
3802,   0.8606, 0.719313
3803,   0.8606, 0.710667
3804,   0.8606, 0.705526
3805,   0.8606, 0.711949
3806,   0.8606, 0.713365
3807,   0.8606,  0.71873
3808,   0.8606, 0.715113
3809,   0.8606, 0.728774
3810,   0.8606, 0.723715
3811,   0.8606, 0.719163
3812,   0.8606, 0.713667
3813,   0.8606, 0.724904
3814,   0.8606, 0.722971
3815,   0.8606, 0.720429
3816,   0.8606, 0.711064
3817,   0.8606, 0.708297
3818,   0.8606, 0.717798
3819,   0.8606, 0.719253
3820,   0.8606, 0.714051
3821,   0.8606,  0.71488
3822,   0.8606, 0.713519
3823,   0.8606, 0.723303
3824,   0.8607,  0.71978
3825,   0.8607, 0.718836
3826,   0.8607, 0.722542
3827,   0.8607, 0.707846
3828,   0.8607, 0.709844
3829,   0.8607, 0.718966
3830,    0.861, 0.723653
3831,    0.861, 0.715196
3832,    0.861, 0.716947
3833,    0.861, 0.704799
3834,    0.861, 0.707344
3835,    0.861, 0.720342
3836,    0.861, 0.717331
3837,    0.861,   0.7237
3838,    0.861, 0.722809
3839,    0.861, 0.719594
3840,    0.861, 0.710253
3841,    0.861, 0.721714
3842,    0.861, 0.734499
3843,    0.861, 0.715666
3844,    0.861, 0.715368
3845,    0.861, 0.717965
3846,    0.861, 0.723778
3847,    0.861, 0.720607
3848,    0.861, 0.717347
3849,    0.861, 0.720763
3850,    0.861, 0.719539
3851,    0.861, 0.711068
3852,    0.861, 0.714261
3853,    0.861, 0.720993
3854,    0.861, 0.728392
3855,    0.861, 0.717667
3856,    0.861, 0.727853
3857,    0.861, 0.713118
3858,    0.861, 0.717329
3859,    0.861, 0.720052
3860,    0.861,  0.71279
3861,    0.861, 0.708394
3862,    0.861, 0.716819
3863,    0.861,  0.71823
3864,    0.861,   0.7279
3865,    0.861, 0.718661
3866,    0.861, 0.721114
3867,    0.861,  0.71124
3868,    0.861, 0.704809
3869,    0.861, 0.710015
3870,    0.861, 0.713565
3871,    0.861,  0.72059
3872,    0.861, 0.717375
3873,    0.861, 0.718555
3874,    0.861, 0.705862
3875,    0.861, 0.720208
3876,    0.861, 0.713655
3877,    0.861, 0.718445
3878,    0.861, 0.715215
3879,    0.861, 0.725258
3880,    0.861, 0.715468
3881,    0.861,  0.72767
3882,    0.861, 0.719482
3883,    0.861, 0.715312
3884,    0.861, 0.722193
3885,    0.861, 0.726372
3886,    0.861, 0.725253
3887,    0.861, 0.715877
3888,    0.861, 0.722278
3889,    0.861, 0.725118
3890,    0.861, 0.712583
3891,    0.861, 0.725857
3892,    0.861, 0.715451
3893,    0.861, 0.719446
3894,    0.861, 0.722349
3895,    0.861, 0.732308
3896,    0.861, 0.717437
3897,    0.861, 0.717716
3898,    0.861, 0.700334
3899,    0.861, 0.711182
3900,    0.861, 0.729622
3901,    0.861, 0.729795
3902,    0.861, 0.712906
3903,    0.861, 0.722983
3904,    0.861, 0.720592
3905,    0.861, 0.712355
3906,    0.861, 0.721984
3907,    0.861, 0.718759
3908,    0.861,  0.70974
3909,    0.861, 0.727439
3910,    0.861, 0.713289
3911,    0.861, 0.718715
3912,    0.861,  0.71923
3913,    0.861, 0.719746
3914,    0.861, 0.714006
3915,    0.861, 0.720044
3916,    0.861, 0.711423
3917,    0.861, 0.727116
3918,    0.861, 0.715183
3919,    0.861, 0.708743
3920,    0.861, 0.706545
3921,    0.861, 0.720686
3922,    0.861, 0.714102
3923,    0.861, 0.717362
3924,    0.861, 0.732854
3925,    0.861, 0.725062
3926,    0.861,  0.71574
3927,    0.861, 0.713744
3928,    0.861, 0.715185
3929,    0.861, 0.711701
3930,    0.861,  0.72221
3931,    0.861, 0.715264
3932,    0.861, 0.722409
3933,    0.861, 0.722687
3934,    0.861, 0.729244
3935,    0.861, 0.724854
3936,    0.861, 0.725018
3937,    0.861,  0.72247
3938,    0.861, 0.727679
3939,    0.861, 0.721157
3940,    0.861, 0.722139
3941,    0.861, 0.712541
3942,    0.861, 0.708051
3943,    0.861, 0.720945
3944,    0.861, 0.708312
3945,    0.861, 0.717626
3946,    0.861, 0.725271
3947,    0.861, 0.713808
3948,    0.861, 0.718077
3949,    0.861, 0.704433
3950,    0.861, 0.707752
3951,    0.861, 0.725868
3952,    0.861, 0.722442
3953,    0.861, 0.728047
3954,    0.861, 0.719493
3955,    0.861, 0.714834
3956,    0.861, 0.719429
3957,    0.861, 0.713563
3958,    0.861, 0.723136
3959,   0.8595, 0.729991
3960,   0.8595, 0.725077
3961,   0.8595, 0.715791
3962,   0.8595, 0.712461
3963,   0.8595, 0.723017
3964,   0.8595, 0.712583
3965,   0.8595, 0.724935
3966,   0.8595, 0.717755
3967,   0.8595, 0.716353
3968,   0.8595, 0.717071
3969,   0.8595, 0.719412
3970,   0.8595,   0.7199
3971,   0.8595, 0.727878
3972,   0.8595,  0.71778
3973,   0.8595, 0.733028
3974,   0.8595, 0.720538
3975,   0.8595, 0.712038
3976,   0.8595, 0.721525
3977,   0.8595, 0.724114
3978,   0.8595, 0.726509
3979,   0.8595, 0.709967
3980,   0.8595, 0.721908
3981,   0.8595, 0.717023
3982,   0.8595, 0.713372
3983,   0.8595, 0.712738
3984,   0.8595, 0.722616
3985,   0.8595, 0.714344
3986,   0.8595, 0.713851
3987,   0.8595, 0.723807
3988,   0.8595, 0.721895
3989,   0.8595, 0.717143
3990,   0.8595, 0.724418
3991,   0.8595, 0.722168
3992,   0.8595,  0.71543
3993,   0.8595, 0.719151
3994,   0.8595, 0.730898
3995,   0.8595, 0.727525
3996,   0.8595,  0.70859
3997,   0.8595, 0.704099
3998,   0.8595, 0.716527
3999,   0.8595, 0.723967
4000,   0.8595, 0.725734
