gen, ranking_scalar1_onepoint_best, ranking_scalar1_onepoint_ave
2811,   0.7518, 0.654911
2812,   0.7518, 0.652793
2813,   0.7518, 0.648714
2814,   0.7518, 0.648792
2815,   0.7518, 0.649232
2816,   0.7518, 0.645392
2817,   0.7518, 0.648702
2818,   0.7518, 0.654406
2819,   0.7518, 0.648986
2820,   0.7518,  0.64958
2821,   0.7518, 0.646959
2822,   0.7518, 0.654963
2823,   0.7436, 0.659607
2824,   0.7436, 0.654448
2825,   0.7436, 0.646565
2826,   0.7436, 0.649784
2827,   0.7436, 0.648394
2828,   0.7436, 0.644605
2829,   0.7436, 0.653695
2830,   0.7436, 0.659262
2831,   0.7436, 0.655227
2832,   0.7436, 0.646965
2833,   0.7436, 0.645394
2834,   0.7436, 0.644085
2835,   0.7436, 0.644334
2836,   0.7436, 0.642283
2837,   0.7436, 0.652641
2838,   0.7436, 0.649298
2839,   0.7436, 0.643408
2840,   0.7436, 0.646735
2841,   0.7436, 0.645187
2842,   0.7436, 0.648216
2843,   0.7461, 0.650407
2844,   0.7461, 0.652092
2845,   0.7461, 0.646463
2846,   0.7461,  0.64144
2847,   0.7461, 0.649725
2848,   0.7461, 0.648162
2849,   0.7461, 0.645688
2850,   0.7461, 0.647916
2851,   0.7461, 0.645073
2852,   0.7461, 0.638335
2853,   0.7461, 0.639549
2854,   0.7461, 0.642123
2855,   0.7461, 0.644928
2856,   0.7461,  0.64438
2857,   0.7461, 0.645301
2858,   0.7477, 0.638818
2859,   0.7477, 0.640424
2860,   0.7477, 0.642629
2861,   0.7477, 0.641412
2862,   0.7477, 0.646378
2863,   0.7477,  0.65204
2864,   0.7477,  0.65609
2865,   0.7477, 0.642032
2866,   0.7477, 0.643897
2867,   0.7477, 0.643237
2868,   0.7477, 0.645212
2869,   0.7477, 0.645802
2870,   0.7477, 0.644735
2871,   0.7477, 0.648091
2872,   0.7477, 0.647267
2873,   0.7477, 0.640829
2874,   0.7477, 0.640807
2875,   0.7477,  0.64193
2876,   0.7477, 0.647895
2877,   0.7477, 0.653784
2878,   0.7477, 0.653118
2879,   0.7477, 0.651807
2880,   0.7477, 0.644554
2881,   0.7477, 0.643403
2882,   0.7477,  0.64866
2883,   0.7477, 0.644333
2884,   0.7477, 0.643808
2885,   0.7477, 0.643816
2886,   0.7477, 0.643982
2887,   0.7477, 0.645885
2888,   0.7477, 0.639692
2889,   0.7477, 0.645492
2890,   0.7477, 0.643647
2891,   0.7477, 0.644488
2892,   0.7477,  0.64891
2893,   0.7477, 0.648971
2894,   0.7477, 0.639614
2895,   0.7477, 0.641782
2896,   0.7477, 0.639016
2897,   0.7477, 0.642406
2898,   0.7477, 0.647847
2899,   0.7477, 0.641892
2900,   0.7477, 0.638813
2901,   0.7477, 0.640829
2902,   0.7477, 0.637194
2903,   0.7477, 0.640978
2904,   0.7477, 0.649501
2905,   0.7477, 0.647434
2906,   0.7477, 0.645239
2907,   0.7477,  0.64705
2908,   0.7477, 0.647812
2909,   0.7477, 0.645653
2910,   0.7477, 0.646577
2911,   0.7477, 0.644811
2912,   0.7477, 0.649705
2913,   0.7477, 0.648995
2914,   0.7477, 0.649341
2915,   0.7477, 0.649223
2916,   0.7477, 0.643858
2917,   0.7477, 0.642732
2918,   0.7477, 0.645214
2919,   0.7477, 0.650463
2920,   0.7477, 0.651371
2921,   0.7477,  0.64996
2922,   0.7477, 0.645321
2923,   0.7477, 0.644232
2924,   0.7477, 0.640576
2925,   0.7477, 0.648186
2926,   0.7477, 0.641815
2927,   0.7477, 0.648102
2928,   0.7477, 0.650389
2929,   0.7477, 0.646959
2930,   0.7477,  0.65593
2931,   0.7477, 0.650279
2932,   0.7477,  0.64758
2933,   0.7477, 0.650093
2934,   0.7477, 0.650514
2935,   0.7477, 0.652298
2936,   0.7477,  0.65033
2937,   0.7477, 0.647787
2938,   0.7477, 0.640052
2939,   0.7481, 0.637776
2940,   0.7481, 0.641961
2941,   0.7481, 0.651727
2942,   0.7481, 0.647699
2943,   0.7481,  0.64904
2944,   0.7481, 0.650473
2945,   0.7481, 0.648729
2946,   0.7481, 0.643336
2947,   0.7481, 0.643582
2948,   0.7481, 0.644113
2949,   0.7481, 0.644271
2950,   0.7481, 0.642139
2951,   0.7481, 0.642235
2952,   0.7448, 0.646594
2953,   0.7448, 0.646016
2954,   0.7444, 0.651845
2955,   0.7444,  0.64982
2956,   0.7444,  0.64542
2957,   0.7444, 0.648828
2958,   0.7444, 0.652613
2959,   0.7444, 0.649118
2960,   0.7444, 0.644966
2961,   0.7444, 0.653256
2962,   0.7444, 0.655216
2963,   0.7444, 0.650079
2964,   0.7444, 0.647429
2965,   0.7444, 0.650761
2966,   0.7444,  0.63786
2967,   0.7444, 0.644953
2968,   0.7444, 0.648252
2969,   0.7444, 0.639557
2970,   0.7444,  0.63888
2971,   0.7444, 0.637169
2972,   0.7453, 0.645132
2973,   0.7453, 0.642209
2974,   0.7453, 0.643135
2975,   0.7453, 0.638192
2976,   0.7453, 0.640174
2977,   0.7453, 0.642319
2978,   0.7453, 0.649091
2979,   0.7453, 0.649501
2980,   0.7453, 0.649825
2981,   0.7453, 0.651218
2982,   0.7453, 0.648219
2983,   0.7453, 0.646466
2984,   0.7453, 0.643212
2985,   0.7453, 0.653383
2986,   0.7453, 0.643344
2987,   0.7453, 0.644448
2988,   0.7453, 0.645546
2989,   0.7453, 0.648934
2990,   0.7453,  0.65317
2991,   0.7453, 0.653077
2992,   0.7453, 0.647535
2993,   0.7453, 0.645837
2994,   0.7453, 0.642404
2995,   0.7453, 0.644542
2996,   0.7453, 0.644867
2997,   0.7453, 0.653385
2998,   0.7453, 0.660037
2999,   0.7453, 0.655081
3000,   0.7453, 0.647884
3001,   0.7453, 0.643806
3002,   0.7453, 0.647392
3003,   0.7399, 0.648947
3004,   0.7399, 0.645403
3005,   0.7399, 0.644307
3006,   0.7399, 0.640695
3007,   0.7399, 0.646187
3008,   0.7399, 0.656941
3009,   0.7399, 0.647107
3010,   0.7399,  0.64449
3011,   0.7399, 0.649357
3012,   0.7399, 0.643118
3013,   0.7399, 0.640873
3014,   0.7399, 0.634592
3015,   0.7399, 0.644107
3016,   0.7399, 0.643343
3017,   0.7399,  0.64858
3018,   0.7399, 0.646583
3019,   0.7399,  0.64478
3020,   0.7399, 0.644369
3021,   0.7399, 0.641251
3022,   0.7399, 0.640348
3023,   0.7399, 0.637996
3024,   0.7399, 0.648733
3025,   0.7399, 0.649143
3026,   0.7399, 0.650058
3027,   0.7399, 0.646421
3028,   0.7399, 0.646953
3029,   0.7399, 0.646007
3030,   0.7399,  0.64487
3031,   0.7399, 0.645546
3032,   0.7399, 0.648039
3033,   0.7399, 0.650217
3034,   0.7399,  0.65192
3035,   0.7399, 0.651804
3036,   0.7399, 0.649983
3037,   0.7399, 0.641894
3038,   0.7399, 0.653449
3039,   0.7399, 0.648699
3040,   0.7399, 0.649351
3041,   0.7399, 0.649776
3042,   0.7399,  0.64459
3043,   0.7399, 0.637776
3044,   0.7399, 0.645326
3045,   0.7469, 0.647422
3046,   0.7469, 0.645943
3047,   0.7469, 0.644715
3048,   0.7469,  0.64315
3049,   0.7469, 0.644466
3050,   0.7469, 0.641168
3051,   0.7469, 0.643728
3052,   0.7469, 0.642974
3053,   0.7469, 0.646826
3054,   0.7469, 0.647112
3055,   0.7469, 0.646411
3056,   0.7469, 0.634738
3057,   0.7469, 0.653331
3058,   0.7469, 0.645926
3059,   0.7469, 0.646163
3060,   0.7469, 0.643956
3061,   0.7469, 0.643546
3062,   0.7469, 0.645953
3063,   0.7469,  0.64977
3064,   0.7469, 0.647115
3065,   0.7469, 0.645587
3066,   0.7469, 0.643826
3067,   0.7469, 0.639464
3068,   0.7469, 0.645417
3069,   0.7469, 0.647084
3070,   0.7469, 0.647164
3071,   0.7469,   0.6458
3072,   0.7469, 0.639793
3073,   0.7469, 0.643667
3074,   0.7469, 0.638533
3075,   0.7469, 0.640914
3076,   0.7469, 0.642488
3077,   0.7469, 0.644797
3078,   0.7469, 0.650998
3079,   0.7469, 0.645437
3080,   0.7431, 0.639402
3081,   0.7431,  0.64021
3082,   0.7431, 0.643933
3083,   0.7431, 0.637385
3084,   0.7431, 0.638554
3085,   0.7431, 0.646567
3086,   0.7431, 0.640601
3087,   0.7431,  0.64032
3088,   0.7431, 0.645063
3089,   0.7431, 0.650522
3090,   0.7431,  0.64686
3091,   0.7431, 0.643964
3092,   0.7431, 0.644805
3093,   0.7431, 0.641334
3094,   0.7431, 0.641488
3095,   0.7431, 0.649559
3096,   0.7431, 0.639968
3097,   0.7431,  0.64901
3098,   0.7431, 0.654133
3099,   0.7431, 0.641164
3100,   0.7431, 0.647067
3101,   0.7431, 0.645541
3102,   0.7431, 0.646235
3103,   0.7431, 0.646775
3104,   0.7431, 0.648367
3105,   0.7431, 0.639372
3106,    0.744, 0.637909
3107,    0.744, 0.646416
3108,    0.744, 0.644322
3109,    0.744, 0.649277
3110,    0.744, 0.638024
3111,    0.744, 0.634834
3112,    0.744, 0.638608
3113,    0.744, 0.646403
3114,    0.744, 0.640681
3115,    0.744, 0.645708
3116,    0.744, 0.651659
3117,    0.744, 0.648896
3118,    0.744, 0.639798
3119,    0.744, 0.640404
3120,    0.744, 0.638614
3121,    0.744,   0.6367
3122,    0.744, 0.644197
3123,    0.744, 0.647575
3124,    0.744, 0.651118
3125,    0.744, 0.643073
3126,    0.744, 0.639561
3127,    0.744, 0.640734
3128,    0.744, 0.653213
3129,    0.744, 0.646255
3130,    0.744, 0.636799
3131,    0.744, 0.642174
3132,    0.744, 0.652651
3133,    0.744, 0.645133
3134,    0.744, 0.645834
3135,    0.744, 0.645081
3136,    0.744, 0.638989
3137,    0.744, 0.644881
3138,    0.744, 0.650135
3139,    0.744, 0.643638
3140,    0.744, 0.646215
3141,    0.744, 0.638064
3142,    0.744, 0.646159
3143,    0.744, 0.653785
3144,    0.744, 0.654738
3145,    0.744, 0.651119
3146,    0.744, 0.644173
3147,    0.744, 0.637705
3148,    0.744, 0.646082
3149,    0.744, 0.639869
3150,    0.744, 0.648808
3151,    0.744, 0.645126
3152,    0.744, 0.645249
3153,    0.744, 0.647421
3154,    0.744, 0.646786
3155,    0.744, 0.644523
3156,    0.744, 0.643414
3157,   0.7588, 0.647488
3158,   0.7588, 0.650633
3159,   0.7588, 0.651162
3160,   0.7588, 0.650182
3161,   0.7588, 0.646242
3162,   0.7588, 0.645963
3163,   0.7588, 0.645967
3164,   0.7588, 0.648331
3165,   0.7588, 0.655686
3166,   0.7588, 0.656704
3167,   0.7595,  0.65752
3168,   0.7595, 0.652404
3169,   0.7595, 0.650946
3170,   0.7595, 0.647599
3171,   0.7595, 0.644529
3172,   0.7595, 0.646466
3173,   0.7595, 0.644095
3174,   0.7595, 0.652273
3175,   0.7595, 0.650728
3176,   0.7595, 0.654352
3177,   0.7595, 0.651985
3178,   0.7595, 0.647755
3179,   0.7595, 0.649755
3180,   0.7595, 0.650953
3181,   0.7595, 0.648209
3182,   0.7595, 0.646883
3183,   0.7595, 0.646399
3184,   0.7595, 0.643217
3185,   0.7595, 0.645853
3186,   0.7595, 0.645012
3187,   0.7595, 0.641295
3188,   0.7595, 0.646012
3189,   0.7595, 0.645338
3190,   0.7595, 0.649777
3191,   0.7595, 0.656094
3192,   0.7595, 0.653464
3193,   0.7595, 0.639466
3194,   0.7595, 0.645835
3195,   0.7595, 0.646787
3196,   0.7595,  0.64786
3197,   0.7595,  0.64799
3198,   0.7595, 0.647929
3199,   0.7595,  0.64812
3200,   0.7595, 0.652539
3201,   0.7595, 0.653908
3202,   0.7595, 0.646949
3203,   0.7595, 0.650573
3204,   0.7595, 0.649085
3205,   0.7595, 0.647973
3206,   0.7595, 0.650998
3207,   0.7595,  0.65073
3208,   0.7595,  0.65638
3209,   0.7595, 0.647327
3210,   0.7595, 0.648812
3211,   0.7595, 0.654997
3212,   0.7595, 0.661135
3213,   0.7595,  0.64528
3214,   0.7595, 0.654276
3215,   0.7595, 0.653974
3216,   0.7595, 0.647763
3217,   0.7595, 0.646668
3218,   0.7595, 0.650829
3219,   0.7595, 0.651066
3220,   0.7595, 0.649522
3221,   0.7595, 0.644113
3222,   0.7595, 0.638322
3223,   0.7595, 0.638514
3224,   0.7595, 0.636038
3225,   0.7595, 0.643969
3226,   0.7595, 0.652193
3227,   0.7595, 0.653689
3228,   0.7595, 0.656152
3229,   0.7595, 0.653357
3230,   0.7595, 0.648794
3231,   0.7595, 0.644237
3232,   0.7595, 0.638577
3233,   0.7595, 0.637906
3234,   0.7587, 0.644818
3235,   0.7587, 0.642197
3236,   0.7587, 0.643029
3237,   0.7587, 0.650247
3238,   0.7587, 0.647423
3239,   0.7587, 0.650051
3240,   0.7587, 0.648475
3241,   0.7587, 0.649243
3242,   0.7587, 0.643469
3243,   0.7587, 0.644572
3244,   0.7587,  0.65244
3245,   0.7587, 0.649525
3246,   0.7587,  0.64955
3247,   0.7587, 0.647818
3248,   0.7587, 0.643628
3249,   0.7587, 0.650748
3250,   0.7587, 0.647551
3251,   0.7587, 0.647718
3252,   0.7587,  0.65112
3253,   0.7587, 0.647006
3254,   0.7587, 0.644801
3255,   0.7587, 0.643002
3256,   0.7587, 0.647325
3257,   0.7651,   0.6458
3258,   0.7651,  0.64305
3259,   0.7651,  0.64801
3260,   0.7651, 0.649305
3261,   0.7651, 0.647825
3262,   0.7651, 0.648779
3263,   0.7651, 0.644374
3264,   0.7651, 0.645505
3265,   0.7651, 0.648632
3266,   0.7651, 0.645689
3267,   0.7651, 0.646627
3268,   0.7651, 0.647519
3269,   0.7651, 0.646622
3270,   0.7651, 0.641536
3271,   0.7651, 0.639919
3272,   0.7651, 0.645211
3273,   0.7651, 0.640714
3274,   0.7651, 0.640949
3275,   0.7651, 0.642522
3276,   0.7651, 0.642164
3277,   0.7651, 0.649625
3278,   0.7651, 0.656161
3279,   0.7651, 0.657982
3280,   0.7651, 0.649801
3281,   0.7651, 0.648141
3282,   0.7651, 0.639645
3283,   0.7651, 0.648761
3284,   0.7651, 0.641862
3285,   0.7651, 0.642323
3286,   0.7651, 0.644986
3287,   0.7651, 0.652116
3288,   0.7651, 0.651896
3289,   0.7651, 0.651416
3290,   0.7651, 0.651586
3291,   0.7651, 0.647639
3292,   0.7651, 0.655299
3293,   0.7651, 0.652797
3294,   0.7651, 0.651279
3295,   0.7651, 0.645325
3296,   0.7651, 0.642719
3297,   0.7651, 0.646391
3298,   0.7651, 0.644252
3299,   0.7709, 0.643165
3300,   0.7709, 0.649255
3301,   0.7709, 0.648694
3302,   0.7709, 0.650157
3303,   0.7709, 0.654001
3304,   0.7709, 0.653998
3305,   0.7709, 0.649149
3306,   0.7709, 0.647608
3307,   0.7709, 0.651856
3308,   0.7709, 0.650407
3309,   0.7709, 0.641849
3310,   0.7709, 0.644795
3311,   0.7709, 0.647764
3312,   0.7709, 0.644931
3313,   0.7709, 0.643136
3314,   0.7709, 0.641834
3315,   0.7709, 0.655823
3316,   0.7709, 0.645632
3317,   0.7709,   0.6498
3318,   0.7709, 0.648532
3319,   0.7709, 0.646261
3320,   0.7709, 0.646687
3321,   0.7709, 0.647356
3322,   0.7709, 0.652733
3323,   0.7709, 0.655806
3324,   0.7709, 0.650811
3325,   0.7709, 0.644235
3326,   0.7709, 0.647582
3327,   0.7709,  0.64549
3328,   0.7709, 0.645859
3329,   0.7709, 0.652365
3330,   0.7709, 0.656708
3331,   0.7709, 0.655362
3332,   0.7709, 0.646776
3333,   0.7709, 0.648573
3334,   0.7709, 0.650992
3335,   0.7709, 0.651873
3336,   0.7709, 0.654332
3337,   0.7709, 0.651275
3338,   0.7709, 0.647218
3339,   0.7709, 0.654427
3340,   0.7705, 0.648172
3341,   0.7705, 0.645023
3342,   0.7705, 0.649908
3343,   0.7705, 0.654045
3344,   0.7705, 0.646202
3345,   0.7705, 0.642557
3346,   0.7705, 0.646664
3347,   0.7705, 0.653288
3348,   0.7705,   0.6541
3349,   0.7705, 0.653739
3350,   0.7705, 0.650157
3351,   0.7705, 0.644701
3352,   0.7705, 0.647381
3353,   0.7705, 0.640871
3354,   0.7705, 0.644319
3355,   0.7705,  0.65808
3356,   0.7705, 0.647647
3357,   0.7705, 0.654528
3358,   0.7705, 0.651464
3359,   0.7705, 0.648882
3360,   0.7705, 0.654137
3361,   0.7705, 0.644553
3362,   0.7705,  0.64923
3363,   0.7705, 0.647967
3364,   0.7705, 0.645302
3365,   0.7705, 0.654984
3366,   0.7705, 0.660878
3367,   0.7705,  0.65351
3368,   0.7705, 0.645173
3369,   0.7705, 0.656334
3370,   0.7734, 0.657102
3371,   0.7734, 0.652647
3372,   0.7734, 0.647778
3373,   0.7734, 0.655725
3374,   0.7734,  0.65445
3375,   0.7734, 0.651787
3376,   0.7734,  0.65887
3377,   0.7734, 0.664828
3378,   0.7734, 0.658826
3379,   0.7734,  0.65692
3380,   0.7734, 0.650382
3381,   0.7734, 0.652974
3382,   0.7734, 0.647574
3383,   0.7734, 0.647089
3384,   0.7734, 0.647438
3385,   0.7734,  0.65249
3386,   0.7734, 0.655617
3387,   0.7734, 0.649855
3388,   0.7734, 0.655896
3389,   0.7734,  0.64708
3390,   0.7734, 0.645505
3391,   0.7734, 0.648617
3392,   0.7734, 0.650608
3393,   0.7734, 0.643826
3394,   0.7734, 0.653262
3395,   0.7734, 0.648233
3396,   0.7734,  0.65206
3397,   0.7734, 0.647565
3398,   0.7734, 0.646757
3399,   0.7734, 0.650571
3400,   0.7734, 0.655746
3401,   0.7709, 0.657616
3402,   0.7709, 0.657107
3403,   0.7709, 0.647521
3404,   0.7709, 0.653911
3405,   0.7709, 0.651526
3406,   0.7709, 0.655281
3407,   0.7709, 0.652444
3408,   0.7709, 0.650757
3409,   0.7709, 0.646199
3410,   0.7709, 0.652469
3411,   0.7709, 0.649071
3412,   0.7709, 0.648149
3413,   0.7709, 0.652948
3414,   0.7709, 0.656659
3415,   0.7709, 0.655771
3416,   0.7709, 0.654155
3417,   0.7709, 0.650142
3418,   0.7774,  0.64555
3419,   0.7774, 0.643232
3420,   0.7774,  0.64494
3421,   0.7774,  0.65342
3422,   0.7798, 0.654137
3423,   0.7798, 0.653036
3424,   0.7798, 0.656591
3425,   0.7798, 0.653638
3426,   0.7798, 0.654684
3427,   0.7798, 0.647677
3428,   0.7798, 0.654319
3429,   0.7798,  0.65643
3430,   0.7798,  0.65721
3431,   0.7798, 0.652815
3432,   0.7798,  0.65424
3433,   0.7798,  0.65118
3434,   0.7798, 0.655483
3435,   0.7798, 0.648653
3436,   0.7798, 0.649727
3437,   0.7798, 0.650445
3438,   0.7798,  0.65044
3439,   0.7798, 0.658246
3440,   0.7798, 0.654273
3441,   0.7798, 0.646248
3442,   0.7798, 0.651044
3443,   0.7798, 0.649076
3444,   0.7798, 0.648398
3445,   0.7798, 0.658984
3446,   0.7798, 0.659888
3447,   0.7798, 0.650084
3448,   0.7798, 0.654967
3449,   0.7798,  0.65192
3450,   0.7798, 0.649912
3451,   0.7798, 0.645884
3452,   0.7798, 0.654646
3453,   0.7798, 0.643721
3454,   0.7798, 0.645498
3455,   0.7798, 0.652367
3456,   0.7798, 0.653867
3457,   0.7798, 0.647399
3458,   0.7798, 0.653245
3459,   0.7798, 0.654807
3460,   0.7798, 0.653135
3461,   0.7798, 0.654458
3462,   0.7798, 0.653905
3463,   0.7798, 0.655464
3464,   0.7798, 0.662755
3465,   0.7798, 0.655166
3466,   0.7798,  0.65186
3467,   0.7798, 0.654209
3468,   0.7798, 0.660312
3469,   0.7798, 0.658977
3470,   0.7798, 0.657508
3471,   0.7798, 0.661902
3472,   0.7798,  0.65441
3473,   0.7798, 0.656855
3474,   0.7798, 0.657359
3475,   0.7798, 0.657911
3476,   0.7798, 0.654616
3477,   0.7798, 0.658084
3478,   0.7798, 0.652409
3479,   0.7798, 0.652082
3480,   0.7798, 0.659911
3481,   0.7798, 0.656643
3482,   0.7798, 0.651137
3483,   0.7798, 0.655876
3484,   0.7798, 0.650097
3485,   0.7798, 0.648897
3486,   0.7798, 0.646893
3487,   0.7798, 0.659328
3488,   0.7798,  0.64588
3489,   0.7798, 0.647959
3490,   0.7798, 0.650945
3491,   0.7798, 0.662953
3492,   0.7798, 0.658378
3493,   0.7798, 0.645666
3494,   0.7798, 0.644058
3495,   0.7798, 0.654399
3496,   0.7798, 0.657943
3497,   0.7798, 0.652067
3498,   0.7798, 0.657946
3499,   0.7798, 0.653982
3500,   0.7798, 0.648999
3501,   0.7798, 0.655563
3502,   0.7798, 0.657077
3503,   0.7798,  0.65604
3504,   0.7798, 0.658326
3505,   0.7798, 0.658505
3506,   0.7798, 0.652313
3507,   0.7798, 0.652073
3508,   0.7798, 0.652226
3509,   0.7798, 0.639939
3510,   0.7798, 0.648679
3511,   0.7798, 0.650545
3512,   0.7798, 0.655874
3513,   0.7798, 0.656982
3514,   0.7798, 0.659668
3515,   0.7798, 0.660156
3516,   0.7798, 0.649683
3517,   0.7798, 0.641213
3518,   0.7798, 0.651646
3519,   0.7798, 0.653914
3520,   0.7798, 0.659536
3521,   0.7798, 0.657129
3522,   0.7798, 0.653826
3523,   0.7798, 0.665091
3524,   0.7798, 0.657131
3525,   0.7798,   0.6559
3526,   0.7798, 0.663458
3527,   0.7798, 0.652195
3528,   0.7798, 0.654796
3529,   0.7798, 0.648408
3530,   0.7798, 0.647949
3531,   0.7798, 0.650913
3532,   0.7798, 0.659708
3533,   0.7798, 0.654734
3534,   0.7798, 0.649361
3535,   0.7798, 0.658776
3536,   0.7798, 0.650296
3537,   0.7798, 0.649028
3538,   0.7798, 0.648431
3539,   0.7798, 0.646211
3540,   0.7798, 0.651582
3541,   0.7798, 0.654432
3542,   0.7798, 0.651164
3543,   0.7798, 0.646697
3544,   0.7798, 0.650261
3545,   0.7798, 0.654737
3546,   0.7798, 0.656793
3547,   0.7798, 0.651397
3548,   0.7798, 0.653983
3549,   0.7798, 0.651807
3550,   0.7798, 0.653879
3551,   0.7798, 0.651011
3552,   0.7798, 0.645691
3553,   0.7798, 0.651734
3554,   0.7798, 0.663371
3555,   0.7798, 0.664371
3556,   0.7798, 0.658212
3557,   0.7798, 0.649077
3558,   0.7798, 0.650625
3559,   0.7798, 0.648817
3560,   0.7798, 0.648922
3561,   0.7798,  0.64831
3562,   0.7798, 0.636279
3563,   0.7798,  0.64363
3564,   0.7798, 0.645072
3565,   0.7798, 0.650995
3566,   0.7798, 0.645513
3567,   0.7798, 0.651173
3568,   0.7798,  0.65363
3569,   0.7798, 0.662098
3570,   0.7798, 0.656848
3571,   0.7798, 0.652556
3572,   0.7844, 0.652088
3573,   0.7844, 0.656817
3574,   0.7844, 0.665138
3575,   0.7844,  0.66355
3576,   0.7844, 0.661579
3577,   0.7844, 0.665203
3578,   0.7844, 0.652778
3579,   0.7844, 0.651989
3580,   0.7844, 0.659411
3581,   0.7844,  0.65793
3582,   0.7844, 0.653519
3583,   0.7844, 0.661992
3584,   0.7844, 0.651816
3585,   0.7844, 0.650663
3586,   0.7844, 0.658289
3587,   0.7844, 0.663752
3588,   0.7844, 0.657299
3589,   0.7844, 0.653781
3590,   0.7844, 0.670533
3591,   0.7844, 0.668446
3592,   0.7844, 0.651967
3593,   0.7844, 0.653367
3594,   0.7844, 0.649081
3595,   0.7844,  0.65093
3596,   0.7844, 0.644067
3597,   0.7844, 0.655223
3598,   0.7844, 0.656591
3599,   0.7844, 0.658117
3600,   0.7844, 0.655483
3601,   0.7844, 0.651987
3602,   0.7844, 0.652875
3603,   0.7844, 0.651462
3604,   0.7844, 0.656815
3605,   0.7762, 0.655731
3606,   0.7762,  0.65597
3607,   0.7762, 0.656244
3608,   0.7762, 0.658143
3609,   0.7762, 0.657526
3610,   0.7762, 0.656582
3611,   0.7762, 0.655088
3612,   0.7762, 0.650984
3613,   0.7762, 0.650262
3614,   0.7762, 0.658399
3615,   0.7762, 0.654499
3616,   0.7762, 0.653002
3617,   0.7762,  0.64898
3618,   0.7762, 0.649157
3619,   0.7762, 0.653333
3620,   0.7762, 0.654752
3621,   0.7762,  0.65505
3622,   0.7762, 0.652942
3623,   0.7762, 0.650261
3624,   0.7762,  0.64948
3625,   0.7762, 0.647125
3626,   0.7762, 0.643377
3627,   0.7762, 0.649036
3628,   0.7762, 0.649754
3629,   0.7762, 0.657168
3630,   0.7762, 0.662138
3631,   0.7869, 0.654478
3632,   0.7869, 0.658871
3633,   0.7869, 0.658127
3634,   0.7869, 0.659861
3635,   0.7869, 0.662225
3636,   0.7869, 0.658807
3637,   0.7869, 0.660067
3638,   0.7869, 0.655205
3639,   0.7869, 0.661806
3640,   0.7869, 0.669159
3641,   0.7869, 0.667052
3642,   0.7869, 0.654361
3643,   0.7869, 0.652895
3644,   0.7869, 0.652875
3645,   0.7869,  0.65975
3646,   0.7869,  0.66022
3647,   0.7869,  0.65964
3648,   0.7869, 0.658835
3649,   0.7869, 0.657995
3650,   0.7869, 0.650024
3651,   0.7869, 0.651084
3652,   0.7869, 0.654815
3653,   0.7869, 0.663592
3654,   0.7869, 0.660588
3655,   0.7869, 0.660231
3656,   0.7869, 0.663835
3657,   0.7869,  0.66378
3658,   0.7869, 0.655812
3659,   0.7869, 0.657208
3660,   0.7869, 0.662763
3661,   0.7869, 0.656164
3662,   0.7869, 0.649058
3663,   0.7869, 0.652453
3664,   0.7869, 0.660159
3665,   0.7869, 0.656417
3666,   0.7869, 0.661173
3667,   0.7758, 0.661557
3668,   0.7758, 0.657763
3669,   0.7758, 0.651703
3670,   0.7758, 0.650223
3671,   0.7758, 0.657331
3672,   0.7758, 0.660671
3673,   0.7758,   0.6609
3674,   0.7758, 0.659252
3675,   0.7758, 0.665267
3676,   0.7758, 0.659519
3677,   0.7758, 0.660644
3678,   0.7758, 0.652243
3679,   0.7758, 0.653252
3680,   0.7758, 0.655136
3681,   0.7758, 0.660796
3682,   0.7758, 0.652977
3683,   0.7758, 0.659683
3684,   0.7758, 0.664771
3685,   0.7758, 0.651721
3686,   0.7758, 0.642433
3687,   0.7758, 0.646731
3688,   0.7758, 0.640436
3689,   0.7758, 0.652517
3690,   0.7758, 0.653617
3691,   0.7758, 0.653666
3692,   0.7758, 0.650463
3693,   0.7758, 0.648504
3694,   0.7758, 0.658429
3695,   0.7758, 0.660433
3696,   0.7758, 0.658463
3697,   0.7758,  0.65353
3698,   0.7758, 0.656739
3699,   0.7758, 0.660957
3700,   0.7758, 0.657781
3701,   0.7758, 0.653938
3702,   0.7758, 0.660326
3703,   0.7758, 0.650517
3704,   0.7758, 0.651779
3705,   0.7758, 0.657984
3706,   0.7758, 0.654428
3707,   0.7758, 0.651568
3708,   0.7758, 0.660102
3709,   0.7741, 0.655746
3710,   0.7741, 0.649122
3711,   0.7741, 0.646216
3712,   0.7741, 0.653346
3713,   0.7741, 0.653325
3714,   0.7741, 0.663947
3715,   0.7741, 0.651396
3716,   0.7741, 0.649284
3717,   0.7741, 0.656023
3718,   0.7741, 0.655888
3719,   0.7741, 0.652197
3720,   0.7741, 0.643582
3721,   0.7741, 0.650287
3722,   0.7741,  0.64971
3723,   0.7741,  0.65262
3724,   0.7741, 0.644768
3725,   0.7741, 0.647937
3726,   0.7741, 0.649876
3727,   0.7741, 0.652544
3728,   0.7741, 0.651885
3729,   0.7741, 0.642904
3730,   0.7741, 0.656183
3731,   0.7741, 0.645211
3732,   0.7741, 0.648797
3733,   0.7741, 0.656164
3734,   0.7741,  0.65299
3735,   0.7741,  0.65371
3736,   0.7741, 0.654231
3737,   0.7741,  0.65263
3738,   0.7741, 0.655199
3739,   0.7741, 0.651304
3740,   0.7741,  0.64448
3741,   0.7741, 0.654061
3742,   0.7741, 0.657238
3743,   0.7741, 0.653204
3744,   0.7741, 0.651527
