gen, ranking_scalar3_uniform_best, ranking_scalar3_uniform_ave
1874,   0.7332, 0.659628
1875,   0.7332, 0.660095
1876,   0.7332, 0.657899
1877,   0.7332, 0.654409
1878,   0.7314, 0.655423
1879,   0.7314, 0.657038
1880,   0.7314, 0.654768
1881,   0.7314, 0.657678
1882,   0.7314, 0.654019
1883,   0.7314, 0.655084
1884,   0.7314, 0.649992
1885,   0.7314, 0.652844
1886,   0.7314, 0.649422
1887,   0.7334, 0.644913
1888,   0.7334, 0.658408
1889,   0.7334, 0.654728
1890,   0.7334, 0.654111
1891,   0.7334,  0.65624
1892,   0.7334, 0.649724
1893,   0.7334, 0.645191
1894,   0.7334, 0.641812
1895,   0.7334, 0.649017
1896,   0.7334, 0.648947
1897,   0.7334, 0.652975
1898,   0.7335, 0.655001
1899,   0.7335, 0.650459
1900,   0.7335,  0.65718
1901,   0.7334, 0.652421
1902,   0.7334,  0.65269
1903,   0.7334, 0.653848
1904,   0.7334, 0.650948
1905,   0.7334, 0.651551
1906,   0.7334, 0.655951
1907,   0.7334, 0.655686
1908,   0.7334, 0.659919
1909,   0.7334, 0.656644
1910,   0.7334, 0.652211
1911,   0.7334, 0.651234
1912,   0.7334, 0.664034
1913,   0.7334, 0.661133
1914,   0.7334, 0.652344
1915,   0.7334, 0.646629
1916,   0.7334, 0.641679
1917,   0.7334, 0.652428
1918,   0.7334, 0.650058
1919,   0.7334, 0.650894
1920,   0.7334, 0.653201
1921,   0.7334, 0.652738
1922,   0.7334,  0.65562
1923,   0.7334, 0.651794
1924,   0.7334, 0.650949
1925,   0.7334, 0.649912
1926,   0.7334, 0.656929
1927,   0.7334, 0.660352
1928,   0.7334, 0.654773
1929,   0.7334, 0.651493
1930,   0.7334, 0.650041
1931,   0.7334, 0.656247
1932,   0.7334, 0.657547
1933,   0.7334, 0.656397
1934,   0.7334, 0.658654
1935,   0.7334,  0.65294
1936,   0.7334, 0.653704
1937,   0.7334, 0.654008
1938,   0.7334, 0.655683
1939,   0.7334, 0.654679
1940,   0.7334,  0.65616
1941,   0.7334, 0.656297
1942,   0.7334, 0.654606
1943,   0.7334, 0.649961
1944,   0.7334, 0.647879
1945,   0.7334, 0.652968
1946,   0.7334, 0.656096
1947,   0.7334, 0.662165
1948,   0.7334, 0.656859
1949,   0.7334, 0.653278
1950,   0.7334, 0.651518
1951,   0.7334, 0.650406
1952,   0.7334, 0.647022
1953,   0.7331, 0.653284
1954,   0.7331, 0.654576
1955,   0.7331,  0.65662
1956,   0.7331, 0.652905
1957,   0.7331, 0.649795
1958,   0.7331, 0.654222
1959,   0.7331, 0.654506
1960,   0.7331, 0.661982
1961,   0.7331, 0.659772
1962,   0.7331, 0.662033
1963,   0.7331, 0.653211
1964,   0.7331, 0.651999
1965,   0.7331, 0.658101
1966,   0.7331, 0.657136
1967,   0.7331, 0.658379
1968,   0.7331,   0.6597
1969,   0.7331, 0.657644
1970,   0.7331, 0.653372
1971,   0.7331, 0.655618
1972,   0.7331, 0.650439
1973,   0.7331, 0.652578
1974,   0.7331, 0.654238
1975,   0.7331, 0.655157
1976,   0.7331, 0.654493
1977,   0.7331,  0.65994
1978,   0.7331, 0.654746
1979,   0.7331, 0.655283
1980,   0.7331, 0.655259
1981,   0.7331, 0.651474
1982,   0.7331, 0.659944
1983,   0.7331, 0.656501
1984,   0.7331, 0.652979
1985,   0.7331, 0.653406
1986,   0.7331,  0.65097
1987,   0.7331, 0.656178
1988,   0.7331, 0.651811
1989,   0.7331, 0.651977
1990,   0.7331, 0.650692
1991,   0.7331, 0.654221
1992,   0.7331, 0.649949
1993,   0.7331, 0.648226
1994,   0.7331, 0.656609
1995,   0.7331, 0.656342
1996,   0.7331, 0.646752
1997,   0.7331, 0.647732
1998,   0.7331, 0.648838
1999,   0.7331,  0.66068
2000,   0.7331, 0.646654
2001,   0.7331, 0.644575
2002,   0.7331, 0.646718
2003,   0.7331, 0.656673
2004,   0.7331, 0.660379
2005,   0.7331, 0.660348
2006,   0.7331, 0.652486
2007,   0.7331, 0.655263
2008,   0.7331, 0.657518
2009,   0.7331,  0.65366
2010,   0.7331, 0.656099
2011,   0.7331, 0.655765
2012,   0.7331,  0.65779
2013,   0.7331, 0.651022
2014,   0.7335, 0.648966
2015,   0.7335, 0.653469
2016,   0.7335, 0.660465
2017,   0.7335,  0.65956
2018,   0.7335, 0.662012
2019,   0.7335, 0.660706
2020,   0.7335, 0.655886
2021,   0.7335, 0.658198
2022,   0.7335, 0.652495
2023,   0.7335, 0.657202
2024,   0.7335, 0.647311
2025,   0.7335, 0.654618
2026,   0.7335, 0.657224
2027,   0.7335, 0.654839
2028,   0.7335,  0.65742
2029,   0.7335, 0.649528
2030,   0.7335, 0.658713
2031,   0.7335, 0.658886
2032,   0.7335, 0.656452
2033,   0.7335, 0.656854
2034,   0.7335, 0.658275
2035,   0.7335, 0.658698
2036,   0.7335, 0.660699
2037,   0.7335,  0.66199
2038,   0.7335, 0.657969
2039,   0.7335, 0.663002
2040,   0.7335, 0.666055
2041,   0.7335, 0.659595
2042,   0.7335, 0.655173
2043,   0.7335, 0.658933
2044,   0.7335,   0.6555
2045,   0.7335, 0.655136
2046,   0.7335, 0.658651
2047,   0.7335, 0.655623
2048,   0.7335, 0.655048
2049,   0.7335, 0.663042
2050,   0.7333, 0.658962
2051,   0.7333, 0.664123
2052,   0.7333, 0.657372
2053,   0.7333, 0.657793
2054,   0.7333, 0.659924
2055,   0.7333, 0.661933
2056,   0.7333, 0.657263
2057,   0.7333, 0.653408
2058,   0.7333, 0.659578
2059,   0.7333, 0.658356
2060,   0.7333, 0.660918
2061,   0.7333,  0.66218
2062,   0.7333,  0.66226
2063,   0.7333,  0.65913
2064,   0.7333, 0.659806
2065,   0.7333, 0.660658
2066,   0.7333, 0.654893
2067,   0.7333, 0.655495
2068,   0.7333, 0.656751
2069,   0.7333, 0.649638
2070,   0.7333, 0.655575
2071,   0.7333, 0.661635
2072,   0.7333, 0.663107
2073,   0.7326, 0.656491
2074,   0.7326, 0.658382
2075,   0.7326, 0.658554
2076,   0.7326, 0.655825
2077,   0.7326, 0.656556
2078,   0.7326,  0.65225
2079,   0.7326, 0.659585
2080,   0.7326, 0.653642
2081,   0.7326, 0.658921
2082,   0.7326, 0.658688
2083,   0.7326, 0.667361
2084,   0.7326, 0.659757
2085,   0.7326, 0.660619
2086,   0.7326, 0.661619
2087,   0.7326, 0.659882
2088,   0.7326, 0.661986
2089,   0.7326, 0.658093
2090,   0.7326, 0.652758
2091,   0.7326,  0.65525
2092,   0.7326, 0.655623
2093,   0.7326, 0.650173
2094,   0.7326,  0.64794
2095,   0.7326,  0.65569
2096,   0.7326, 0.653467
2097,   0.7326, 0.660614
2098,   0.7326, 0.660879
2099,   0.7326, 0.660713
2100,   0.7326, 0.656954
2101,   0.7326, 0.662274
2102,   0.7326, 0.657718
2103,   0.7326, 0.650958
2104,   0.7326,  0.66322
2105,   0.7326, 0.652898
2106,   0.7326, 0.653082
2107,   0.7326, 0.654106
2108,   0.7326, 0.653018
2109,   0.7326, 0.659828
2110,   0.7338, 0.658901
2111,   0.7338, 0.656791
2112,   0.7338, 0.655812
2113,   0.7338, 0.652317
2114,   0.7338, 0.654475
2115,   0.7338, 0.660676
2116,   0.7338,  0.65557
2117,   0.7338, 0.658181
2118,   0.7338, 0.656417
2119,   0.7338, 0.657624
2120,   0.7338, 0.658072
2121,   0.7338, 0.655403
2122,   0.7338, 0.655735
2123,   0.7338, 0.658013
2124,   0.7338, 0.657624
2125,   0.7338,  0.66181
2126,   0.7338, 0.656303
2127,   0.7338, 0.658519
2128,   0.7338, 0.658679
2129,   0.7338, 0.659867
2130,   0.7338,  0.66204
2131,   0.7338, 0.655644
2132,    0.731, 0.657232
2133,    0.731, 0.662962
2134,    0.731, 0.664312
2135,    0.731, 0.663194
2136,    0.731, 0.660562
2137,    0.731, 0.659504
2138,    0.731, 0.657104
2139,    0.731, 0.659382
2140,    0.731, 0.655568
2141,    0.731, 0.659113
2142,    0.731, 0.657357
2143,    0.731, 0.660019
2144,    0.731, 0.666163
2145,    0.731, 0.662608
2146,    0.731, 0.653683
2147,    0.731, 0.658605
2148,    0.731, 0.657249
2149,    0.731, 0.652268
2150,    0.731, 0.650591
2151,    0.731, 0.650678
2152,    0.731, 0.659726
2153,    0.731, 0.657603
2154,    0.731, 0.658452
2155,    0.731, 0.654561
2156,    0.731, 0.657184
2157,    0.731, 0.651384
2158,    0.731, 0.660796
2159,    0.731, 0.652067
2160,   0.7337, 0.652246
2161,   0.7337, 0.652889
2162,   0.7337, 0.656663
2163,   0.7337, 0.665129
2164,   0.7337, 0.658047
2165,   0.7337, 0.649549
2166,   0.7337, 0.651882
2167,   0.7337,  0.65271
2168,   0.7337, 0.652812
2169,   0.7337, 0.651535
2170,   0.7337, 0.656397
2171,   0.7337, 0.659273
2172,   0.7337, 0.658964
2173,   0.7337, 0.659288
2174,   0.7337, 0.659171
2175,   0.7337, 0.658125
2176,   0.7337, 0.657617
2177,   0.7337, 0.661007
2178,   0.7337,  0.65898
2179,   0.7337, 0.652134
2180,   0.7337, 0.656225
2181,   0.7337, 0.658651
2182,   0.7337, 0.656854
2183,   0.7337, 0.654584
2184,   0.7337, 0.655363
2185,   0.7337, 0.654669
2186,   0.7337, 0.661349
2187,   0.7337, 0.656008
2188,   0.7325,  0.65733
2189,   0.7325, 0.652172
2190,   0.7325, 0.650271
2191,   0.7325, 0.658207
2192,   0.7325, 0.655107
2193,   0.7325,   0.6529
2194,   0.7325, 0.654928
2195,   0.7325, 0.651626
2196,   0.7325, 0.651659
2197,   0.7325, 0.651813
2198,   0.7325, 0.646409
2199,   0.7325, 0.654971
2200,   0.7325, 0.654057
2201,   0.7325, 0.653733
2202,   0.7325, 0.652586
2203,   0.7325, 0.660282
2204,   0.7325, 0.661268
2205,   0.7325, 0.653046
2206,   0.7325, 0.656313
2207,   0.7325, 0.650863
2208,   0.7325, 0.654836
2209,   0.7325, 0.649941
2210,   0.7325, 0.645262
2211,   0.7325,   0.6557
2212,   0.7325, 0.652173
2213,   0.7325, 0.652311
2214,   0.7325, 0.655969
2215,   0.7325, 0.655515
2216,   0.7325, 0.650586
2217,   0.7325,  0.65543
2218,   0.7325, 0.656099
2219,   0.7325, 0.654409
2220,   0.7325, 0.657507
2221,   0.7325, 0.654671
2222,   0.7325, 0.649395
2223,   0.7325, 0.648579
2224,   0.7325, 0.649436
2225,   0.7325, 0.654356
2226,   0.7325, 0.654765
2227,   0.7325, 0.652665
2228,   0.7325, 0.643561
2229,   0.7325, 0.653094
2230,   0.7325, 0.651802
2231,   0.7325, 0.650267
2232,   0.7325, 0.655245
2233,   0.7325, 0.653956
2234,   0.7341, 0.650693
2235,   0.7341, 0.650199
2236,   0.7341, 0.648904
2237,   0.7336, 0.655176
2238,   0.7336, 0.650509
2239,   0.7336, 0.654243
2240,   0.7336,  0.65546
2241,   0.7336, 0.659671
2242,   0.7336, 0.655649
2243,   0.7336, 0.653821
2244,   0.7336, 0.659869
2245,   0.7336, 0.649231
2246,   0.7336,   0.6593
2247,   0.7336,  0.65613
2248,   0.7336, 0.656561
2249,   0.7336, 0.658686
2250,   0.7336, 0.649839
2251,   0.7336, 0.644074
2252,   0.7336, 0.654986
2253,   0.7336, 0.657377
2254,   0.7336, 0.651184
2255,   0.7336, 0.655424
2256,   0.7336, 0.658254
2257,    0.735, 0.656476
2258,    0.735, 0.651667
2259,    0.735, 0.655559
2260,    0.735, 0.656267
2261,    0.735, 0.653467
2262,    0.735, 0.651405
2263,    0.735, 0.657785
2264,    0.735, 0.654841
2265,    0.735, 0.656803
2266,    0.735, 0.657683
2267,    0.735, 0.665782
2268,    0.735, 0.663733
2269,    0.735, 0.657704
2270,    0.735, 0.657126
2271,    0.735,  0.66395
2272,    0.735, 0.664985
2273,    0.735, 0.662634
2274,    0.735, 0.663515
2275,    0.735, 0.657346
2276,    0.735,  0.65579
2277,    0.735, 0.656353
2278,    0.735, 0.661695
2279,    0.735, 0.660348
2280,    0.735, 0.657474
2281,    0.735, 0.654064
2282,    0.735, 0.651268
2283,   0.7357, 0.650701
2284,   0.7357, 0.656443
2285,   0.7357,   0.6476
2286,   0.7357,  0.65506
2287,   0.7357, 0.652398
2288,   0.7357, 0.650652
2289,   0.7357, 0.650884
2290,   0.7357, 0.651156
2291,   0.7357, 0.657185
2292,   0.7357, 0.659428
2293,   0.7357, 0.658503
2294,   0.7357, 0.658295
2295,   0.7357, 0.659374
2296,   0.7357, 0.656575
2297,   0.7357, 0.657279
2298,   0.7357, 0.656394
2299,   0.7357, 0.660703
2300,   0.7357, 0.662439
2301,   0.7357, 0.663251
2302,   0.7357, 0.657709
2303,   0.7357, 0.657107
2304,   0.7357,  0.65529
2305,   0.7357, 0.659747
2306,   0.7357,  0.65791
2307,   0.7357, 0.654183
2308,   0.7357, 0.656603
2309,   0.7357, 0.652819
2310,   0.7357, 0.656971
2311,   0.7357, 0.657179
2312,   0.7357, 0.658862
2313,   0.7357, 0.654705
2314,   0.7357, 0.651415
2315,   0.7357, 0.653849
2316,   0.7357, 0.658729
2317,   0.7357, 0.661447
2318,   0.7357, 0.659348
2319,   0.7357, 0.654909
2320,   0.7357, 0.656419
2321,   0.7357, 0.657195
2322,   0.7357,  0.65873
2323,   0.7357, 0.659616
2324,   0.7357, 0.653221
2325,   0.7357, 0.660261
2326,   0.7357, 0.661349
2327,   0.7357, 0.655666
2328,   0.7357, 0.656971
2329,   0.7357,  0.66154
2330,   0.7357, 0.665963
2331,   0.7357,  0.65478
2332,   0.7357, 0.652031
2333,   0.7357, 0.652856
2334,   0.7357, 0.661497
2335,   0.7357, 0.659481
2336,   0.7357, 0.655525
2337,   0.7357, 0.650597
2338,   0.7357, 0.653383
2339,   0.7354, 0.655873
2340,   0.7354,  0.65191
2341,   0.7354,  0.65777
2342,   0.7354, 0.656021
2343,   0.7354, 0.652838
2344,   0.7347, 0.652588
2345,   0.7347, 0.651451
2346,   0.7347, 0.654262
2347,   0.7347, 0.651653
2348,   0.7347, 0.655964
2349,   0.7349, 0.657581
2350,   0.7349, 0.656342
2351,   0.7349, 0.654764
2352,   0.7349, 0.660675
2353,   0.7349, 0.656972
2354,   0.7349, 0.653207
2355,   0.7349, 0.653247
2356,   0.7349, 0.655789
2357,   0.7349, 0.655166
2358,   0.7349, 0.651387
2359,   0.7349, 0.653632
2360,   0.7349, 0.659397
2361,   0.7349, 0.651689
2362,   0.7349, 0.651697
2363,   0.7349, 0.648816
2364,   0.7349, 0.657779
2365,   0.7349, 0.659583
2366,   0.7349, 0.649628
2367,   0.7349, 0.648901
2368,   0.7349, 0.653155
2369,   0.7349, 0.661768
2370,   0.7349, 0.662427
2371,   0.7349, 0.658931
2372,   0.7349, 0.653048
2373,   0.7349,  0.65823
2374,   0.7349, 0.656434
2375,   0.7349, 0.657273
2376,   0.7349, 0.649457
2377,   0.7349, 0.648023
2378,   0.7349, 0.656681
2379,   0.7349,  0.65225
2380,   0.7349,  0.65085
2381,   0.7349, 0.656038
2382,   0.7349, 0.654512
2383,   0.7349, 0.654597
2384,   0.7349, 0.647675
2385,   0.7351, 0.653121
2386,   0.7351, 0.654903
2387,   0.7351, 0.655033
2388,   0.7351, 0.655583
2389,   0.7351, 0.649183
2390,   0.7351, 0.650215
2391,   0.7351, 0.654082
2392,   0.7351, 0.646447
2393,   0.7351, 0.648319
2394,   0.7351, 0.653852
2395,   0.7351, 0.655263
2396,   0.7351, 0.658906
2397,   0.7351, 0.657374
2398,   0.7351, 0.659179
2399,   0.7351, 0.657751
2400,   0.7351, 0.654851
2401,   0.7351, 0.649837
2402,   0.7351, 0.649886
2403,   0.7351, 0.659329
2404,   0.7351, 0.661972
2405,   0.7351, 0.657369
2406,   0.7351, 0.656897
2407,   0.7351, 0.659575
2408,   0.7351,  0.65469
2409,   0.7351,   0.6526
2410,   0.7351, 0.652729
2411,   0.7351, 0.650218
2412,   0.7358, 0.657197
2413,   0.7358,  0.65682
2414,   0.7358, 0.662699
2415,   0.7358, 0.651267
2416,   0.7358,  0.65178
2417,   0.7358,  0.66245
2418,   0.7358, 0.658857
2419,   0.7358, 0.655241
2420,   0.7358, 0.655635
2421,   0.7358, 0.649109
2422,   0.7358, 0.641751
2423,   0.7358, 0.651429
2424,   0.7358, 0.654741
2425,   0.7358, 0.655142
2426,   0.7358, 0.658347
2427,   0.7358, 0.663182
2428,   0.7358,  0.65507
2429,   0.7358, 0.660865
2430,   0.7358, 0.651513
2431,   0.7358, 0.654604
2432,   0.7358, 0.652322
2433,   0.7358, 0.651397
2434,   0.7358, 0.646535
2435,   0.7358, 0.650046
2436,   0.7358, 0.653478
2437,   0.7358, 0.652568
2438,   0.7358, 0.656617
2439,   0.7358,  0.65497
2440,   0.7358, 0.655848
2441,   0.7358, 0.653013
2442,   0.7358, 0.657297
2443,   0.7358, 0.652942
2444,   0.7358,  0.65897
2445,   0.7358, 0.656778
2446,   0.7358, 0.650114
2447,   0.7358, 0.648943
2448,   0.7358, 0.654058
2449,   0.7358, 0.655324
2450,   0.7358, 0.644081
2451,   0.7358, 0.650631
2452,   0.7358, 0.650275
2453,   0.7358, 0.649179
2454,   0.7358, 0.653252
2455,   0.7358, 0.652206
2456,   0.7358, 0.655341
2457,   0.7358, 0.647927
2458,   0.7358, 0.647299
2459,   0.7358, 0.654633
2460,   0.7358, 0.654104
2461,   0.7358, 0.652891
2462,   0.7358, 0.652086
2463,   0.7358, 0.646392
2464,   0.7358, 0.649616
2465,   0.7358, 0.646967
2466,   0.7358, 0.651708
2467,   0.7358, 0.648848
2468,   0.7358, 0.647096
2469,   0.7358, 0.647292
2470,   0.7358, 0.648527
2471,   0.7358, 0.653831
2472,   0.7358, 0.659105
2473,   0.7358, 0.660261
2474,   0.7367, 0.650775
2475,   0.7367, 0.642841
2476,   0.7367, 0.642361
2477,   0.7367, 0.656498
2478,   0.7367, 0.650988
2479,   0.7367, 0.658065
2480,   0.7367,  0.65841
2481,   0.7367, 0.649687
2482,   0.7367, 0.646671
2483,   0.7367, 0.642765
2484,   0.7367, 0.652209
2485,   0.7367,  0.64623
2486,   0.7367, 0.643924
2487,   0.7367, 0.643403
2488,   0.7367, 0.649783
2489,   0.7367, 0.649294
2490,   0.7367,  0.64593
2491,   0.7367, 0.650154
2492,   0.7367,  0.64588
2493,   0.7367, 0.646614
2494,   0.7367, 0.649775
2495,   0.7367, 0.653062
2496,   0.7367, 0.651762
2497,   0.7367, 0.656509
2498,   0.7367,  0.65549
2499,   0.7367, 0.651516
2500,   0.7348, 0.647795
2501,   0.7348,  0.64883
2502,   0.7348, 0.643173
2503,   0.7348,   0.6488
2504,   0.7348, 0.648176
2505,   0.7348,  0.65362
2506,   0.7348,  0.64784
2507,   0.7348, 0.651093
2508,   0.7348, 0.655437
2509,   0.7348, 0.649445
2510,   0.7348, 0.650614
2511,   0.7348, 0.648513
2512,   0.7348, 0.650197
2513,   0.7348, 0.654113
2514,   0.7348, 0.650356
2515,   0.7348, 0.654193
2516,   0.7348, 0.645831
2517,   0.7348,  0.64835
2518,   0.7348, 0.647782
2519,   0.7348, 0.647134
2520,   0.7348, 0.651473
2521,   0.7348, 0.655085
2522,   0.7348, 0.656096
2523,   0.7348, 0.655421
2524,   0.7348, 0.652228
2525,   0.7348, 0.648978
2526,   0.7348, 0.649568
2527,   0.7348, 0.651002
2528,   0.7348, 0.653151
2529,   0.7348, 0.647445
2530,   0.7348, 0.648502
2531,   0.7348, 0.655126
2532,   0.7348, 0.649725
2533,   0.7348, 0.648848
2534,   0.7348, 0.646595
2535,   0.7348, 0.653521
2536,   0.7348, 0.647998
2537,   0.7348, 0.650431
2538,   0.7348, 0.645987
2539,   0.7348, 0.654043
2540,   0.7348,  0.65244
2541,   0.7348, 0.654044
2542,   0.7348, 0.650167
2543,   0.7348, 0.649094
2544,   0.7348, 0.653476
2545,   0.7348, 0.653084
2546,   0.7348, 0.647765
2547,   0.7348, 0.646525
2548,   0.7348, 0.650259
2549,   0.7348, 0.652311
2550,   0.7348, 0.654488
2551,   0.7348, 0.645445
2552,   0.7348, 0.649408
2553,   0.7348, 0.647613
2554,   0.7348, 0.638944
2555,   0.7348, 0.644442
2556,   0.7348, 0.645612
2557,   0.7348, 0.640552
2558,    0.737, 0.646924
2559,    0.737, 0.643014
2560,    0.737, 0.640996
2561,    0.737, 0.637041
2562,    0.737, 0.641828
2563,    0.737, 0.649921
2564,    0.737, 0.644472
2565,    0.737, 0.652956
2566,   0.7367, 0.649483
2567,   0.7367, 0.642895
2568,   0.7367, 0.651898
2569,   0.7367, 0.648032
2570,   0.7369, 0.655711
2571,   0.7369, 0.654105
2572,   0.7369, 0.657464
2573,   0.7369, 0.650607
2574,   0.7369, 0.652614
2575,   0.7369, 0.653525
2576,   0.7369, 0.651263
2577,   0.7366, 0.641336
2578,   0.7366, 0.644876
2579,   0.7366, 0.654158
2580,   0.7366, 0.642556
2581,   0.7366, 0.642255
2582,   0.7366, 0.641251
2583,   0.7366, 0.649887
2584,   0.7366, 0.650609
2585,   0.7366, 0.644116
2586,   0.7366, 0.652271
2587,   0.7366, 0.648933
2588,   0.7366, 0.645436
2589,   0.7366, 0.644283
2590,   0.7366, 0.646959
2591,   0.7366, 0.650889
2592,   0.7366, 0.648753
2593,   0.7366, 0.649016
2594,   0.7366,   0.6515
2595,   0.7366, 0.655128
2596,   0.7366,  0.65203
2597,   0.7366, 0.643375
2598,   0.7366, 0.642889
2599,   0.7366, 0.640945
2600,   0.7366, 0.649319
2601,   0.7366, 0.652169
2602,   0.7366,  0.64967
2603,   0.7366, 0.650501
2604,   0.7376, 0.649182
2605,   0.7376, 0.654495
2606,   0.7376,  0.64088
2607,   0.7376,  0.64705
2608,   0.7376, 0.643207
2609,   0.7376, 0.641803
2610,   0.7376, 0.644987
2611,   0.7376, 0.652324
2612,   0.7376, 0.649377
2613,   0.7376,  0.64986
2614,   0.7376, 0.648167
2615,   0.7376, 0.645677
2616,   0.7376, 0.639939
2617,   0.7376, 0.640433
2618,   0.7376, 0.647811
2619,   0.7376, 0.648137
2620,   0.7369, 0.635307
2621,   0.7369, 0.639355
2622,   0.7369, 0.644547
2623,   0.7369,  0.64879
2624,   0.7369, 0.644116
2625,   0.7369, 0.637698
2626,   0.7369, 0.633901
2627,   0.7369, 0.639502
2628,   0.7369, 0.640371
2629,   0.7369, 0.648676
2630,   0.7369, 0.645585
2631,   0.7369, 0.646028
2632,   0.7369, 0.652885
2633,   0.7369, 0.650444
2634,   0.7369, 0.651887
2635,   0.7369, 0.657247
2636,   0.7369, 0.653171
2637,   0.7369, 0.650035
2638,   0.7369, 0.648512
2639,   0.7369, 0.652514
2640,   0.7369,  0.64914
2641,   0.7369, 0.647912
2642,   0.7369, 0.649477
2643,   0.7369, 0.646729
2644,   0.7369, 0.640101
2645,   0.7369, 0.632538
2646,   0.7369, 0.648732
2647,   0.7369,   0.6422
2648,   0.7369,  0.65578
2649,   0.7369, 0.651654
2650,   0.7369, 0.645923
2651,   0.7369, 0.653616
2652,   0.7369, 0.643542
2653,   0.7369, 0.649047
2654,   0.7369, 0.645468
2655,   0.7369, 0.645102
2656,   0.7369, 0.645233
2657,   0.7369, 0.646982
2658,   0.7369, 0.650616
2659,   0.7369, 0.642873
2660,   0.7369, 0.643915
2661,   0.7369, 0.636363
2662,   0.7369, 0.646051
2663,   0.7369, 0.642878
2664,   0.7369, 0.650544
2665,   0.7369, 0.652451
2666,   0.7369, 0.650201
2667,   0.7369, 0.649036
2668,   0.7369, 0.650491
2669,   0.7369, 0.647718
2670,   0.7369, 0.643848
2671,   0.7369, 0.648702
2672,   0.7369, 0.638075
2673,   0.7369, 0.645634
2674,   0.7369, 0.648962
2675,   0.7369, 0.653998
2676,   0.7369, 0.656447
2677,   0.7369, 0.645704
2678,   0.7369, 0.651827
2679,   0.7369, 0.646665
2680,   0.7369,  0.64649
2681,   0.7369, 0.645094
2682,   0.7369, 0.651799
2683,   0.7369,  0.65188
2684,   0.7375, 0.652238
2685,   0.7375, 0.656891
2686,   0.7375,  0.64196
2687,   0.7375, 0.655872
2688,   0.7375, 0.646695
2689,   0.7375, 0.650213
2690,   0.7375, 0.651154
2691,   0.7375, 0.648763
2692,   0.7375, 0.649298
2693,   0.7375, 0.647428
2694,   0.7375, 0.637345
2695,   0.7375, 0.638186
2696,   0.7375, 0.648738
2697,   0.7375, 0.638366
2698,   0.7375,  0.63947
2699,   0.7375, 0.648042
2700,   0.7375, 0.646272
2701,   0.7375, 0.650692
2702,   0.7375, 0.640216
2703,   0.7375,  0.64634
2704,   0.7375, 0.644638
2705,   0.7375, 0.651413
2706,   0.7375, 0.652174
2707,   0.7375, 0.657548
2708,   0.7375, 0.641445
2709,   0.7375, 0.647502
2710,   0.7375, 0.649227
2711,   0.7375, 0.650634
2712,   0.7375, 0.654825
2713,   0.7375, 0.652815
2714,   0.7375, 0.652351
2715,   0.7375, 0.654143
2716,   0.7375, 0.646935
2717,   0.7375, 0.645453
2718,   0.7375, 0.643227
2719,   0.7375, 0.642425
2720,   0.7375,  0.64951
2721,   0.7375, 0.651789
2722,   0.7375, 0.646227
2723,   0.7375, 0.644201
2724,   0.7375, 0.651327
2725,   0.7375, 0.640705
2726,   0.7375, 0.646262
2727,   0.7375, 0.646594
2728,   0.7375, 0.647565
2729,   0.7375,  0.64376
2730,    0.738, 0.648305
2731,    0.738,  0.64589
2732,    0.738, 0.650461
2733,    0.738, 0.650733
2734,    0.738, 0.655665
2735,    0.738, 0.648077
2736,    0.738, 0.645459
2737,    0.738, 0.650704
2738,    0.738, 0.653085
2739,    0.738, 0.651729
2740,    0.738, 0.644126
2741,    0.738, 0.641329
2742,    0.738, 0.642493
2743,    0.738,  0.64747
2744,    0.738,   0.6488
2745,    0.738, 0.648235
2746,    0.738, 0.648804
2747,    0.738,  0.65225
2748,    0.738, 0.647671
2749,    0.738, 0.645893
2750,    0.738, 0.645748
2751,    0.738, 0.651251
2752,    0.738, 0.650451
2753,    0.738, 0.650566
2754,    0.738, 0.642348
2755,    0.738, 0.650391
2756,    0.738,  0.65312
2757,    0.738, 0.650404
2758,    0.738, 0.647923
2759,    0.738, 0.646831
2760,    0.738, 0.644564
2761,    0.738,  0.65024
2762,    0.738, 0.639049
2763,    0.738, 0.651821
2764,    0.738, 0.653244
2765,    0.738, 0.654122
2766,    0.738, 0.638511
2767,    0.738, 0.653913
2768,    0.738, 0.651343
2769,    0.738, 0.651253
2770,    0.738, 0.652601
2771,    0.738, 0.643672
2772,    0.738, 0.645558
2773,    0.738, 0.640065
2774,    0.738, 0.651129
2775,    0.738,  0.65401
2776,    0.738, 0.643466
2777,    0.738, 0.652838
2778,    0.738, 0.644894
2779,    0.738, 0.645371
2780,    0.738, 0.649464
2781,    0.738, 0.651415
2782,    0.738, 0.653986
2783,    0.738, 0.655869
2784,    0.738, 0.650065
2785,    0.738, 0.650621
2786,    0.738, 0.651066
2787,    0.738, 0.646235
2788,    0.738, 0.648488
2789,    0.738, 0.650052
2790,    0.738, 0.655855
2791,    0.738, 0.647852
2792,    0.738,  0.64407
2793,    0.738, 0.643566
2794,    0.738, 0.647227
2795,    0.738,  0.64528
2796,    0.738, 0.646269
2797,    0.738, 0.647045
2798,    0.738, 0.641383
2799,    0.738, 0.646649
2800,    0.738, 0.649757
2801,    0.738, 0.645618
2802,    0.738,  0.65301
2803,    0.738, 0.646871
2804,    0.738, 0.654909
2805,    0.738, 0.654578
2806,    0.738, 0.651826
2807,    0.738, 0.654569
2808,    0.738, 0.648506
2809,    0.738, 0.641698
2810,    0.738, 0.644221
2811,    0.738, 0.645104
2812,    0.738, 0.648779
2813,    0.738, 0.653417
