gen, tournament_scalar3_onepoint_best, tournament_scalar3_onepoint_ave
1867,   0.7778, 0.692982
1868,   0.7778, 0.689947
1869,   0.7778, 0.693748
1870,   0.7778, 0.699784
1871,   0.7778, 0.696467
1872,   0.7778, 0.692253
1873,   0.7778, 0.692658
1874,   0.7778, 0.692667
1875,   0.7778, 0.695869
1876,   0.7778, 0.697727
1877,   0.7778, 0.691972
1878,   0.7766, 0.696985
1879,   0.7766, 0.695181
1880,   0.7766, 0.702322
1881,   0.7766, 0.692522
1882,   0.7766,  0.69252
1883,   0.7766, 0.695533
1884,   0.7766, 0.693795
1885,   0.7766, 0.696651
1886,   0.7766, 0.687322
1887,   0.7766, 0.691724
1888,   0.7766, 0.694112
1889,   0.7766, 0.693916
1890,   0.7766, 0.694233
1891,   0.7766, 0.695497
1892,   0.7766, 0.695165
1893,   0.7766, 0.695311
1894,   0.7766, 0.690175
1895,   0.7766, 0.694575
1896,   0.7766, 0.696801
1897,   0.7766, 0.696794
1898,   0.7766, 0.694127
1899,   0.7766,  0.69764
1900,   0.7766, 0.696404
1901,   0.7766, 0.699997
1902,   0.7766, 0.695563
1903,   0.7771, 0.693937
1904,   0.7771, 0.696162
1905,   0.7771,  0.69323
1906,   0.7782, 0.694711
1907,   0.7782, 0.693443
1908,   0.7782, 0.694637
1909,   0.7782, 0.689691
1910,   0.7782, 0.695628
1911,   0.7782, 0.691738
1912,   0.7782, 0.693665
1913,   0.7782, 0.694941
1914,   0.7782, 0.693684
1915,   0.7782, 0.698596
1916,   0.7782, 0.692546
1917,   0.7782, 0.694059
1918,   0.7782, 0.700534
1919,   0.7782, 0.691937
1920,   0.7782, 0.694002
1921,   0.7782, 0.694481
1922,   0.7782, 0.696351
1923,   0.7782,   0.6928
1924,   0.7782, 0.694935
1925,   0.7782, 0.695599
1926,   0.7782, 0.694578
1927,   0.7782,  0.69298
1928,   0.7782, 0.697533
1929,   0.7782, 0.696587
1930,   0.7782, 0.696388
1931,   0.7782,  0.69321
1932,   0.7782, 0.684425
1933,   0.7782, 0.699163
1934,   0.7782, 0.691986
1935,   0.7782, 0.691314
1936,   0.7782, 0.690156
1937,   0.7782, 0.699862
1938,   0.7782, 0.690158
1939,   0.7782, 0.687563
1940,   0.7782, 0.694637
1941,   0.7782, 0.695301
1942,   0.7782, 0.693334
1943,   0.7782, 0.688273
1944,   0.7782, 0.698077
1945,   0.7782, 0.697458
1946,   0.7782, 0.694943
1947,   0.7782, 0.699046
1948,   0.7782, 0.696886
1949,   0.7782, 0.698029
1950,   0.7782, 0.694524
1951,   0.7782, 0.695822
1952,   0.7782, 0.698488
1953,   0.7782, 0.701838
1954,   0.7782, 0.694974
1955,   0.7782, 0.695194
1956,   0.7782, 0.691035
1957,   0.7782, 0.689584
1958,   0.7782,  0.69168
1959,   0.7782, 0.692994
1960,   0.7782, 0.700262
1961,   0.7782,  0.69843
1962,   0.7782,  0.70124
1963,   0.7782, 0.690804
1964,   0.7782, 0.697071
1965,   0.7782, 0.692265
1966,   0.7782, 0.700127
1967,   0.7782, 0.695278
1968,   0.7782, 0.691534
1969,   0.7782, 0.695638
1970,   0.7782, 0.696202
1971,   0.7782, 0.699407
1972,   0.7782, 0.698313
1973,   0.7782, 0.697613
1974,   0.7782, 0.694783
1975,   0.7782, 0.693148
1976,   0.7782, 0.690799
1977,   0.7782,  0.69853
1978,   0.7782, 0.691784
1979,   0.7782, 0.698934
1980,   0.7782, 0.688748
1981,   0.7782, 0.693851
1982,   0.7782, 0.693603
1983,   0.7782,  0.69001
1984,   0.7782, 0.698319
1985,   0.7782,  0.69327
1986,   0.7782, 0.697682
1987,   0.7782,  0.69795
1988,   0.7782, 0.698972
1989,   0.7782, 0.698704
1990,   0.7782, 0.694442
1991,   0.7782, 0.688309
1992,   0.7782, 0.696265
1993,   0.7782, 0.695689
1994,   0.7782, 0.693034
1995,   0.7782, 0.691522
1996,   0.7782, 0.693781
1997,   0.7782, 0.699256
1998,   0.7782, 0.689833
1999,   0.7782, 0.694214
2000,   0.7782, 0.692085
2001,   0.7782, 0.695932
2002,   0.7782, 0.694255
2003,   0.7782, 0.696656
2004,   0.7782, 0.700936
2005,   0.7782, 0.697729
2006,   0.7782, 0.693674
2007,   0.7782, 0.688269
2008,   0.7782, 0.692485
2009,   0.7782, 0.699395
2010,   0.7782, 0.692062
2011,   0.7782, 0.694035
2012,   0.7782, 0.694485
2013,   0.7782, 0.692339
2014,   0.7782, 0.697901
2015,   0.7782, 0.690866
2016,   0.7782, 0.701901
2017,   0.7782, 0.698865
2018,   0.7782, 0.692419
2019,   0.7782, 0.693477
2020,   0.7792, 0.691905
2021,   0.7792,  0.69259
2022,   0.7792, 0.694358
2023,   0.7792, 0.700113
2024,   0.7792, 0.697179
2025,   0.7792, 0.692557
2026,   0.7792, 0.695804
2027,   0.7792, 0.699215
2028,   0.7792,  0.69284
2029,   0.7792, 0.691877
2030,   0.7792, 0.692073
2031,   0.7786, 0.692909
2032,   0.7786, 0.698973
2033,   0.7786, 0.695757
2034,   0.7786, 0.697776
2035,   0.7786, 0.695527
2036,   0.7786, 0.695566
2037,   0.7786, 0.693806
2038,   0.7786, 0.693052
2039,   0.7786,  0.69242
2040,   0.7786, 0.698506
2041,   0.7786, 0.695817
2042,   0.7786, 0.697315
2043,   0.7786, 0.692579
2044,   0.7786, 0.695278
2045,   0.7786, 0.693698
2046,   0.7786, 0.693691
2047,   0.7786, 0.691368
2048,   0.7786, 0.692113
2049,   0.7786, 0.698098
2050,   0.7786, 0.699089
2051,   0.7786, 0.691534
2052,   0.7786, 0.696024
2053,   0.7786, 0.684807
2054,   0.7786, 0.699983
2055,   0.7786, 0.684997
2056,   0.7786, 0.694942
2057,   0.7786, 0.692403
2058,   0.7786, 0.691945
2059,   0.7786, 0.693109
2060,   0.7786, 0.696016
2061,   0.7786, 0.693757
2062,   0.7786,  0.69667
2063,   0.7786, 0.698982
2064,   0.7786, 0.694307
2065,   0.7786, 0.698223
2066,   0.7786, 0.697821
2067,   0.7786, 0.694525
2068,   0.7786,  0.69653
2069,   0.7786, 0.692641
2070,   0.7786, 0.693761
2071,   0.7786, 0.692952
2072,   0.7786, 0.699416
2073,   0.7786, 0.697388
2074,   0.7786,  0.69255
2075,   0.7786, 0.696609
2076,   0.7786, 0.694538
2077,   0.7786, 0.688169
2078,   0.7786, 0.698942
2079,   0.7786, 0.696927
2080,   0.7786, 0.694609
2081,   0.7786, 0.691404
2082,   0.7786, 0.693719
2083,   0.7786,  0.69366
2084,   0.7786, 0.693595
2085,   0.7786, 0.696273
2086,   0.7786, 0.697607
2087,   0.7786, 0.699856
2088,   0.7786, 0.684507
2089,   0.7786, 0.700643
2090,   0.7786, 0.694665
2091,   0.7786, 0.694672
2092,   0.7786, 0.701743
2093,   0.7786, 0.697206
2094,   0.7786, 0.697834
2095,   0.7786, 0.690821
2096,   0.7786, 0.697529
2097,   0.7786, 0.687713
2098,   0.7786, 0.695187
2099,   0.7786, 0.689987
2100,   0.7786, 0.691648
2101,   0.7786, 0.699238
2102,   0.7786, 0.695538
2103,   0.7786, 0.689245
2104,   0.7786, 0.693953
2105,   0.7786, 0.689666
2106,   0.7786, 0.686906
2107,   0.7786, 0.689593
2108,   0.7786, 0.693111
2109,   0.7786, 0.690889
2110,   0.7786, 0.691191
2111,   0.7786, 0.689613
2112,   0.7786, 0.691119
2113,   0.7786, 0.686924
2114,   0.7786, 0.697091
2115,   0.7786, 0.695555
2116,   0.7786, 0.690356
2117,   0.7786, 0.692205
2118,   0.7786, 0.688249
2119,   0.7786, 0.692211
2120,   0.7786, 0.693031
2121,   0.7786, 0.694557
2122,   0.7786, 0.695823
2123,   0.7786, 0.690113
2124,   0.7786, 0.689708
2125,   0.7786, 0.696393
2126,   0.7786, 0.691733
2127,   0.7786, 0.688947
2128,   0.7786, 0.700214
2129,   0.7795, 0.696239
2130,   0.7795, 0.692223
2131,   0.7795, 0.689481
2132,   0.7795, 0.693392
2133,   0.7795, 0.695108
2134,   0.7795,  0.69743
2135,   0.7795, 0.698839
2136,   0.7795, 0.689804
2137,   0.7795, 0.697651
2138,   0.7795,  0.69352
2139,   0.7795, 0.693032
2140,   0.7795, 0.691818
2141,   0.7795, 0.690233
2142,   0.7795,  0.69082
2143,   0.7795,  0.69155
2144,   0.7795, 0.693709
2145,   0.7795, 0.694989
2146,   0.7795, 0.698989
2147,   0.7793, 0.699793
2148,   0.7793, 0.695079
2149,   0.7793, 0.697348
2150,   0.7793, 0.697519
2151,   0.7793, 0.695489
2152,   0.7793, 0.701685
2153,   0.7793, 0.695647
2154,   0.7793, 0.697263
2155,   0.7802, 0.702681
2156,   0.7802,  0.69997
2157,   0.7802, 0.692091
2158,   0.7802, 0.690337
2159,   0.7802, 0.685342
2160,   0.7802, 0.696386
2161,   0.7802, 0.699377
2162,   0.7802, 0.689985
2163,   0.7802, 0.696491
2164,   0.7802, 0.696325
2165,   0.7802, 0.700351
2166,   0.7802, 0.697465
2167,   0.7802, 0.703771
2168,   0.7802, 0.696674
2169,   0.7802, 0.689974
2170,   0.7802, 0.697376
2171,   0.7802, 0.692927
2172,   0.7802, 0.695256
2173,   0.7802, 0.694791
2174,   0.7802, 0.697034
2175,   0.7802,  0.70104
2176,   0.7802, 0.696565
2177,   0.7802, 0.692293
2178,   0.7802, 0.694712
2179,   0.7802, 0.697214
2180,   0.7802,  0.69978
2181,   0.7802, 0.695951
2182,   0.7802, 0.696221
2183,   0.7802, 0.694453
2184,   0.7802, 0.689834
2185,   0.7802, 0.697234
2186,   0.7802,   0.6951
2187,   0.7802, 0.701037
2188,   0.7802, 0.698815
2189,   0.7802, 0.692425
2190,   0.7802, 0.701719
2191,   0.7802, 0.692505
2192,   0.7802,  0.69286
2193,   0.7802, 0.699571
2194,   0.7802, 0.696392
2195,   0.7802, 0.696178
2196,   0.7802, 0.696968
2197,   0.7802, 0.696095
2198,   0.7802,  0.69561
2199,   0.7802, 0.698724
2200,   0.7802, 0.698122
2201,   0.7802, 0.693904
2202,   0.7802, 0.697212
2203,   0.7802, 0.690155
2204,   0.7802,  0.69079
2205,   0.7802,  0.69562
2206,   0.7802, 0.697406
2207,   0.7802, 0.700649
2208,   0.7802, 0.700587
2209,   0.7802, 0.694618
2210,   0.7802, 0.697022
2211,   0.7802, 0.690435
2212,   0.7802, 0.693962
2213,   0.7802, 0.698154
2214,   0.7802, 0.695215
2215,   0.7802, 0.699113
2216,   0.7802, 0.696721
2217,   0.7802, 0.697938
2218,   0.7802, 0.694998
2219,   0.7802, 0.695368
2220,   0.7802,  0.69714
2221,   0.7802, 0.694828
2222,   0.7802, 0.698143
2223,   0.7802,  0.69762
2224,   0.7802, 0.695873
2225,   0.7802, 0.694567
2226,   0.7802,  0.69584
2227,   0.7802, 0.690246
2228,   0.7802, 0.688993
2229,   0.7802, 0.693163
2230,   0.7802, 0.692109
2231,   0.7802, 0.690405
2232,   0.7802, 0.686694
2233,   0.7802, 0.696328
2234,   0.7802,  0.69676
2235,   0.7802,  0.69683
2236,   0.7802, 0.694493
2237,   0.7802, 0.694425
2238,   0.7802, 0.695655
2239,   0.7802, 0.694812
2240,   0.7802, 0.698134
2241,   0.7802, 0.694862
2242,   0.7802, 0.696462
2243,   0.7802, 0.695045
2244,   0.7802, 0.693233
2245,   0.7802, 0.691934
2246,   0.7802,   0.6918
2247,   0.7802,  0.69787
2248,   0.7802, 0.694225
2249,   0.7802, 0.696509
2250,   0.7802, 0.691799
2251,   0.7802, 0.698367
2252,   0.7802, 0.694736
2253,   0.7802, 0.701645
2254,   0.7802, 0.698357
2255,   0.7802, 0.691265
2256,   0.7802, 0.697749
2257,   0.7802, 0.693507
2258,   0.7802, 0.694046
2259,   0.7802, 0.694233
2260,   0.7802, 0.694175
2261,   0.7802, 0.696624
2262,   0.7802,  0.69666
2263,   0.7802, 0.694497
2264,   0.7802, 0.700068
2265,   0.7796, 0.700381
2266,   0.7796, 0.697169
2267,   0.7796, 0.692905
2268,   0.7796,  0.69489
2269,   0.7796, 0.691229
2270,   0.7796, 0.691558
2271,   0.7796,  0.69429
2272,   0.7796, 0.690929
2273,   0.7796, 0.696566
2274,   0.7796, 0.695723
2275,   0.7805, 0.695486
2276,   0.7805, 0.697736
2277,   0.7805, 0.700867
2278,   0.7805, 0.697991
2279,   0.7805, 0.694666
2280,   0.7805, 0.700068
2281,   0.7805, 0.689938
2282,   0.7807, 0.690993
2283,   0.7807,  0.69798
2284,   0.7807, 0.701728
2285,   0.7807, 0.696774
2286,   0.7807, 0.698616
2287,   0.7807, 0.699867
2288,   0.7807, 0.699162
2289,   0.7807, 0.692433
2290,   0.7807, 0.695576
2291,   0.7807, 0.695021
2292,   0.7807,  0.69685
2293,   0.7807, 0.697831
2294,   0.7807, 0.695261
2295,   0.7807, 0.694669
2296,   0.7807, 0.694396
2297,   0.7807, 0.692773
2298,   0.7807, 0.702928
2299,   0.7807, 0.700188
2300,   0.7807, 0.699792
2301,   0.7807, 0.692831
2302,   0.7807, 0.695149
2303,   0.7807, 0.692412
2304,   0.7807, 0.689317
2305,   0.7807, 0.695319
2306,   0.7807, 0.695012
2307,   0.7807,   0.6912
2308,   0.7807, 0.693442
2309,   0.7807, 0.698809
2310,   0.7807,  0.69544
2311,   0.7807, 0.696238
2312,   0.7807, 0.700015
2313,   0.7807, 0.696536
2314,   0.7807, 0.695984
2315,   0.7807, 0.695669
2316,   0.7807, 0.689341
2317,   0.7807, 0.695671
2318,   0.7807, 0.701386
2319,   0.7807, 0.698142
2320,   0.7807, 0.697182
2321,   0.7807, 0.693624
2322,   0.7807, 0.692102
2323,   0.7807, 0.694164
2324,   0.7807,    0.694
2325,   0.7807,   0.6956
2326,   0.7807, 0.697432
2327,   0.7807, 0.697876
2328,   0.7807, 0.695625
2329,   0.7807, 0.699893
2330,   0.7807, 0.694286
2331,   0.7807, 0.697645
2332,   0.7807, 0.697515
2333,   0.7807, 0.695899
2334,   0.7807, 0.689642
2335,   0.7807, 0.694209
2336,   0.7807, 0.698767
2337,   0.7807, 0.693997
2338,   0.7807, 0.694738
2339,   0.7807, 0.692236
2340,   0.7807,  0.69572
2341,   0.7807,  0.69887
2342,   0.7807, 0.692999
2343,   0.7807, 0.691868
2344,   0.7807, 0.698759
2345,   0.7807,  0.69592
2346,   0.7807, 0.696612
2347,   0.7807,  0.69416
2348,   0.7807, 0.697209
2349,   0.7807, 0.691288
2350,   0.7807, 0.692182
2351,   0.7807, 0.694359
2352,   0.7807, 0.700329
2353,   0.7807, 0.696293
2354,   0.7807, 0.689546
2355,   0.7807, 0.693769
2356,   0.7807, 0.698189
2357,   0.7807,  0.70183
2358,   0.7807, 0.701313
2359,   0.7807, 0.694005
2360,   0.7807, 0.688867
2361,   0.7807, 0.690819
2362,   0.7807, 0.690104
2363,   0.7807, 0.690391
2364,   0.7807, 0.698599
2365,   0.7807, 0.696193
2366,   0.7807, 0.698228
2367,   0.7807, 0.705453
2368,   0.7807, 0.698397
2369,   0.7807, 0.690767
2370,   0.7811, 0.696873
2371,   0.7811, 0.695828
2372,   0.7811, 0.689703
2373,   0.7811, 0.693791
2374,   0.7811, 0.699013
2375,   0.7811, 0.699578
2376,   0.7811, 0.698489
2377,   0.7811, 0.701896
2378,   0.7811, 0.693131
2379,   0.7811, 0.695804
2380,   0.7811, 0.688883
2381,   0.7811, 0.690172
2382,   0.7811, 0.699035
2383,   0.7811, 0.690708
2384,   0.7811,  0.69637
2385,   0.7811, 0.694906
2386,   0.7811, 0.703626
2387,   0.7811, 0.692522
2388,   0.7811, 0.698244
2389,   0.7811, 0.695937
2390,   0.7811, 0.695033
2391,   0.7811, 0.691081
2392,   0.7811, 0.695278
2393,   0.7811,  0.70089
2394,   0.7811,  0.69315
2395,   0.7811,  0.69624
2396,   0.7811, 0.694706
2397,   0.7811, 0.693009
2398,   0.7811, 0.696844
2399,   0.7811, 0.693167
2400,   0.7811, 0.694712
2401,   0.7811, 0.698438
2402,   0.7811, 0.700464
2403,   0.7811,   0.6985
2404,   0.7811, 0.689709
2405,   0.7811, 0.696429
2406,   0.7811, 0.690972
2407,   0.7811,  0.69637
2408,   0.7811, 0.693205
2409,   0.7811, 0.700668
2410,   0.7811, 0.695959
2411,   0.7811, 0.690374
2412,   0.7811, 0.691699
2413,   0.7811, 0.696418
2414,   0.7811, 0.689096
2415,   0.7811, 0.692852
2416,   0.7811, 0.694803
2417,   0.7811, 0.698313
2418,   0.7811, 0.697778
2419,   0.7811, 0.698515
2420,   0.7811, 0.698466
2421,   0.7811, 0.702114
2422,   0.7811, 0.691133
2423,   0.7811, 0.697457
2424,   0.7811, 0.695382
2425,   0.7811, 0.701669
2426,   0.7811, 0.700998
2427,   0.7811, 0.691984
2428,   0.7811, 0.690969
2429,   0.7811, 0.692486
2430,   0.7811, 0.695521
2431,   0.7811, 0.693702
2432,   0.7811, 0.691254
2433,   0.7811, 0.695529
2434,   0.7811, 0.692007
2435,   0.7811, 0.697036
2436,   0.7811,  0.69141
2437,   0.7811, 0.696121
2438,   0.7811, 0.695661
2439,   0.7811, 0.691581
2440,   0.7811, 0.692319
2441,   0.7811,  0.69471
2442,   0.7811,  0.70043
2443,   0.7811, 0.696349
2444,   0.7811, 0.694149
2445,   0.7811, 0.687968
2446,   0.7811, 0.698717
2447,   0.7811, 0.693693
2448,   0.7811,  0.69314
2449,   0.7811, 0.701236
2450,   0.7811, 0.698963
2451,   0.7811, 0.696521
2452,   0.7811,   0.6898
2453,   0.7811, 0.693533
2454,   0.7811, 0.686488
2455,   0.7811, 0.688016
2456,   0.7811, 0.701314
2457,   0.7811, 0.693862
2458,   0.7811, 0.696163
2459,    0.782, 0.690069
2460,    0.782, 0.699647
2461,    0.782, 0.698377
2462,    0.782, 0.697858
2463,   0.7821, 0.696347
2464,   0.7821, 0.693628
2465,   0.7821, 0.696675
2466,   0.7821, 0.706986
2467,   0.7821, 0.694344
2468,   0.7821,  0.70231
2469,   0.7821, 0.697667
2470,   0.7821, 0.693491
2471,   0.7821, 0.698485
2472,   0.7821,  0.69789
2473,   0.7821, 0.701951
2474,   0.7821, 0.693747
2475,   0.7821, 0.696174
2476,   0.7821, 0.693034
2477,   0.7822, 0.695519
2478,   0.7822, 0.695305
2479,   0.7822, 0.691857
2480,   0.7822, 0.699026
2481,   0.7822, 0.698628
2482,   0.7822, 0.698167
2483,   0.7822, 0.688894
2484,   0.7822, 0.700047
2485,   0.7822, 0.696175
2486,   0.7822, 0.696271
2487,   0.7822,   0.6987
2488,   0.7822, 0.698468
2489,   0.7822, 0.694905
2490,   0.7822, 0.692887
2491,   0.7822, 0.696368
2492,   0.7822,  0.70332
2493,   0.7822,  0.69753
2494,   0.7822, 0.703338
2495,   0.7822,   0.6995
2496,   0.7822, 0.694588
2497,   0.7822, 0.701156
2498,   0.7822, 0.696105
2499,   0.7822, 0.695683
2500,   0.7822, 0.699393
2501,   0.7822, 0.699853
2502,   0.7822, 0.699314
2503,   0.7822, 0.705896
2504,   0.7822, 0.694772
2505,   0.7822,  0.69017
2506,   0.7822, 0.697786
2507,   0.7822, 0.699862
2508,   0.7822, 0.700373
2509,   0.7822,  0.69683
2510,   0.7822, 0.697823
2511,   0.7822, 0.698461
2512,   0.7822, 0.697504
2513,   0.7822, 0.701545
2514,   0.7822, 0.697264
2515,   0.7822, 0.698407
2516,   0.7822, 0.702344
2517,   0.7822, 0.700968
2518,   0.7822, 0.696169
2519,   0.7822,  0.69892
2520,   0.7822,  0.69467
2521,   0.7822, 0.692513
2522,   0.7822, 0.695408
2523,   0.7822,  0.70056
2524,   0.7822, 0.698543
2525,   0.7822, 0.695354
2526,   0.7822, 0.696328
2527,   0.7822, 0.701364
2528,   0.7822, 0.703099
2529,   0.7822, 0.701817
2530,   0.7822, 0.703121
2531,   0.7822, 0.694085
2532,   0.7822, 0.701293
2533,   0.7822, 0.699921
2534,   0.7822, 0.697576
2535,   0.7822, 0.697326
2536,   0.7822, 0.692843
2537,   0.7822, 0.698002
2538,   0.7822, 0.695175
2539,   0.7822, 0.696441
2540,   0.7822, 0.699422
2541,   0.7822, 0.701809
2542,   0.7822,  0.69453
2543,   0.7822, 0.693371
2544,   0.7822, 0.698008
2545,   0.7822, 0.696495
2546,   0.7822, 0.691816
2547,   0.7822, 0.699864
2548,   0.7822, 0.699805
2549,   0.7822, 0.694427
2550,   0.7822, 0.696956
2551,   0.7822,  0.69901
2552,   0.7822, 0.695719
2553,   0.7822, 0.696742
2554,   0.7822, 0.696315
2555,   0.7822, 0.698318
2556,   0.7822, 0.700386
2557,   0.7822, 0.701702
2558,   0.7822, 0.701116
2559,   0.7822, 0.699491
2560,   0.7822, 0.699766
2561,   0.7822, 0.697832
2562,   0.7822, 0.691431
2563,   0.7822, 0.694707
2564,   0.7822, 0.698753
2565,   0.7822, 0.698022
2566,   0.7822, 0.697843
2567,   0.7822, 0.703994
2568,   0.7822,  0.69844
2569,   0.7822, 0.692692
2570,   0.7833, 0.698016
2571,   0.7833, 0.700303
2572,   0.7833, 0.692595
2573,   0.7833, 0.700152
2574,   0.7833, 0.703406
2575,   0.7833, 0.697555
2576,   0.7833, 0.702017
2577,   0.7833,  0.69811
2578,   0.7833, 0.702655
2579,   0.7833,  0.70055
2580,   0.7833, 0.697222
2581,   0.7833, 0.697744
2582,   0.7833, 0.701819
2583,   0.7833, 0.698211
2584,   0.7833, 0.692887
2585,   0.7833, 0.697637
2586,   0.7833,  0.69686
2587,   0.7833, 0.700031
2588,   0.7833, 0.696345
2589,   0.7833, 0.689539
2590,   0.7833, 0.698788
2591,   0.7833, 0.691902
2592,   0.7833, 0.694706
2593,   0.7833, 0.696371
2594,   0.7833, 0.693618
2595,   0.7833,  0.70026
2596,   0.7833, 0.695411
2597,   0.7833, 0.700427
2598,   0.7833, 0.693059
2599,   0.7833, 0.698203
2600,   0.7833, 0.689324
2601,   0.7833, 0.696122
2602,   0.7833, 0.700527
2603,   0.7833, 0.698063
2604,   0.7833,  0.70099
2605,   0.7833, 0.696023
2606,   0.7833,  0.69698
2607,   0.7833, 0.698592
2608,   0.7833, 0.700895
2609,   0.7833, 0.701495
2610,   0.7833, 0.700891
2611,   0.7833, 0.697649
2612,   0.7833, 0.699812
2613,   0.7833, 0.692001
2614,   0.7833, 0.699706
2615,   0.7833, 0.700904
2616,   0.7833, 0.697067
2617,   0.7833, 0.692803
2618,   0.7833, 0.697202
2619,   0.7833,  0.69431
2620,   0.7833, 0.698317
2621,   0.7833, 0.704873
2622,   0.7833, 0.702058
2623,   0.7833, 0.696562
2624,   0.7822, 0.692158
2625,   0.7822, 0.706192
2626,   0.7822, 0.694122
2627,   0.7822, 0.697244
2628,   0.7822,  0.70112
2629,   0.7822, 0.701999
2630,   0.7822, 0.699854
2631,   0.7822, 0.704067
2632,   0.7822, 0.693886
2633,   0.7822, 0.699296
2634,   0.7822, 0.697305
2635,   0.7822, 0.694904
2636,   0.7822, 0.699076
2637,   0.7822, 0.699836
2638,   0.7822, 0.694408
2639,   0.7822, 0.694019
2640,   0.7822, 0.698218
2641,   0.7822, 0.694417
2642,   0.7822, 0.692295
2643,   0.7822,  0.70285
2644,   0.7822, 0.696718
2645,   0.7822, 0.700771
2646,   0.7822, 0.696155
2647,   0.7822, 0.691796
2648,   0.7822,   0.6954
2649,   0.7822, 0.696432
2650,   0.7822,  0.69702
2651,   0.7822,  0.69381
2652,   0.7822, 0.698927
2653,   0.7822, 0.690285
2654,   0.7822, 0.695884
2655,   0.7822, 0.690958
2656,   0.7822, 0.695461
2657,   0.7822, 0.702555
2658,   0.7822, 0.699456
2659,   0.7822, 0.693156
2660,   0.7822, 0.696915
2661,   0.7822, 0.700614
2662,   0.7822, 0.693486
2663,   0.7822, 0.695949
2664,   0.7837, 0.697142
2665,   0.7837, 0.691145
2666,   0.7837, 0.701415
2667,   0.7837, 0.696505
2668,   0.7837, 0.697526
2669,   0.7837, 0.691449
2670,   0.7837, 0.696325
2671,   0.7837, 0.700442
2672,   0.7837, 0.697897
2673,   0.7837, 0.697113
2674,   0.7837, 0.695362
2675,   0.7837, 0.695783
2676,   0.7829, 0.688397
2677,   0.7829, 0.701455
2678,   0.7829, 0.697685
2679,   0.7829, 0.696347
2680,   0.7829,  0.69629
2681,   0.7829, 0.692362
2682,   0.7829, 0.700945
2683,   0.7829, 0.707247
2684,   0.7829, 0.696446
2685,   0.7829, 0.696052
2686,   0.7829, 0.693492
2687,   0.7829, 0.695591
2688,   0.7829, 0.698256
2689,   0.7829, 0.697091
2690,   0.7829, 0.695748
2691,   0.7848, 0.695324
2692,   0.7848, 0.692067
2693,   0.7848, 0.695634
2694,   0.7848, 0.694445
2695,   0.7848, 0.698659
2696,   0.7848, 0.690107
2697,   0.7848, 0.700788
2698,   0.7848, 0.693518
2699,   0.7848,  0.70444
2700,   0.7848, 0.699823
2701,   0.7848, 0.702559
2702,   0.7848, 0.701233
2703,   0.7848, 0.703278
2704,   0.7864, 0.697891
2705,   0.7864, 0.700523
2706,   0.7864, 0.699767
2707,   0.7864, 0.703448
2708,   0.7864,  0.70092
2709,   0.7864, 0.700393
2710,   0.7864, 0.699645
2711,   0.7864, 0.701046
2712,   0.7864, 0.702395
2713,   0.7864, 0.697721
2714,   0.7864, 0.700298
2715,   0.7864, 0.702036
2716,   0.7864, 0.697115
2717,   0.7864,  0.70068
2718,   0.7864, 0.704894
2719,   0.7864, 0.705179
2720,   0.7864, 0.702411
2721,   0.7864,  0.70112
2722,   0.7864, 0.705988
2723,   0.7864, 0.698303
2724,   0.7864, 0.696471
2725,   0.7864,  0.69479
2726,   0.7864, 0.700896
2727,   0.7864, 0.702261
2728,   0.7864, 0.700433
2729,   0.7864, 0.697677
2730,   0.7864, 0.702964
2731,   0.7864, 0.700348
2732,   0.7864, 0.702438
2733,   0.7864, 0.703598
2734,   0.7864, 0.700611
2735,   0.7864, 0.696943
2736,   0.7864, 0.695314
2737,   0.7864,  0.70617
2738,   0.7864, 0.704758
2739,   0.7864, 0.701128
2740,   0.7864,  0.70346
2741,   0.7864, 0.700192
2742,   0.7864, 0.703528
2743,   0.7864,  0.70273
2744,   0.7864, 0.698968
2745,   0.7864, 0.703637
2746,   0.7864, 0.693059
2747,   0.7864, 0.695128
2748,   0.7864, 0.698062
2749,   0.7864, 0.698566
2750,   0.7864, 0.699549
2751,   0.7864, 0.701562
2752,   0.7864,  0.70259
2753,   0.7864, 0.706725
2754,   0.7864, 0.700064
2755,   0.7864, 0.697853
2756,   0.7864, 0.701075
2757,   0.7864, 0.703406
2758,   0.7864,  0.70078
2759,   0.7864, 0.697928
2760,   0.7864, 0.697993
2761,   0.7864,  0.70598
2762,   0.7864, 0.701981
2763,   0.7864, 0.703958
2764,   0.7864, 0.700221
2765,   0.7864,  0.69427
2766,   0.7864, 0.700212
2767,   0.7864, 0.696331
2768,   0.7864, 0.699086
2769,   0.7864, 0.698272
2770,   0.7864,   0.7053
2771,   0.7864, 0.706113
2772,   0.7864, 0.701506
2773,   0.7864, 0.702881
2774,   0.7864, 0.699911
2775,   0.7864, 0.695723
2776,   0.7864, 0.703269
2777,   0.7864, 0.699553
2778,   0.7864, 0.697017
2779,   0.7864, 0.697764
2780,   0.7864, 0.703729
2781,   0.7864, 0.702702
2782,   0.7864, 0.706589
2783,   0.7864, 0.698505
2784,   0.7864, 0.690367
2785,   0.7864, 0.698024
2786,   0.7864, 0.700638
2787,   0.7864, 0.705055
2788,   0.7864, 0.694305
2789,   0.7864, 0.702722
2790,   0.7864, 0.704021
2791,   0.7864, 0.704668
2792,   0.7864, 0.701618
2793,   0.7864, 0.694465
2794,   0.7864, 0.700591
2795,   0.7864, 0.698375
2796,   0.7864, 0.697925
2797,   0.7864, 0.698932
