gen, tournament_scalar3_uniform_best, tournament_scalar3_uniform_ave
2813,   0.8492, 0.771751
2814,   0.8492, 0.774273
2815,   0.8492, 0.773261
2816,   0.8492, 0.774837
2817,   0.8492, 0.773899
2818,   0.8492, 0.772576
2819,   0.8492, 0.764168
2820,   0.8492, 0.769259
2821,   0.8492, 0.775854
2822,   0.8492,  0.77545
2823,   0.8492, 0.768551
2824,   0.8492, 0.765502
2825,   0.8492, 0.764413
2826,   0.8492, 0.767051
2827,   0.8492, 0.775467
2828,   0.8492, 0.771635
2829,   0.8492, 0.772507
2830,   0.8492, 0.766928
2831,   0.8492, 0.771578
2832,   0.8492, 0.771951
2833,   0.8492, 0.771231
2834,   0.8492, 0.777003
2835,   0.8492, 0.766675
2836,   0.8492, 0.771996
2837,   0.8492, 0.768884
2838,   0.8492, 0.770235
2839,   0.8492, 0.774827
2840,   0.8492, 0.769027
2841,   0.8492, 0.778793
2842,   0.8492, 0.774482
2843,   0.8492, 0.776886
2844,   0.8492, 0.773753
2845,   0.8492, 0.772388
2846,   0.8492, 0.774177
2847,   0.8492, 0.771233
2848,   0.8492,  0.77161
2849,   0.8492, 0.774574
2850,   0.8492, 0.772648
2851,   0.8492, 0.775731
2852,   0.8492, 0.774626
2853,   0.8492, 0.771902
2854,   0.8492,  0.77407
2855,   0.8492, 0.775606
2856,   0.8492, 0.777694
2857,   0.8492, 0.776605
2858,   0.8492, 0.771958
2859,   0.8492, 0.775289
2860,   0.8492, 0.771376
2861,   0.8492, 0.776169
2862,   0.8492, 0.780422
2863,   0.8492, 0.775297
2864,   0.8492, 0.766495
2865,   0.8492, 0.776556
2866,   0.8492, 0.772632
2867,   0.8492, 0.773078
2868,   0.8492, 0.774035
2869,   0.8492, 0.776978
2870,   0.8492, 0.772819
2871,   0.8492,  0.77572
2872,     0.85, 0.772661
2873,     0.85, 0.775527
2874,     0.85, 0.774495
2875,     0.85, 0.770299
2876,     0.85, 0.770549
2877,     0.85, 0.776933
2878,     0.85, 0.770049
2879,     0.85, 0.773148
2880,     0.85,   0.7765
2881,     0.85, 0.777008
2882,     0.85, 0.772367
2883,     0.85, 0.770006
2884,     0.85, 0.780631
2885,     0.85, 0.771107
2886,     0.85, 0.775001
2887,     0.85, 0.777204
2888,     0.85, 0.778118
2889,     0.85, 0.773381
2890,     0.85, 0.774777
2891,     0.85, 0.770512
2892,     0.85, 0.773903
2893,     0.85, 0.772989
2894,     0.85,  0.77768
2895,     0.85, 0.770241
2896,     0.85, 0.771996
2897,     0.85, 0.774206
2898,     0.85, 0.774405
2899,     0.85, 0.774279
2900,     0.85, 0.773254
2901,     0.85, 0.766192
2902,     0.85, 0.771087
2903,     0.85, 0.778962
2904,     0.85, 0.776543
2905,     0.85, 0.778576
2906,     0.85, 0.769285
2907,     0.85, 0.773888
2908,     0.85, 0.775342
2909,     0.85, 0.773879
2910,     0.85,  0.76802
2911,   0.8501, 0.775966
2912,   0.8501,  0.77125
2913,   0.8501, 0.766964
2914,   0.8501, 0.775914
2915,   0.8501, 0.774466
2916,   0.8501, 0.778884
2917,   0.8501, 0.769647
2918,   0.8501, 0.771115
2919,   0.8501, 0.776195
2920,   0.8501, 0.776058
2921,   0.8501, 0.775777
2922,   0.8501, 0.776232
2923,   0.8501, 0.772126
2924,   0.8501,  0.77397
2925,   0.8501, 0.770958
2926,   0.8501, 0.770784
2927,   0.8501, 0.770987
2928,   0.8501, 0.772758
2929,   0.8501,  0.77702
2930,   0.8501,  0.76944
2931,   0.8501, 0.774457
2932,   0.8501, 0.774684
2933,   0.8501, 0.775418
2934,   0.8501, 0.772341
2935,   0.8501, 0.775835
2936,   0.8501, 0.776705
2937,   0.8501, 0.775793
2938,   0.8501, 0.774623
2939,   0.8501, 0.771935
2940,   0.8501, 0.773347
2941,   0.8501, 0.775198
2942,   0.8501, 0.774562
2943,   0.8501, 0.774825
2944,   0.8501, 0.773548
2945,   0.8501, 0.773418
2946,   0.8501, 0.773663
2947,   0.8501, 0.775503
2948,   0.8501, 0.779056
2949,   0.8501, 0.772655
2950,   0.8501, 0.775406
2951,   0.8501, 0.778144
2952,   0.8501, 0.775441
2953,   0.8501, 0.777778
2954,   0.8501, 0.775216
2955,   0.8501, 0.769829
2956,   0.8501, 0.774007
2957,   0.8501, 0.774095
2958,   0.8501, 0.771485
2959,   0.8501, 0.772021
2960,   0.8501, 0.774093
2961,   0.8501, 0.772906
2962,   0.8501, 0.772095
2963,   0.8501, 0.776361
2964,   0.8501, 0.773003
2965,   0.8501, 0.774198
2966,   0.8501, 0.775217
2967,   0.8501, 0.775402
2968,   0.8501, 0.773661
2969,   0.8501, 0.773513
2970,   0.8501, 0.777063
2971,   0.8501, 0.775136
2972,   0.8501, 0.775888
2973,   0.8501,  0.77748
2974,   0.8501, 0.776035
2975,   0.8501,   0.7674
2976,   0.8501, 0.768818
2977,   0.8501, 0.771316
2978,   0.8501, 0.774692
2979,   0.8504, 0.772879
2980,   0.8504, 0.769535
2981,   0.8504,  0.77797
2982,   0.8504, 0.782311
2983,   0.8504, 0.778595
2984,   0.8504, 0.779738
2985,   0.8504, 0.775477
2986,   0.8504,  0.77481
2987,   0.8504, 0.775266
2988,   0.8504, 0.775959
2989,   0.8504, 0.780976
2990,   0.8504, 0.780411
2991,   0.8504, 0.775615
2992,   0.8504, 0.778607
2993,   0.8504, 0.776709
2994,   0.8504,  0.77413
2995,   0.8504, 0.769777
2996,   0.8504, 0.773776
2997,   0.8504, 0.775654
2998,   0.8504, 0.776743
2999,   0.8504, 0.768189
3000,   0.8504,  0.77318
3001,   0.8504, 0.774868
3002,   0.8504, 0.779695
3003,   0.8504, 0.774212
3004,   0.8504, 0.773818
3005,   0.8504, 0.773862
3006,   0.8504, 0.779193
3007,   0.8504, 0.770412
3008,   0.8504, 0.775958
3009,   0.8504, 0.775267
3010,   0.8504, 0.775027
3011,   0.8504, 0.772559
3012,   0.8504, 0.774607
3013,   0.8504, 0.770018
3014,   0.8504, 0.773869
3015,   0.8504, 0.770051
3016,   0.8504, 0.774278
3017,   0.8504, 0.772856
3018,   0.8504, 0.772625
3019,   0.8504, 0.773162
3020,   0.8504,  0.77695
3021,   0.8504, 0.775286
3022,   0.8504, 0.774793
3023,   0.8504, 0.775038
3024,   0.8504, 0.775929
3025,   0.8504, 0.771091
3026,   0.8504, 0.773075
3027,   0.8504,  0.77739
3028,   0.8504, 0.774285
3029,   0.8504, 0.771884
3030,   0.8504, 0.777125
3031,   0.8504, 0.778506
3032,   0.8504,  0.77661
3033,   0.8504, 0.775655
3034,   0.8504, 0.777905
3035,   0.8504, 0.775186
3036,   0.8504, 0.772691
3037,   0.8504, 0.775361
3038,   0.8504, 0.777064
3039,   0.8504, 0.775416
3040,   0.8504, 0.775052
3041,   0.8504, 0.768969
3042,   0.8504, 0.772787
3043,   0.8504, 0.767567
3044,   0.8504, 0.770993
3045,   0.8504, 0.772174
3046,   0.8504, 0.774823
3047,   0.8507, 0.774295
3048,   0.8507, 0.776054
3049,   0.8507, 0.776119
3050,   0.8507, 0.775844
3051,   0.8507, 0.778011
3052,   0.8507, 0.769411
3053,   0.8507, 0.774825
3054,   0.8507, 0.769709
3055,   0.8507, 0.772336
3056,   0.8507, 0.774696
3057,   0.8507, 0.773621
3058,   0.8507, 0.776336
3059,   0.8507, 0.774752
3060,   0.8507, 0.773395
3061,   0.8507, 0.774874
3062,   0.8507, 0.775165
3063,   0.8507, 0.773798
3064,   0.8507, 0.777082
3065,   0.8507, 0.774062
3066,   0.8507, 0.775488
3067,   0.8507, 0.777338
3068,   0.8507, 0.771616
3069,   0.8507, 0.779542
3070,   0.8507,  0.77742
3071,   0.8507, 0.775036
3072,   0.8507, 0.775643
3073,   0.8507, 0.772671
3074,   0.8507, 0.770941
3075,   0.8507, 0.773732
3076,   0.8507, 0.772626
3077,   0.8507,  0.77612
3078,   0.8507, 0.779414
3079,   0.8507, 0.775868
3080,   0.8507, 0.775317
3081,   0.8507, 0.778356
3082,   0.8507, 0.775635
3083,   0.8507, 0.775591
3084,   0.8507, 0.778599
3085,   0.8507, 0.773327
3086,   0.8507, 0.779498
3087,   0.8507, 0.778037
3088,   0.8507, 0.775189
3089,   0.8507, 0.775705
3090,   0.8507, 0.773873
3091,   0.8508, 0.772564
3092,   0.8508, 0.775717
3093,   0.8508, 0.778165
3094,   0.8508, 0.775376
3095,   0.8508, 0.773966
3096,   0.8508, 0.778247
3097,   0.8508, 0.771236
3098,   0.8508, 0.777169
3099,   0.8508, 0.776509
3100,   0.8508, 0.774969
3101,   0.8508, 0.775278
3102,   0.8508,   0.7749
3103,   0.8508,  0.77404
3104,   0.8508, 0.769914
3105,   0.8508, 0.776113
3106,   0.8508, 0.773703
3107,   0.8508, 0.777026
3108,   0.8508, 0.778242
3109,   0.8508, 0.778013
3110,   0.8508, 0.783566
3111,   0.8508, 0.782511
3112,   0.8508, 0.783298
3113,   0.8508, 0.775621
3114,   0.8508, 0.779531
3115,   0.8508, 0.779859
3116,   0.8508, 0.780676
3117,   0.8508,  0.77825
3118,   0.8508, 0.774531
3119,   0.8508, 0.779516
3120,   0.8508, 0.777243
3121,   0.8508, 0.777861
3122,   0.8508, 0.777928
3123,   0.8508, 0.777632
3124,   0.8508, 0.777456
3125,   0.8508, 0.779708
3126,   0.8508, 0.774676
3127,   0.8511,  0.77959
3128,   0.8511, 0.778094
3129,   0.8511, 0.771316
3130,   0.8511, 0.773283
3131,   0.8511, 0.772802
3132,   0.8511, 0.773992
3133,   0.8511, 0.772045
3134,   0.8511, 0.774966
3135,   0.8511, 0.772201
3136,   0.8511, 0.775003
3137,   0.8511, 0.776897
3138,   0.8511, 0.775768
3139,   0.8511, 0.771498
3140,   0.8511, 0.778244
3141,   0.8511, 0.779584
3142,   0.8511, 0.772959
3143,   0.8511,  0.77681
3144,   0.8511, 0.779238
3145,   0.8511,  0.77899
3146,   0.8511, 0.777739
3147,   0.8511, 0.777243
3148,   0.8511, 0.776817
3149,   0.8511,  0.77882
3150,   0.8511, 0.776965
3151,   0.8511, 0.773775
3152,   0.8511, 0.771429
3153,   0.8511, 0.771082
3154,   0.8511, 0.777066
3155,   0.8511, 0.771908
3156,   0.8511, 0.776268
3157,   0.8511, 0.775122
3158,   0.8511, 0.774764
3159,   0.8511,  0.77289
3160,   0.8511, 0.775185
3161,   0.8511, 0.779741
3162,   0.8511, 0.778794
3163,   0.8511, 0.778781
3164,   0.8511, 0.775739
3165,   0.8511, 0.773652
3166,   0.8511, 0.777681
3167,   0.8511,  0.77989
3168,   0.8511, 0.780061
3169,   0.8511, 0.777838
3170,   0.8511, 0.775388
3171,   0.8511, 0.774081
3172,   0.8511, 0.779729
3173,   0.8511, 0.774356
3174,   0.8511, 0.780905
3175,   0.8511, 0.775711
3176,   0.8511, 0.775208
3177,   0.8511, 0.772557
3178,   0.8511, 0.780434
3179,   0.8511, 0.773834
3180,   0.8511, 0.775607
3181,   0.8504, 0.774499
3182,   0.8504, 0.772586
3183,   0.8504, 0.774047
3184,   0.8504, 0.769899
3185,   0.8504, 0.772671
3186,   0.8504, 0.772547
3187,   0.8504, 0.773266
3188,   0.8504, 0.774182
3189,   0.8504, 0.769141
3190,   0.8504, 0.775835
3191,   0.8504, 0.771887
3192,   0.8509, 0.772907
3193,   0.8509,  0.77617
3194,   0.8509, 0.775291
3195,   0.8509, 0.772252
3196,   0.8509, 0.775032
3197,   0.8509, 0.772549
3198,   0.8509, 0.772326
3199,   0.8509, 0.772996
3200,   0.8496, 0.775127
3201,   0.8496, 0.774813
3202,   0.8496, 0.771827
3203,   0.8496, 0.770758
3204,   0.8496, 0.771827
3205,   0.8496, 0.773593
3206,   0.8496, 0.772824
3207,   0.8496, 0.769693
3208,   0.8496, 0.769473
3209,   0.8496, 0.771052
3210,   0.8496, 0.771653
3211,   0.8496, 0.774246
3212,   0.8496,  0.77743
3213,   0.8496, 0.772961
3214,   0.8496, 0.772178
3215,   0.8496, 0.774884
3216,   0.8496, 0.770384
3217,   0.8496, 0.774307
3218,   0.8516, 0.769588
3219,   0.8516, 0.772145
3220,   0.8516, 0.771913
3221,   0.8516, 0.772286
3222,   0.8516, 0.768008
3223,   0.8516, 0.770576
3224,   0.8516, 0.769475
3225,   0.8516,  0.76857
3226,   0.8516, 0.773422
3227,   0.8516, 0.772095
3228,   0.8516, 0.770455
3229,   0.8516, 0.773915
3230,   0.8516,   0.7683
3231,   0.8516, 0.775911
3232,   0.8516, 0.771204
3233,   0.8516, 0.771733
3234,   0.8516, 0.772528
3235,   0.8516, 0.778253
3236,   0.8516, 0.777547
3237,   0.8516, 0.777298
3238,   0.8516, 0.773875
3239,   0.8516, 0.774929
3240,   0.8516, 0.776655
3241,   0.8516, 0.770707
3242,   0.8516, 0.776253
3243,   0.8516, 0.773857
3244,   0.8516, 0.777884
3245,   0.8516, 0.772438
3246,   0.8516, 0.773884
3247,   0.8516, 0.771631
3248,   0.8516,   0.7746
3249,   0.8516, 0.774684
3250,   0.8516, 0.776532
3251,   0.8516, 0.771757
3252,   0.8516,  0.77595
3253,   0.8516, 0.773633
3254,   0.8516, 0.778292
3255,   0.8516, 0.772344
3256,   0.8516, 0.773298
3257,   0.8516, 0.767921
3258,   0.8516, 0.779557
3259,   0.8516, 0.776268
3260,   0.8516, 0.774725
3261,   0.8516, 0.776087
3262,   0.8516, 0.776788
3263,   0.8516, 0.777012
3264,   0.8516, 0.778004
3265,   0.8516,  0.77375
3266,   0.8516, 0.771242
3267,   0.8516,  0.77596
3268,   0.8516, 0.776155
3269,   0.8516, 0.774458
3270,   0.8516,  0.77262
3271,   0.8516, 0.772683
3272,   0.8516, 0.778888
3273,   0.8516, 0.777448
3274,   0.8529, 0.776007
3275,   0.8529, 0.775465
3276,   0.8529, 0.774125
3277,   0.8529, 0.777986
3278,   0.8529, 0.779378
3279,   0.8529, 0.776109
3280,   0.8529, 0.778351
3281,   0.8529, 0.776739
3282,   0.8529, 0.781308
3283,   0.8529, 0.778662
3284,   0.8529, 0.774109
3285,   0.8529, 0.770321
3286,   0.8529,  0.77744
3287,   0.8529, 0.773588
3288,   0.8529,  0.77457
3289,   0.8529, 0.771792
3290,   0.8529, 0.774212
3291,   0.8529, 0.780523
3292,   0.8529, 0.775534
3293,   0.8529, 0.776514
3294,   0.8529, 0.778119
3295,   0.8529, 0.779376
3296,   0.8529, 0.776448
3297,   0.8529, 0.775062
3298,   0.8529, 0.779583
3299,   0.8529, 0.775008
3300,   0.8529, 0.780572
3301,   0.8529, 0.776974
3302,   0.8529, 0.775556
3303,   0.8529, 0.773388
3304,   0.8529, 0.774595
3305,   0.8529, 0.774483
3306,   0.8529, 0.773195
3307,   0.8529, 0.774019
3308,   0.8529, 0.773269
3309,   0.8529, 0.776852
3310,   0.8529, 0.778965
3311,   0.8529, 0.775922
3312,   0.8529, 0.774472
3313,   0.8529, 0.774783
3314,   0.8529, 0.775459
3315,   0.8529, 0.776466
3316,   0.8529,  0.77265
3317,   0.8529, 0.774974
3318,   0.8529, 0.779687
3319,   0.8529, 0.779414
3320,   0.8529, 0.775918
3321,   0.8529, 0.774621
3322,   0.8529, 0.778913
3323,   0.8529, 0.772346
3324,   0.8529, 0.774582
3325,   0.8529,  0.77569
3326,   0.8529, 0.775784
3327,   0.8529, 0.774038
3328,   0.8529, 0.777308
3329,   0.8529, 0.777583
3330,   0.8529, 0.771927
3331,   0.8529, 0.774725
3332,   0.8529, 0.774519
3333,   0.8529, 0.775218
3334,   0.8529, 0.773916
3335,   0.8529, 0.772771
3336,   0.8529, 0.771606
3337,   0.8529, 0.771334
3338,   0.8529, 0.772094
3339,   0.8529, 0.777907
3340,   0.8529, 0.773359
3341,   0.8529, 0.776573
3342,   0.8529, 0.775725
3343,   0.8529, 0.775774
3344,   0.8529, 0.777073
3345,   0.8529, 0.771672
3346,   0.8529, 0.779177
3347,   0.8529,  0.77896
3348,   0.8529, 0.778549
3349,   0.8529, 0.773173
3350,   0.8527, 0.772687
3351,   0.8527, 0.777061
3352,   0.8527, 0.778117
3353,   0.8527, 0.779801
3354,   0.8527, 0.777399
3355,   0.8527, 0.774274
3356,   0.8527, 0.775922
3357,   0.8527, 0.776869
3358,   0.8527, 0.774806
3359,   0.8527, 0.769677
3360,   0.8527,  0.77893
3361,   0.8527, 0.774189
3362,   0.8527,  0.77544
3363,   0.8527, 0.775926
3364,   0.8527, 0.777944
3365,   0.8527, 0.772418
3366,   0.8527, 0.779764
3367,   0.8527, 0.774202
3368,   0.8527, 0.777767
3369,   0.8527, 0.778216
3370,   0.8527, 0.774489
3371,   0.8527, 0.777389
3372,   0.8527, 0.778023
3373,   0.8527, 0.780244
3374,   0.8527, 0.769995
3375,   0.8527, 0.775177
3376,   0.8527, 0.771264
3377,   0.8527, 0.769919
3378,   0.8527, 0.775698
3379,   0.8527, 0.778208
3380,   0.8527, 0.780391
3381,   0.8527, 0.778431
3382,   0.8527, 0.773559
3383,   0.8527, 0.775171
3384,   0.8527,  0.77333
3385,   0.8527, 0.775558
3386,   0.8527, 0.777287
3387,   0.8527, 0.771421
3388,   0.8527, 0.773128
3389,   0.8527, 0.780542
3390,   0.8527, 0.773919
3391,   0.8527, 0.773829
3392,   0.8527, 0.777482
3393,   0.8527, 0.781853
3394,   0.8527, 0.775523
3395,   0.8527, 0.777151
3396,   0.8527, 0.779433
3397,   0.8527, 0.774963
3398,   0.8527, 0.774662
3399,   0.8527, 0.769653
3400,   0.8527, 0.779796
3401,   0.8527,  0.76936
3402,   0.8527, 0.773902
3403,   0.8527, 0.773509
3404,   0.8527, 0.779692
3405,   0.8527, 0.774831
3406,   0.8527, 0.779517
3407,   0.8527, 0.776852
3408,   0.8527, 0.778402
3409,   0.8527, 0.777749
3410,   0.8527, 0.775822
3411,   0.8527, 0.773656
3412,   0.8527, 0.769519
3413,   0.8527, 0.775654
3414,   0.8527, 0.777954
3415,   0.8527, 0.777018
3416,   0.8527, 0.770794
3417,   0.8527, 0.773583
3418,   0.8527, 0.774267
3419,   0.8521, 0.778585
3420,   0.8521, 0.780356
3421,   0.8521, 0.776615
3422,   0.8521, 0.774393
3423,   0.8521, 0.776873
3424,   0.8521, 0.773716
3425,   0.8521, 0.772882
3426,   0.8521, 0.772517
3427,   0.8521, 0.774446
3428,   0.8521, 0.773318
3429,   0.8521, 0.776986
3430,   0.8521, 0.775244
3431,   0.8521, 0.773359
3432,   0.8521, 0.775135
3433,   0.8521, 0.771097
3434,   0.8521, 0.778044
3435,   0.8521, 0.776634
3436,   0.8521, 0.771165
3437,   0.8521, 0.777011
3438,   0.8521, 0.775279
3439,   0.8521, 0.776462
3440,   0.8521, 0.775164
3441,   0.8521, 0.774228
3442,   0.8521, 0.769366
3443,   0.8521,  0.77487
3444,   0.8521, 0.773837
3445,   0.8521, 0.772959
3446,   0.8521, 0.769234
3447,   0.8521, 0.775275
3448,   0.8521, 0.773939
3449,   0.8521, 0.774971
3450,   0.8521, 0.772774
3451,   0.8521, 0.772533
3452,   0.8521, 0.772767
3453,   0.8521, 0.769088
3454,   0.8521, 0.780344
3455,   0.8521,  0.77156
3456,   0.8521, 0.773182
3457,   0.8521, 0.775941
3458,   0.8521, 0.772696
3459,   0.8521, 0.773723
3460,   0.8521, 0.776357
3461,   0.8521, 0.782435
3462,   0.8521, 0.779098
3463,   0.8521,  0.77454
3464,   0.8521, 0.771524
3465,   0.8521, 0.769903
3466,   0.8521, 0.776028
3467,   0.8521, 0.781905
3468,   0.8521, 0.778216
3469,   0.8521, 0.767798
3470,   0.8521, 0.771289
3471,   0.8521,  0.77682
3472,   0.8516, 0.769381
3473,   0.8516, 0.766812
3474,   0.8516, 0.775213
3475,   0.8516, 0.770562
3476,   0.8516, 0.775593
3477,   0.8516, 0.776102
3478,   0.8516, 0.778156
3479,   0.8516, 0.773838
3480,   0.8516, 0.775468
3481,   0.8516, 0.775377
3482,   0.8516, 0.778039
3483,   0.8516, 0.773367
3484,   0.8516, 0.775927
3485,   0.8516,  0.77392
3486,   0.8516, 0.778383
3487,   0.8516, 0.772878
3488,   0.8516, 0.775501
3489,   0.8516, 0.776686
3490,   0.8516, 0.780411
3491,   0.8516, 0.772318
3492,   0.8516, 0.775976
3493,   0.8516, 0.774998
3494,   0.8516, 0.773651
3495,   0.8516, 0.769665
3496,   0.8516, 0.773561
3497,   0.8516,  0.77585
3498,   0.8516, 0.780787
3499,   0.8516, 0.775312
3500,   0.8516, 0.773801
3501,   0.8516, 0.775087
3502,   0.8516, 0.777328
3503,   0.8516, 0.772884
3504,   0.8516, 0.782481
3505,   0.8516, 0.777982
3506,   0.8516, 0.775121
3507,   0.8516, 0.779422
3508,   0.8516, 0.775037
3509,   0.8516, 0.776509
3510,   0.8516, 0.774437
3511,   0.8516, 0.775848
3512,   0.8516, 0.768762
3513,   0.8532, 0.776093
3514,   0.8532, 0.773309
3515,   0.8532, 0.774947
3516,   0.8532, 0.773076
3517,   0.8532, 0.772796
3518,   0.8532, 0.776129
3519,   0.8532, 0.773179
3520,   0.8532, 0.768855
3521,   0.8532, 0.769747
3522,   0.8532, 0.774224
3523,   0.8532, 0.774027
3524,   0.8532, 0.780081
3525,   0.8532, 0.775138
3526,   0.8532, 0.779572
3527,   0.8532,  0.77751
3528,   0.8532, 0.775069
3529,   0.8532, 0.773596
3530,   0.8532, 0.768053
3531,   0.8556, 0.774783
3532,   0.8556, 0.777055
3533,   0.8556, 0.777162
3534,   0.8556, 0.778673
3535,   0.8556, 0.774355
3536,   0.8556, 0.775728
3537,   0.8556, 0.774059
3538,   0.8556, 0.774306
3539,   0.8556, 0.773359
3540,   0.8556,  0.77786
3541,   0.8556, 0.776739
3542,   0.8556, 0.770709
3543,   0.8556, 0.776485
3544,   0.8556, 0.771595
3545,   0.8556, 0.772997
3546,   0.8556, 0.770714
3547,   0.8556, 0.778866
3548,   0.8556, 0.772265
3549,   0.8556, 0.772486
3550,   0.8556, 0.779569
3551,   0.8556, 0.776409
3552,   0.8556,  0.77714
3553,   0.8556,  0.77929
3554,   0.8556, 0.775236
3555,   0.8556, 0.771395
3556,   0.8556,   0.7706
3557,   0.8556, 0.775499
3558,   0.8556, 0.779612
3559,   0.8556,  0.77081
3560,   0.8556, 0.778181
3561,   0.8564, 0.778157
3562,   0.8564, 0.776157
3563,   0.8564, 0.776071
3564,   0.8564, 0.777558
3565,   0.8564, 0.779648
3566,   0.8564, 0.778278
3567,   0.8564, 0.779443
3568,   0.8564, 0.782218
3569,   0.8564, 0.778711
3570,   0.8564, 0.778159
3571,   0.8564, 0.772727
3572,   0.8564, 0.784317
3573,   0.8564, 0.778032
3574,   0.8564, 0.772551
3575,   0.8564, 0.773468
3576,   0.8564, 0.774971
3577,   0.8564, 0.772008
3578,   0.8564, 0.777844
3579,   0.8564, 0.776272
3580,   0.8564, 0.778108
3581,   0.8564,  0.78042
3582,   0.8564,  0.77277
3583,   0.8564,  0.77871
3584,   0.8564, 0.778119
3585,   0.8564, 0.779418
3586,   0.8564, 0.780128
3587,   0.8564, 0.777562
3588,   0.8564, 0.778021
3589,   0.8564, 0.776418
3590,   0.8564, 0.776519
3591,   0.8564, 0.774179
3592,   0.8564, 0.780034
3593,   0.8564, 0.781015
3594,   0.8564, 0.781236
3595,   0.8562, 0.774604
3596,   0.8562, 0.782126
3597,   0.8562, 0.778066
3598,   0.8562, 0.779861
3599,   0.8562, 0.777016
3600,   0.8562, 0.783493
3601,   0.8562, 0.775975
3602,   0.8562, 0.776071
3603,   0.8562, 0.777696
3604,   0.8562, 0.783279
3605,   0.8562, 0.781472
3606,   0.8562, 0.781603
3607,   0.8562, 0.779272
3608,   0.8562,  0.77574
3609,   0.8562, 0.783683
3610,   0.8562, 0.777354
3611,   0.8562, 0.777887
3612,   0.8562, 0.778462
3613,   0.8562, 0.778168
3614,   0.8562, 0.774554
3615,   0.8562, 0.777432
3616,   0.8562, 0.778536
3617,   0.8562, 0.776971
3618,   0.8562, 0.776679
3619,   0.8562, 0.777694
3620,   0.8562, 0.774939
3621,   0.8562, 0.780084
3622,   0.8562, 0.774782
3623,   0.8562, 0.778582
3624,   0.8562,  0.78223
3625,   0.8562,  0.78564
3626,   0.8562, 0.777099
3627,   0.8562, 0.781188
3628,   0.8562, 0.785865
3629,   0.8562, 0.777734
3630,   0.8562, 0.779087
3631,   0.8562, 0.782124
3632,   0.8562, 0.779299
3633,   0.8562,  0.77487
3634,   0.8562, 0.778921
3635,   0.8562, 0.781755
3636,   0.8562, 0.785609
3637,   0.8562, 0.782565
3638,   0.8562, 0.778655
3639,   0.8562, 0.781639
3640,   0.8562, 0.781107
3641,   0.8562, 0.781388
3642,   0.8562, 0.787335
3643,   0.8562, 0.784323
3644,   0.8562, 0.787847
3645,   0.8562, 0.776046
3646,   0.8562, 0.778035
3647,   0.8562, 0.779914
3648,   0.8562, 0.779348
3649,   0.8562, 0.779038
3650,   0.8562, 0.781514
3651,   0.8562, 0.780151
3652,   0.8562, 0.776515
3653,   0.8562, 0.773665
3654,   0.8562, 0.775119
3655,   0.8562, 0.779402
3656,   0.8562, 0.781981
3657,   0.8562, 0.785155
3658,   0.8562, 0.783108
3659,   0.8562, 0.781887
3660,   0.8562, 0.781599
3661,   0.8562, 0.774125
3662,   0.8562, 0.779182
3663,   0.8562,  0.77673
3664,   0.8562, 0.776492
3665,   0.8562, 0.779148
3666,   0.8562, 0.778677
3667,   0.8562, 0.780849
3668,   0.8562, 0.779647
3669,   0.8562, 0.777734
3670,   0.8562, 0.783553
3671,   0.8562, 0.783786
3672,   0.8562, 0.777938
3673,   0.8555, 0.777992
3674,   0.8555, 0.780915
3675,   0.8555, 0.772275
3676,   0.8555, 0.778987
3677,   0.8555, 0.777485
3678,   0.8555, 0.776291
3679,   0.8555, 0.778029
3680,   0.8555, 0.782378
3681,   0.8555,   0.7771
3682,   0.8555, 0.781718
3683,   0.8555, 0.775419
3684,   0.8555, 0.774976
3685,   0.8555, 0.781589
3686,   0.8555, 0.774731
3687,   0.8555, 0.781022
3688,   0.8555, 0.781411
3689,   0.8555, 0.777156
3690,   0.8555,  0.78089
3691,   0.8555, 0.781602
3692,   0.8555, 0.777156
3693,   0.8555, 0.775077
3694,   0.8555, 0.781951
3695,   0.8555, 0.782674
3696,   0.8555, 0.779751
3697,   0.8555, 0.780696
3698,   0.8555, 0.774096
3699,   0.8555, 0.777629
3700,   0.8555, 0.777732
3701,   0.8555, 0.785008
3702,   0.8555, 0.780467
3703,   0.8555, 0.777686
3704,   0.8555, 0.782151
3705,   0.8555, 0.773355
3706,   0.8555, 0.774192
3707,   0.8555, 0.779535
3708,   0.8555, 0.778708
3709,   0.8555, 0.780264
3710,   0.8555, 0.774628
3711,   0.8555, 0.779991
3712,   0.8555, 0.782696
3713,   0.8555, 0.781879
3714,   0.8555, 0.776555
3715,   0.8555, 0.775931
3716,   0.8555, 0.779565
3717,   0.8555, 0.778829
3718,   0.8555, 0.775081
3719,   0.8555, 0.779667
3720,   0.8555, 0.775985
3721,   0.8555, 0.776512
3722,   0.8555, 0.782382
3723,   0.8555, 0.774628
3724,   0.8555, 0.777162
3725,   0.8555, 0.773554
3726,   0.8555, 0.777206
3727,   0.8555,  0.78321
3728,   0.8555, 0.778855
3729,   0.8555, 0.778571
3730,   0.8555,  0.77354
3731,   0.8555, 0.776217
3732,   0.8555, 0.775769
3733,   0.8555, 0.784367
3734,   0.8555, 0.774504
3735,   0.8555, 0.776952
3736,   0.8555, 0.777284
3737,   0.8555, 0.775547
3738,   0.8555,  0.77369
3739,   0.8555,  0.77651
3740,   0.8555, 0.772846
3741,   0.8555, 0.781803
3742,   0.8555, 0.779099
3743,   0.8555, 0.784651
3744,   0.8555, 0.771798
3745,   0.8555, 0.780373
