gen, tournament_scalar1_uniform_best, tournament_scalar1_uniform_ave
2808,   0.7713, 0.678666
2809,   0.7674, 0.671864
2810,   0.7674, 0.689104
2811,   0.7674, 0.680948
2812,   0.7674, 0.685187
2813,   0.7674, 0.680414
2814,   0.7674, 0.681255
2815,   0.7674, 0.682652
2816,   0.7674, 0.682456
2817,   0.7674, 0.685411
2818,   0.7674, 0.674017
2819,   0.7674,  0.68071
2820,   0.7674, 0.680207
2821,   0.7674,  0.67566
2822,   0.7674, 0.678883
2823,   0.7674, 0.672717
2824,   0.7674, 0.685052
2825,   0.7674, 0.686551
2826,   0.7674, 0.678744
2827,   0.7674, 0.682542
2828,   0.7674, 0.681095
2829,   0.7674, 0.679503
2830,   0.7674, 0.682509
2831,   0.7674, 0.685436
2832,   0.7674, 0.675313
2833,   0.7674, 0.682501
2834,   0.7674, 0.683542
2835,   0.7674, 0.682278
2836,   0.7674, 0.687007
2837,   0.7674, 0.687437
2838,   0.7674, 0.679051
2839,   0.7674, 0.681952
2840,   0.7674, 0.674376
2841,   0.7674, 0.681569
2842,   0.7674, 0.681504
2843,   0.7674, 0.676527
2844,   0.7674,  0.68343
2845,   0.7674, 0.680799
2846,   0.7674, 0.679306
2847,   0.7674, 0.686029
2848,   0.7674, 0.684608
2849,   0.7674, 0.677982
2850,   0.7674, 0.679021
2851,   0.7674, 0.679763
2852,   0.7674, 0.685145
2853,   0.7674, 0.679497
2854,   0.7674, 0.683816
2855,   0.7674, 0.683487
2856,   0.7674, 0.683212
2857,   0.7674, 0.690682
2858,   0.7674, 0.685456
2859,   0.7674, 0.687246
2860,   0.7674, 0.694786
2861,   0.7674, 0.688372
2862,   0.7674, 0.681729
2863,   0.7674, 0.679073
2864,   0.7674, 0.685432
2865,   0.7674, 0.680033
2866,   0.7674, 0.680381
2867,   0.7674, 0.679453
2868,   0.7674, 0.682603
2869,   0.7674, 0.686487
2870,   0.7674,  0.68396
2871,   0.7675, 0.683914
2872,   0.7675, 0.684012
2873,   0.7675, 0.677965
2874,   0.7675, 0.680795
2875,   0.7675, 0.679944
2876,   0.7675, 0.679789
2877,   0.7675, 0.691384
2878,   0.7675, 0.673564
2879,   0.7675, 0.684255
2880,   0.7675, 0.683114
2881,   0.7675, 0.688224
2882,   0.7675,  0.68592
2883,   0.7675, 0.682518
2884,   0.7759, 0.684027
2885,   0.7759,  0.68389
2886,   0.7759, 0.681397
2887,   0.7759, 0.678894
2888,   0.7759, 0.685829
2889,   0.7759, 0.686123
2890,   0.7759, 0.687236
2891,   0.7759, 0.689794
2892,   0.7759, 0.689138
2893,   0.7759, 0.692428
2894,   0.7759, 0.685475
2895,   0.7759, 0.685787
2896,   0.7759, 0.693789
2897,   0.7759, 0.684368
2898,   0.7759, 0.689595
2899,   0.7759, 0.684539
2900,   0.7759, 0.685518
2901,   0.7759, 0.683228
2902,   0.7759, 0.686891
2903,   0.7759, 0.690648
2904,   0.7759, 0.691327
2905,   0.7759, 0.690302
2906,   0.7759, 0.689734
2907,   0.7759, 0.685682
2908,   0.7759, 0.684967
2909,   0.7759, 0.688231
2910,   0.7759, 0.684305
2911,   0.7759, 0.680094
2912,   0.7759, 0.691297
2913,   0.7759, 0.682936
2914,   0.7759, 0.687503
2915,   0.7759, 0.684083
2916,   0.7759,  0.68722
2917,   0.7759, 0.693896
2918,   0.7759, 0.682857
2919,   0.7759, 0.686614
2920,   0.7759, 0.685293
2921,   0.7759,  0.68395
2922,   0.7759, 0.689614
2923,   0.7759, 0.686997
2924,   0.7759, 0.685021
2925,   0.7759, 0.693338
2926,   0.7759, 0.689567
2927,   0.7759,  0.68951
2928,   0.7759, 0.686203
2929,   0.7759, 0.692259
2930,   0.7759, 0.687209
2931,   0.7759, 0.690045
2932,   0.7759,  0.69119
2933,   0.7759, 0.688643
2934,   0.7759, 0.690625
2935,   0.7759, 0.694835
2936,   0.7759, 0.690396
2937,   0.7759, 0.691903
2938,   0.7759,  0.69126
2939,   0.7759, 0.689067
2940,   0.7759, 0.689232
2941,   0.7759, 0.686225
2942,   0.7759, 0.696215
2943,   0.7759, 0.692461
2944,   0.7759, 0.693177
2945,   0.7759, 0.694543
2946,   0.7759, 0.691585
2947,   0.7759, 0.689264
2948,   0.7759, 0.691767
2949,   0.7759, 0.693151
2950,   0.7759, 0.684519
2951,   0.7759,   0.6896
2952,   0.7759,  0.69214
2953,   0.7759, 0.693428
2954,   0.7759, 0.689577
2955,   0.7759, 0.688512
2956,   0.7759,  0.68774
2957,   0.7759, 0.688173
2958,   0.7759, 0.687433
2959,   0.7759, 0.690385
2960,   0.7759, 0.688254
2961,   0.7759, 0.691206
2962,   0.7759, 0.683138
2963,   0.7759, 0.686748
2964,   0.7759, 0.690158
2965,   0.7759, 0.690706
2966,   0.7759, 0.691557
2967,   0.7759, 0.686029
2968,   0.7759, 0.690992
2969,   0.7759, 0.678294
2970,   0.7759, 0.683128
2971,   0.7759, 0.684555
2972,   0.7759, 0.687362
2973,   0.7759, 0.692493
2974,   0.7759, 0.688681
2975,   0.7759, 0.690308
2976,   0.7759, 0.686434
2977,   0.7759, 0.682466
2978,   0.7759, 0.688814
2979,   0.7759, 0.689215
2980,   0.7759,  0.69314
2981,   0.7759, 0.693779
2982,   0.7759, 0.683593
2983,   0.7759, 0.683142
2984,   0.7759, 0.688086
2985,   0.7759,  0.68829
2986,   0.7759,  0.67935
2987,   0.7759, 0.682321
2988,   0.7759, 0.681984
2989,   0.7759, 0.683732
2990,   0.7759,  0.68055
2991,   0.7759, 0.684982
2992,   0.7759, 0.684249
2993,   0.7759, 0.686173
2994,   0.7759, 0.680435
2995,   0.7759, 0.688418
2996,   0.7759,   0.6833
2997,   0.7759, 0.687939
2998,   0.7759, 0.690074
2999,   0.7759, 0.693009
3000,   0.7759, 0.692622
3001,   0.7759, 0.687134
3002,   0.7759, 0.688457
3003,   0.7759, 0.689062
3004,   0.7759, 0.688084
3005,   0.7759,  0.69342
3006,   0.7759,  0.69097
3007,   0.7759,  0.68908
3008,   0.7759, 0.687025
3009,   0.7759, 0.681771
3010,   0.7759, 0.691273
3011,   0.7759, 0.684258
3012,   0.7759, 0.682269
3013,   0.7759, 0.684574
3014,   0.7759, 0.686976
3015,    0.776, 0.693745
3016,    0.776, 0.689061
3017,    0.776,  0.67712
3018,    0.776, 0.687172
3019,    0.776, 0.682541
3020,    0.776, 0.683364
3021,    0.776, 0.681632
3022,    0.776, 0.688027
3023,   0.7744, 0.680407
3024,   0.7744, 0.687543
3025,   0.7744, 0.685867
3026,   0.7744, 0.683602
3027,   0.7744, 0.683087
3028,   0.7744, 0.679136
3029,   0.7744, 0.682439
3030,   0.7744, 0.680015
3031,   0.7744, 0.679347
3032,   0.7744, 0.682222
3033,   0.7744,  0.68035
3034,   0.7744,  0.68308
3035,   0.7744, 0.684455
3036,   0.7744, 0.679942
3037,   0.7744, 0.681717
3038,   0.7744, 0.682562
3039,   0.7744, 0.677568
3040,   0.7744, 0.680002
3041,   0.7744, 0.684171
3042,   0.7744, 0.683868
3043,   0.7744, 0.680793
3044,   0.7744, 0.670915
3045,   0.7744, 0.683024
3046,   0.7744, 0.684746
3047,   0.7744, 0.680804
3048,   0.7744, 0.678593
3049,   0.7744,  0.68201
3050,   0.7744, 0.678524
3051,   0.7744, 0.678775
3052,   0.7744, 0.682513
3053,   0.7744, 0.680358
3054,   0.7744, 0.675259
3055,   0.7744, 0.686436
3056,   0.7744, 0.684349
3057,   0.7744, 0.677033
3058,   0.7744, 0.678448
3059,   0.7744, 0.685938
3060,   0.7744,    0.683
3061,   0.7744, 0.676578
3062,   0.7744, 0.677713
3063,   0.7744, 0.685054
3064,   0.7744, 0.679204
3065,   0.7744, 0.676596
3066,   0.7744, 0.675054
3067,   0.7744, 0.678934
3068,   0.7744, 0.685049
3069,   0.7744, 0.682612
3070,   0.7744, 0.683554
3071,   0.7744, 0.679532
3072,   0.7744, 0.674817
3073,   0.7744,  0.68211
3074,   0.7744, 0.678883
3075,   0.7744, 0.678781
3076,   0.7744, 0.677056
3077,   0.7744, 0.680772
3078,   0.7744, 0.682387
3079,   0.7744, 0.681245
3080,   0.7744, 0.678006
3081,   0.7744, 0.675863
3082,   0.7744, 0.681998
3083,   0.7744, 0.683807
3084,   0.7744, 0.680578
3085,   0.7744,  0.67808
3086,   0.7744, 0.684659
3087,   0.7744, 0.675542
3088,   0.7744, 0.678321
3089,   0.7744, 0.678062
3090,   0.7744, 0.679155
3091,   0.7744, 0.684471
3092,   0.7744, 0.673862
3093,   0.7744, 0.683145
3094,   0.7744, 0.680631
3095,   0.7744, 0.680281
3096,   0.7744, 0.680566
3097,   0.7744, 0.681898
3098,   0.7744, 0.678412
3099,   0.7744, 0.687425
3100,   0.7744, 0.681305
3101,   0.7744, 0.684083
3102,   0.7744, 0.677675
3103,   0.7744, 0.678814
3104,   0.7744, 0.682442
3105,   0.7744, 0.679861
3106,   0.7744, 0.679939
3107,   0.7744, 0.674108
3108,   0.7744, 0.680246
3109,   0.7744,  0.67555
3110,   0.7744, 0.684031
3111,   0.7744,  0.68724
3112,   0.7744, 0.682507
3113,   0.7744, 0.673466
3114,   0.7744, 0.677584
3115,   0.7744, 0.677771
3116,   0.7744, 0.682467
3117,   0.7744, 0.678097
3118,   0.7744, 0.679998
3119,   0.7744, 0.680862
3120,   0.7744,  0.67727
3121,   0.7744, 0.677095
3122,   0.7744, 0.685345
3123,   0.7744, 0.683012
3124,   0.7744, 0.687471
3125,   0.7744, 0.681433
3126,   0.7744, 0.678704
3127,   0.7744, 0.678688
3128,   0.7744, 0.672774
3129,   0.7744, 0.682728
3130,   0.7744, 0.677898
3131,   0.7744, 0.685042
3132,   0.7744, 0.692176
3133,   0.7744, 0.682415
3134,   0.7744, 0.687636
3135,   0.7744, 0.682352
3136,   0.7744, 0.683114
3137,   0.7744, 0.680318
3138,   0.7744, 0.686813
3139,   0.7744, 0.676281
3140,   0.7744, 0.678084
3141,   0.7744, 0.684872
3142,   0.7744, 0.678856
3143,   0.7744, 0.682275
3144,   0.7744, 0.676964
3145,   0.7744, 0.676265
3146,   0.7744, 0.679582
3147,   0.7744, 0.680718
3148,   0.7744, 0.676667
3149,   0.7744, 0.678298
3150,   0.7744, 0.674757
3151,   0.7744,  0.68163
3152,   0.7744, 0.679018
3153,   0.7744, 0.674121
3154,   0.7744, 0.683005
3155,   0.7744, 0.682168
3156,   0.7744,  0.67561
3157,   0.7744, 0.681665
3158,   0.7744, 0.680099
3159,   0.7744,  0.68279
3160,   0.7744, 0.684901
3161,   0.7744,  0.67342
3162,   0.7744, 0.680062
3163,   0.7744, 0.674088
3164,   0.7744, 0.684368
3165,   0.7744, 0.679269
3166,   0.7744, 0.683056
3167,   0.7744,  0.68437
3168,   0.7744, 0.679265
3169,   0.7744, 0.681462
3170,   0.7744,  0.67939
3171,   0.7744, 0.676874
3172,   0.7744, 0.682085
3173,   0.7744, 0.676475
3174,   0.7744, 0.682821
3175,   0.7744, 0.679303
3176,   0.7744, 0.683715
3177,   0.7744, 0.678348
3178,   0.7744, 0.683243
3179,   0.7744, 0.679819
3180,   0.7744, 0.679982
3181,   0.7744, 0.682923
3182,   0.7744, 0.682569
3183,   0.7744, 0.678907
3184,   0.7744, 0.683438
3185,   0.7744,  0.68294
3186,   0.7744,  0.67889
3187,   0.7744, 0.678423
3188,   0.7744, 0.684555
3189,   0.7744, 0.681555
3190,   0.7744, 0.679511
3191,   0.7744, 0.681712
3192,   0.7744, 0.676123
3193,   0.7744, 0.669035
3194,   0.7744, 0.679411
3195,   0.7744,  0.68438
3196,   0.7744, 0.683069
3197,   0.7744, 0.680266
3198,   0.7744, 0.676099
3199,   0.7744, 0.676415
3200,   0.7744, 0.679456
3201,   0.7744, 0.680244
3202,   0.7744, 0.679521
3203,   0.7744, 0.684669
3204,   0.7744,  0.68433
3205,   0.7744, 0.675577
3206,   0.7744, 0.681331
3207,   0.7744, 0.679915
3208,   0.7744, 0.682727
3209,   0.7744, 0.677982
3210,   0.7744, 0.679672
3211,   0.7744, 0.682388
3212,   0.7744,   0.6813
3213,   0.7744,  0.68262
3214,   0.7744,  0.67506
3215,   0.7744, 0.676977
3216,   0.7744, 0.676538
3217,   0.7744, 0.682349
3218,   0.7744, 0.681971
3219,   0.7744, 0.674631
3220,   0.7744, 0.678348
3221,   0.7744, 0.674007
3222,   0.7744, 0.682671
3223,   0.7744, 0.681787
3224,   0.7744, 0.684107
3225,   0.7744, 0.679483
3226,   0.7744, 0.678823
3227,   0.7744, 0.682033
3228,   0.7744, 0.675043
3229,   0.7744, 0.683324
3230,   0.7744, 0.681203
3231,   0.7744, 0.679506
3232,   0.7744,  0.67832
3233,   0.7744, 0.684315
3234,   0.7744, 0.670494
3235,   0.7744,  0.68238
3236,   0.7744, 0.679938
3237,   0.7744, 0.685544
3238,   0.7744,   0.6817
3239,   0.7744,  0.68981
3240,   0.7744, 0.684434
3241,   0.7744, 0.685833
3242,   0.7744, 0.678219
3243,   0.7744, 0.679622
3244,   0.7744, 0.679258
3245,   0.7744, 0.679187
3246,   0.7744, 0.686016
3247,   0.7744, 0.685878
3248,   0.7744, 0.682545
3249,   0.7744, 0.680572
3250,   0.7744, 0.680007
3251,   0.7744, 0.683356
3252,   0.7744, 0.682711
3253,   0.7744, 0.680839
3254,   0.7744, 0.676105
3255,   0.7744, 0.682793
3256,   0.7744, 0.679049
3257,   0.7744, 0.681459
3258,   0.7744, 0.681732
3259,   0.7744, 0.680251
3260,   0.7744, 0.683051
3261,   0.7744, 0.682165
3262,   0.7744, 0.681323
3263,   0.7744,  0.68433
3264,   0.7744, 0.676875
3265,   0.7744, 0.685359
3266,   0.7744, 0.686639
3267,   0.7744,  0.68495
3268,   0.7744, 0.680299
3269,   0.7744, 0.682644
3270,   0.7744, 0.683352
3271,   0.7744, 0.687422
3272,   0.7744, 0.675725
3273,   0.7744, 0.675536
3274,   0.7744, 0.677964
3275,   0.7744, 0.679247
3276,   0.7744, 0.685431
3277,   0.7744, 0.679153
3278,   0.7744, 0.681095
3279,   0.7744, 0.686504
3280,   0.7744, 0.681815
3281,   0.7744, 0.681083
3282,   0.7744, 0.676306
3283,   0.7744, 0.681299
3284,   0.7744, 0.674446
3285,   0.7744, 0.678242
3286,   0.7744, 0.675035
3287,   0.7744, 0.680414
3288,   0.7744, 0.678017
3289,   0.7744, 0.682572
3290,   0.7744, 0.683911
3291,   0.7744, 0.681687
3292,   0.7744, 0.678939
3293,   0.7744, 0.675075
3294,   0.7744, 0.679468
3295,   0.7744, 0.680431
3296,   0.7744,   0.6807
3297,   0.7744, 0.680542
3298,   0.7744, 0.674452
3299,   0.7744,  0.67737
3300,   0.7744, 0.679229
3301,   0.7744, 0.681591
3302,   0.7744, 0.672228
3303,   0.7744, 0.677437
3304,   0.7744,  0.67331
3305,   0.7744, 0.679166
3306,   0.7744, 0.682537
3307,   0.7744, 0.678953
3308,   0.7744, 0.677791
3309,   0.7744, 0.677904
3310,   0.7744, 0.685353
3311,   0.7744, 0.678378
3312,   0.7744, 0.671627
3313,   0.7744, 0.682068
3314,   0.7744, 0.676631
3315,   0.7744, 0.683939
3316,   0.7744, 0.679802
3317,   0.7744, 0.684215
3318,   0.7744, 0.681252
3319,   0.7744, 0.682771
3320,   0.7744,   0.6803
3321,   0.7744, 0.674614
3322,   0.7744, 0.678867
3323,   0.7744, 0.684061
3324,   0.7744, 0.683597
3325,   0.7744,  0.67734
3326,   0.7744, 0.683754
3327,   0.7744, 0.685894
3328,   0.7744, 0.679797
3329,   0.7744, 0.680395
3330,   0.7744, 0.685529
3331,   0.7744, 0.671183
3332,   0.7744, 0.672148
3333,   0.7744, 0.675874
3334,   0.7744, 0.679802
3335,   0.7744, 0.678572
3336,   0.7744, 0.682908
3337,   0.7744, 0.684309
3338,   0.7744, 0.676732
3339,   0.7744, 0.679788
3340,   0.7744, 0.682526
3341,   0.7744, 0.680593
3342,   0.7744, 0.673408
3343,   0.7744, 0.684506
3344,   0.7744, 0.682057
3345,   0.7744, 0.671155
3346,   0.7744, 0.676548
3347,   0.7705, 0.676879
3348,   0.7705, 0.677644
3349,   0.7705, 0.682098
3350,   0.7705, 0.678582
3351,   0.7705, 0.682764
3352,   0.7705, 0.682462
3353,   0.7765, 0.688206
3354,   0.7778,  0.67854
3355,   0.7778, 0.680968
3356,   0.7778, 0.682097
3357,   0.7778,  0.68309
3358,   0.7778, 0.677705
3359,   0.7778, 0.681943
3360,   0.7778, 0.683279
3361,   0.7778, 0.682087
3362,   0.7778, 0.678062
3363,   0.7778, 0.680591
3364,   0.7778, 0.676421
3365,   0.7778, 0.682464
3366,   0.7778, 0.678027
3367,   0.7778, 0.683393
3368,   0.7778, 0.690346
3369,   0.7778, 0.678826
3370,   0.7778, 0.676869
3371,   0.7778, 0.684748
3372,   0.7778, 0.680112
3373,   0.7778, 0.680228
3374,   0.7778,  0.68017
3375,   0.7778, 0.679637
3376,   0.7778, 0.689967
3377,   0.7778, 0.681857
3378,   0.7778, 0.680005
3379,   0.7778, 0.677404
3380,   0.7778, 0.688445
3381,   0.7778, 0.678019
3382,   0.7778,  0.68773
3383,   0.7778, 0.685449
3384,   0.7778, 0.680687
3385,   0.7778, 0.685184
3386,   0.7778, 0.681056
3387,   0.7778, 0.687909
3388,   0.7778, 0.677047
3389,   0.7778, 0.675293
3390,   0.7778, 0.680302
3391,   0.7778, 0.685327
3392,   0.7778, 0.677758
3393,   0.7778, 0.688682
3394,   0.7778, 0.682755
3395,   0.7778, 0.677819
3396,   0.7778,  0.68285
3397,   0.7778, 0.677604
3398,   0.7778, 0.676827
3399,   0.7784, 0.684236
3400,   0.7784, 0.687243
3401,   0.7784, 0.677239
3402,   0.7784, 0.679668
3403,   0.7784,  0.68101
3404,   0.7784, 0.680482
3405,   0.7784, 0.688024
3406,   0.7784, 0.679645
3407,   0.7784, 0.675041
3408,   0.7784, 0.681355
3409,   0.7784, 0.682779
3410,   0.7784, 0.679033
3411,   0.7784, 0.676012
3412,   0.7784, 0.681463
3413,   0.7784, 0.683788
3414,   0.7784, 0.678806
3415,   0.7784, 0.682404
3416,   0.7784, 0.681377
3417,   0.7784, 0.677674
3418,   0.7784,  0.67973
3419,   0.7784, 0.684943
3420,   0.7784, 0.672392
3421,   0.7784, 0.684395
3422,   0.7784, 0.684903
3423,   0.7784, 0.682174
3424,   0.7784,  0.68621
3425,   0.7784, 0.676596
3426,   0.7784, 0.679994
3427,   0.7784, 0.677638
3428,   0.7784, 0.683341
3429,   0.7784, 0.678368
3430,   0.7784, 0.675692
3431,   0.7784, 0.679961
3432,   0.7784, 0.683478
3433,   0.7784,  0.67624
3434,   0.7784,  0.68262
3435,   0.7784, 0.682524
3436,   0.7784, 0.677004
3437,   0.7784, 0.682251
3438,   0.7784, 0.684783
3439,   0.7784,  0.67746
3440,   0.7784, 0.676523
3441,   0.7784, 0.677791
3442,   0.7784, 0.692182
3443,   0.7784, 0.680717
3444,   0.7784, 0.677417
3445,   0.7784, 0.674887
3446,   0.7784, 0.681227
3447,   0.7784, 0.685718
3448,   0.7784, 0.683442
3449,   0.7784, 0.686625
3450,   0.7784, 0.680689
3451,   0.7784, 0.679777
3452,   0.7784, 0.677448
3453,   0.7784, 0.680564
3454,   0.7784, 0.672142
3455,   0.7784, 0.675591
3456,   0.7784, 0.683515
3457,   0.7784, 0.685839
3458,   0.7784, 0.682484
3459,   0.7784, 0.683449
3460,   0.7784, 0.691927
3461,   0.7784, 0.689389
3462,   0.7784,  0.67832
3463,   0.7784, 0.678285
3464,   0.7784, 0.686635
3465,   0.7784, 0.679753
3466,   0.7784, 0.678515
3467,   0.7784, 0.684496
3468,   0.7784, 0.682729
3469,   0.7784, 0.674235
3470,   0.7784, 0.679139
3471,   0.7784, 0.678843
3472,   0.7784, 0.686464
3473,   0.7784, 0.678714
3474,   0.7784,  0.68392
3475,   0.7784, 0.684229
3476,   0.7784, 0.687191
3477,   0.7784, 0.681614
3478,   0.7784, 0.681753
3479,   0.7784, 0.683356
3480,   0.7784, 0.677993
3481,   0.7784, 0.680084
3482,   0.7784, 0.680622
3483,   0.7784, 0.682159
3484,   0.7784, 0.684767
3485,   0.7784,  0.68941
3486,   0.7784, 0.686644
3487,   0.7784, 0.680292
3488,   0.7784, 0.683752
3489,   0.7784, 0.686105
3490,   0.7784, 0.688335
3491,   0.7784, 0.678712
3492,   0.7784, 0.675696
3493,   0.7784, 0.679703
3494,   0.7784, 0.680231
3495,   0.7784, 0.690728
3496,   0.7784, 0.682133
3497,   0.7784, 0.686053
3498,   0.7784, 0.682573
3499,   0.7784, 0.679443
3500,   0.7784, 0.681642
3501,   0.7784, 0.676409
3502,   0.7784, 0.675672
3503,   0.7784, 0.679286
3504,   0.7784,  0.67845
3505,   0.7784, 0.683649
3506,   0.7784, 0.683725
3507,   0.7784, 0.679858
3508,   0.7784, 0.686682
3509,   0.7784, 0.682152
3510,   0.7784,  0.68239
3511,   0.7784, 0.684684
3512,   0.7784, 0.682356
3513,   0.7784, 0.684474
3514,   0.7784, 0.686074
3515,   0.7784, 0.683694
3516,   0.7784, 0.683321
3517,   0.7784, 0.682934
3518,   0.7784, 0.686779
3519,   0.7784,  0.68302
3520,   0.7784, 0.680802
3521,   0.7784, 0.676749
3522,   0.7784, 0.685192
3523,   0.7784, 0.676303
3524,   0.7784, 0.678009
3525,   0.7784, 0.676248
3526,   0.7784, 0.682926
3527,   0.7784, 0.682504
3528,   0.7784, 0.691644
3529,   0.7784,  0.67778
3530,   0.7784, 0.676203
3531,   0.7784, 0.677871
3532,   0.7784, 0.683423
3533,   0.7784, 0.688867
3534,   0.7784, 0.680331
3535,   0.7784, 0.687778
3536,   0.7784, 0.687617
3537,   0.7784, 0.682394
3538,   0.7784, 0.678204
3539,   0.7784, 0.685249
3540,   0.7784, 0.691296
3541,   0.7784, 0.681938
3542,   0.7784, 0.681088
3543,   0.7784, 0.685085
3544,   0.7784,  0.68373
3545,   0.7784,  0.68934
3546,   0.7784, 0.684475
3547,   0.7784, 0.680816
3548,   0.7784, 0.676883
3549,   0.7784,  0.68481
3550,   0.7784, 0.676737
3551,   0.7784, 0.682002
3552,   0.7784, 0.678469
3553,   0.7784, 0.687101
3554,   0.7784, 0.683932
3555,   0.7784,  0.68265
3556,   0.7784, 0.676719
3557,   0.7753,  0.68332
3558,   0.7753, 0.685779
3559,   0.7753, 0.688215
3560,   0.7753,  0.67858
3561,   0.7753, 0.682667
3562,   0.7753, 0.677745
3563,   0.7753, 0.679025
3564,   0.7753, 0.678264
3565,   0.7753, 0.680794
3566,   0.7753, 0.679205
3567,   0.7753, 0.677805
3568,   0.7753, 0.681849
3569,   0.7753, 0.675539
3570,   0.7753, 0.683768
3571,   0.7753, 0.671581
3572,   0.7753, 0.680761
3573,   0.7753, 0.671852
3574,   0.7753, 0.685706
3575,   0.7753, 0.684174
3576,   0.7753, 0.679186
3577,   0.7753,  0.67408
3578,   0.7753, 0.673117
3579,   0.7753, 0.677513
3580,   0.7753, 0.672604
3581,   0.7753,  0.67697
3582,   0.7753, 0.679715
3583,   0.7753, 0.683218
3584,   0.7753, 0.675108
3585,   0.7753,  0.67294
3586,   0.7753, 0.677972
3587,   0.7753, 0.675795
3588,   0.7753, 0.677704
3589,   0.7753, 0.679608
3590,   0.7753, 0.684904
3591,   0.7753, 0.677799
3592,   0.7753, 0.681501
3593,   0.7753, 0.683954
3594,   0.7753,  0.68455
3595,   0.7753,  0.68004
3596,   0.7753, 0.676643
3597,   0.7753, 0.675511
3598,   0.7753,  0.67473
3599,   0.7753, 0.677658
3600,   0.7753, 0.682562
3601,   0.7753, 0.679209
3602,   0.7753, 0.678635
3603,   0.7753, 0.678715
3604,   0.7753, 0.675734
3605,   0.7753, 0.679541
3606,   0.7753, 0.672834
3607,   0.7753, 0.672752
3608,   0.7753, 0.676989
3609,   0.7753,  0.67965
3610,   0.7753,  0.68544
3611,   0.7753, 0.678701
3612,   0.7753, 0.673705
3613,   0.7753, 0.677957
3614,   0.7753, 0.679462
3615,   0.7753, 0.670785
3616,   0.7753, 0.681766
3617,   0.7753, 0.678665
3618,   0.7753, 0.673653
3619,   0.7753, 0.675862
3620,   0.7753, 0.671882
3621,   0.7753, 0.672809
3622,   0.7753, 0.682435
3623,   0.7753, 0.672994
3624,   0.7753, 0.680174
3625,   0.7753, 0.670076
3626,   0.7753, 0.681749
3627,   0.7753, 0.678586
3628,   0.7753, 0.681764
3629,   0.7753, 0.682141
3630,   0.7753, 0.683519
3631,   0.7753, 0.680409
3632,   0.7753, 0.682375
3633,   0.7753, 0.680134
3634,   0.7753, 0.676045
3635,   0.7753,  0.67912
3636,   0.7753, 0.673187
3637,   0.7753, 0.679945
3638,   0.7753, 0.676301
3639,   0.7753, 0.677334
3640,   0.7753, 0.681436
3641,   0.7753, 0.673736
3642,   0.7753, 0.674911
3643,   0.7753, 0.677602
3644,   0.7753, 0.668329
3645,   0.7753, 0.667555
3646,   0.7753, 0.676558
3647,   0.7753, 0.678406
3648,   0.7753, 0.679482
3649,   0.7753, 0.679483
3650,   0.7753, 0.680507
3651,   0.7753, 0.674496
3652,   0.7753,   0.6778
3653,   0.7753, 0.676236
3654,   0.7753, 0.677551
3655,   0.7753, 0.676393
3656,   0.7753, 0.678975
3657,   0.7753, 0.680801
3658,   0.7753, 0.679655
3659,   0.7753, 0.676862
3660,   0.7753, 0.671162
3661,   0.7753, 0.677845
3662,   0.7753, 0.678835
3663,   0.7753, 0.676609
3664,   0.7753, 0.676886
3665,   0.7753, 0.678379
3666,   0.7753, 0.678248
3667,   0.7677, 0.684644
3668,   0.7677, 0.673687
3669,   0.7677, 0.676773
3670,   0.7677,  0.67406
3671,   0.7677, 0.675939
3672,   0.7677, 0.673805
3673,   0.7677,  0.67733
3674,   0.7677, 0.669032
3675,   0.7677, 0.670029
3676,   0.7677, 0.665533
3677,   0.7677, 0.676817
3678,   0.7677, 0.671713
3679,   0.7677, 0.669444
3680,   0.7677, 0.669608
3681,   0.7677, 0.676695
3682,   0.7677, 0.668119
3683,   0.7677, 0.669665
3684,   0.7677, 0.675082
3685,   0.7677, 0.668693
3686,   0.7677, 0.676576
3687,   0.7677, 0.671356
3688,   0.7677, 0.670114
3689,   0.7677, 0.674453
3690,   0.7677,  0.68207
3691,   0.7677, 0.672684
3692,   0.7677, 0.673804
3693,   0.7677, 0.678321
3694,   0.7713,  0.67458
3695,   0.7713, 0.679839
3696,   0.7713, 0.670961
3697,   0.7713, 0.687775
3698,   0.7713, 0.679128
3699,   0.7713, 0.683632
3700,   0.7713, 0.672859
3701,   0.7713, 0.681188
3702,   0.7713, 0.684017
3703,   0.7713, 0.674992
3704,   0.7713, 0.676962
3705,   0.7713, 0.677848
3706,   0.7713, 0.676337
3707,   0.7713,  0.67558
3708,   0.7713, 0.675294
3709,   0.7713,  0.68405
3710,   0.7713, 0.681043
3711,   0.7713, 0.674868
3712,   0.7713, 0.683139
3713,   0.7713, 0.676837
3714,   0.7713, 0.680718
3715,   0.7713, 0.674048
3716,   0.7713, 0.682764
3717,   0.7713, 0.678118
3718,   0.7713, 0.678698
3719,   0.7713, 0.677057
3720,   0.7713, 0.674978
3721,   0.7713, 0.675536
3722,   0.7713, 0.679117
3723,   0.7713, 0.672265
3724,   0.7713, 0.676575
3725,   0.7713, 0.673114
3726,   0.7713, 0.673496
3727,   0.7713, 0.681074
3728,   0.7713, 0.676003
3729,   0.7713, 0.680534
3730,   0.7713, 0.672276
3731,   0.7713, 0.681646
3732,   0.7713, 0.678424
3733,   0.7713, 0.674855
3734,   0.7713, 0.685003
3735,   0.7713,  0.67423
3736,   0.7713, 0.684519
3737,   0.7713, 0.682824
3738,   0.7713, 0.680489
